date,market_cap,pb_ratio,ps_ratio,pe_ratio,有息负债率(%),商誉占比(%),应收占比(%),近20日换手率(%),近20日日均成交额(万元)
2015-02-02,27.582620000000002,2.2170133333333335,2.0366333333333335,12.372946666666667,19.39290611277299,1.2347880591011915,8.759862012709386,2.1348052005773765,5449.318219833333
2015-03-02,30.722506666666668,2.24958,2.08414,18.775323333333336,20.67208693234337,1.4829051720653297,7.828322497082851,1.5826917598809198,4502.516612708334
2015-04-01,37.80712666666667,2.6101233333333336,2.4356766666666667,36.51505333333333,19.77189058143018,1.471814292027198,7.8310051862123995,3.441692168894639,12661.248081333333
2015-05-04,43.0573554,2.6379900000000003,2.40067,78.21395089999974,16.63560015678586,1.1196502756767621,9.97754011814019,4.29566810558658,17599.36431649123
2015-06-01,50.44553018181818,2.8019590909090906,4.509168181818182,54.58835909090909,19.007279558039077,0.23922483990203963,5.32794203881075,3.8304555281966146,21892.938026136366
2015-07-01,45.78412466666666,2.6262066666666666,1.87552,51.36385666666667,17.529308719901945,0.7124580512873041,8.264489226311502,5.756107565133672,26386.688612
2015-08-03,34.62969666666667,2.28859,1.7178233333333333,32.80551,18.364231460478603,0.7894574213402158,10.018342511411781,5.442533480026902,17676.456353
2015-09-01,29.677226666666666,2.12871,1.7316933333333333,32.32469333333333,20.699964774276783,0.31307235675363665,9.612756689959657,5.59607728496205,15600.366089
2015-10-08,30.73400333333333,2.2982133333333334,2.116693333333333,27.80432976666667,20.269622900452383,0.5020811567173025,9.841192780370246,3.1011279878956257,8707.364622962963
2015-11-02,35.38424666666666,2.3650433333333334,1.92353,64.48121643333333,21.788448268445176,1.212596751170811,9.49292600308002,4.025007184767246,13981.866917592592
2015-12-01,43.30942413333333,2.3266066666666663,2.142793333333333,73.79316976666668,21.18098524112844,0.4947260524030849,7.197218226948972,3.8156736391085837,15551.581417000001
2016-01-04,44.696616666666664,2.18016,2.20775,63.327486433333334,18.970180835960814,1.1548930842695713,9.188625273224032,3.167773880808128,12624.528237166667
2016-02-01,30.299976666666666,1.8823433333333335,2.0861233333333336,-34.1547038,18.49041660096124,1.4285824006768861,7.763919727035459,2.900067412730023,7974.677156818333
2016-03-01,30.868256666666664,2.08962,2.110393333333333,42.94015953333333,17.862880426938442,0.41447242528307915,8.347813937105025,2.2914912806468246,6137.083987896079
2016-04-01,39.18372,2.15439,2.61694,96.48922999999999,19.30630977534065,1.0972989527872052,9.229618847601781,2.523515346677959,8740.178078676667
2016-05-03,40.351463333333335,2.1719233333333334,2.2966233333333337,34.593563333333336,19.605419240407617,0.8968148669948885,9.066271049905824,2.719486850646059,10029.843810695
2016-06-01,38.61284666666667,2.0600733333333334,2.2168666666666668,66.25866333333333,20.883017578383928,0.9340504941588279,9.082961173732553,1.498825891434584,5360.676889698333
2016-07-01,40.04397666666667,1.9694833333333333,2.141003333333333,68.61367999999999,17.411169626095504,0.3793095809328111,8.846692716574616,1.902309441691927,6622.460172685
2016-08-01,38.99596,2.056296666666667,2.0568866666666668,61.02029666666667,17.230273071136143,0.44727673720380073,8.595490429278293,2.335521206072077,7912.483207283333
2016-09-01,42.70189333333334,2.0569266666666666,2.114726666666667,65.64170333333333,16.11681364409162,1.0186713757169767,9.037756047112087,1.919536996823414,7345.8081380916665
2016-10-10,42.771926666666666,2.1635166666666668,2.2806866666666665,46.69901666666667,16.291976377503186,0.898609229427027,9.746407821208257,1.6473312188119587,6256.6451349
2016-11-01,44.87239206666666,2.142256666666667,2.0999533333333336,-6.821126899999999,15.877585506580688,1.0281107928680566,10.076585023807649,2.0818450196846223,8606.934135392157
2016-12-01,45.9341972,2.2489033333333333,2.086193333333333,-4.81254,18.695051627031393,1.009295719361177,7.630574244668546,2.6141905435889936,10796.312293118333
2017-01-03,45.8357136,2.2141966666666666,1.9059,21.27598,19.61764215777092,1.230605158191867,9.204808168924574,1.6389701646821109,6888.907383796667
2017-02-03,42.36308999999999,2.1771133333333332,2.1443166666666666,34.94086333333333,16.9993600715458,0.9798617979706717,10.745009575173842,1.6527858136126659,6457.051667083333
2017-03-01,44.502230000000004,2.2580266666666664,2.2399033333333334,75.96932666666666,16.2457037985634,1.3395604178999234,11.262241224329339,1.9292780313721904,7947.667637342106
2017-04-05,44.0693736,2.21929,2.3305766666666665,59.28279333333333,14.136343332070913,1.6827228510562078,9.509601868286468,1.824937809982956,7269.921942739999
2017-05-02,37.89546666666667,2.0723933333333333,2.17701,95.29343089999975,16.107024758130542,1.6090813252002751,8.45272447709476,1.827232710848075,6067.14985268772
2017-06-01,31.135730000000002,2.08196,2.0999966666666667,125.14965756666642,15.038968709398752,3.30865321292378,10.090129229545608,1.4747145754070574,3667.1022836333336
2017-07-03,35.00958,2.25465,2.1675066666666667,129.78980089999973,14.942024048108765,1.4364395411119513,10.104028382352062,1.2867971482949652,3948.4304282666662
2017-08-01,30.683049999999998,2.3259166666666666,2.2947566666666663,122.36854756666641,12.579059531743889,3.361637056134149,13.071753786380338,1.483171898497644,4026.0935480083335
2017-09-01,34.4754,2.969943333333333,2.3069833333333336,56.01648756666642,14.773238535538098,1.8593408903593887,11.808296928051531,1.4999364335478649,4553.003737405
2017-10-09,34.47872666666667,2.8638366666666664,2.173653333333333,71.08977066666642,15.735967978139684,1.0920365734424653,10.859017867414344,1.543036867748666,4775.740399839584
2017-11-01,33.73173333333333,3.1403933333333334,2.391833333333333,51.227489999999996,14.218679854256504,2.593701756919612,12.191532025373018,1.4811931175693334,4457.77672745926
2017-12-01,32.67948,2.2803899999999997,2.265423333333333,57.451993333333334,18.946194251538838,1.9557830317352396,12.256265197177415,1.371248001151446,3829.007767883333
2018-01-02,34.97183666666667,2.0782133333333332,2.19047,29.391396666666665,15.053671018256331,3.833048702223786,12.329273054076461,0.9812298444478117,3100.4168953583335
2018-02-01,26.192276666666665,2.542203333333333,2.3179266666666667,10.645609766666666,17.018924649105728,3.661604324651646,14.811137169190074,1.5998062013914887,3856.3866187
2018-03-01,28.50809,2.5049766666666664,2.2685000000000004,31.831539766666666,18.02307809002236,3.6674633742760383,13.402275624924897,1.611141010554792,4151.105177864815
2018-04-02,27.268363333333333,2.08523,2.2637300000000002,56.39711333333333,17.035754073678763,2.1424163162072882,12.684228951275834,1.5210969614651593,3742.7264774650002
2018-05-02,24.67557,1.9968566666666667,2.2761366666666665,59.80639,13.24701299882601,2.553733005920176,12.259132877636286,1.7843689846450121,3973.5769016771933
2018-06-01,26.161636666666666,2.10284,2.234506666666667,85.33903089999974,14.105923807227823,2.531102170927618,12.463115410996163,2.101379177250092,4786.999446726667
2018-07-02,24.631903333333334,1.7549933333333334,3.0046133333333334,81.85472,15.881854585129458,2.8911484858531438,11.560512650804096,1.393717401816719,3088.668920506667
2018-08-01,24.081086666666668,1.9136466666666665,2.2817133333333337,58.36214666666667,16.198225989611736,2.5756329305248684,14.017828795574433,1.9091173738246598,4372.308217983333
2018-09-03,23.484513333333332,1.8496766666666666,1.9197566666666668,81.37059423333308,15.069199657034579,1.4769649008311991,12.846529988002585,2.1155053193855022,4788.492402543333
2018-10-08,24.03044,1.8248399999999998,1.6728566666666669,77.04057089999975,16.88679066659246,2.6969770470630796,13.445143881384086,2.6139130231349528,5710.845217453333
2018-11-01,22.639223333333334,1.6571366666666667,1.7816733333333334,30.106606666666668,15.825040381296297,2.5129987317646876,11.76177296397372,1.911535089244144,4151.977477252632
2018-12-03,21.85675666666667,1.6702466666666667,2.6451833333333337,38.24456333333333,13.670939258343573,1.930502761478376,10.59582015280205,2.1861808551182103,4377.82768559
2019-01-02,22.721943333333336,1.7947333333333333,2.3135066666666666,14.124926666666665,16.079780698949513,3.872447248799549,13.106446992482073,2.4942059473337506,4866.828690101667
2019-02-01,21.745393333333332,1.64009,2.9590233333333336,21.156493333333334,13.491223463163795,2.6209109496087346,13.104706887140333,2.2474264522344343,4240.49688471
2019-03-01,22.24455,2.04927,2.2028066666666666,66.33485,13.117915760912657,2.7242584707120177,11.944894055870291,1.9729624396154066,3807.982749035185
2019-04-01,23.69141,2.05865,2.4715633333333336,69.54419,13.700267816146859,3.5471914204157344,12.319717203919943,2.8178095518591197,5981.641830493333
2019-05-06,21.487793333333332,1.79535,2.6672833333333332,-51.28632070000001,12.036643678496025,1.7959661846407087,12.965222756405849,3.114289225691406,5947.124736774074
2019-06-03,22.104566666666663,1.9789366666666666,2.12638,11.73940643333333,12.288869054928023,2.039473102878174,13.368948276344423,1.9814108702711908,3968.6959412633337
2019-07-01,22.988136666666666,2.05882,2.48914,13.724826433333334,13.52407668488807,1.9277390516573734,13.930852581075465,1.9411613447228453,4070.794077756667
2019-08-01,23.998659999999997,1.7722566666666666,1.9368066666666666,-39.61037046666667,17.054457414416056,4.353591237445448,14.83223316739335,2.2542825489281677,4939.972397458333
2019-09-02,23.516403333333336,1.8998266666666666,1.9645733333333335,-21.42407356666667,14.112215676150987,3.9360651523143324,14.769118093707167,1.7243967068462698,3650.591285995
2019-10-08,22.377441766666667,1.9564233333333334,2.18215,-25.990076900000002,13.961721986857295,4.077381643269843,14.234241629415646,2.070551383443337,4212.357696914583
2019-11-01,22.944836666666667,1.8862533333333333,2.0145,52.60777889999925,14.28333100449682,3.316164169257249,12.56005429824778,1.762238659697093,3582.7600755333333
2019-12-02,23.484028433333332,1.7415066666666665,1.7899133333333335,-38.26113713333334,16.296507312692718,3.420398229048534,13.901523040295737,2.061915509031077,4359.838381716667
2020-01-02,22.332453333333333,1.7244533333333334,1.7591,-31.31534070000001,15.348183074490281,3.595633476830714,14.527418832877855,1.6441478251570174,3385.74442519
2020-02-03,21.818181766666665,1.6565566666666667,1.5614266666666665,38.10269799999949,12.839791735773835,2.248176975083431,13.718265142668447,2.2566339413837633,4635.0337778444455
2020-03-02,22.160463333333333,1.6240999999999999,2.7623200000000003,105.1710517999995,12.000511266649585,2.223930240690195,12.431632447522123,2.641113793866744,5371.381278745
