date,strategy_return,max_drawdown,xirr,benchmark_return,benchmark_xirr,benchmark_drawdown,excess_return
2025-10-13,0.45771821899907783,-0.09240573738736499,0.2897763561616945,0.12683052738470724,0.0874607594129092,-0.14049944718911317,0.3308876916143706
2025-10-14,0.44944363316455727,-0.09240573738736499,0.28452659894285365,0.1459980345883165,0.09993417482291253,-0.14049944718911317,0.30344559857624076
2025-10-15,0.46360721856985054,-0.09240573738736499,0.29194306439199685,0.15147446521791919,0.10331967510976497,-0.14049944718911317,0.31213275335193136
2025-10-16,0.46509417372078565,-0.09240573738736499,0.2922004426460112,0.15792804934885507,0.1073159350721308,-0.14049944718911317,0.3071661243719306
2025-10-17,0.45749693966550753,-0.09240573738736499,0.2873715132074089,0.15470096971614145,0.10501288156934241,-0.14049944718911317,0.3027959699493661
2025-10-20,0.4570246357809933,-0.09240573738736499,0.28542060521747004,0.15511276601217117,0.10466683424496429,-0.14049944718911317,0.3019118697688221
2025-10-21,0.47258498421533823,-0.09240573738736499,0.2934928913126453,0.15847730278839212,0.10662897600341498,-0.14049944718911317,0.3141076814269461
2025-10-22,0.4631770531295085,-0.09240573738736499,0.2877194081218324,0.1652742422108502,0.11077588257313789,-0.14049944718911317,0.29790281091865833
2025-10-23,0.46405977608794124,-0.09240573738736499,0.28764684209542,0.17083579274521843,0.11410512108970212,-0.14049944718911317,0.2932239833427228
2025-10-24,0.48236924254390146,-0.09240573738736499,0.29714588505639794,0.16493088691932822,0.11012997885496256,-0.14049944718911317,0.31743835562457323
2025-10-27,0.4931207704802123,-0.09240573738736499,0.3012562003626475,0.16575505464587925,0.11001819676366352,-0.14049944718911317,0.32736571583433305
2025-10-28,0.48193403524062806,-0.09240573738736499,0.29461377682039935,0.16438163347979118,0.10893959122691835,-0.14049944718911317,0.3175524017608369
2025-10-29,0.48481354620426,-0.09240573738736499,0.2956051373550814,0.15525022315567827,0.10295508688968859,-0.14049944718911317,0.3295633230485817
2025-10-30,0.47133949384327223,-0.09240573738736499,0.2877359200797231,0.15655462818276722,0.10358408250086532,-0.14049944718911317,0.314784865660505
2025-10-31,0.46163324378107196,-0.09240573738736499,0.28190850558345815,0.15600537474323017,0.10304013334548379,-0.14049944718911317,0.3056278690378418
2025-11-03,0.46359634343142253,-0.09240573738736499,0.28135500280140757,0.17042399644918893,0.11147254528608447,-0.14049944718911317,0.2931723469822336
2025-11-04,0.45990572373475014,-0.09240573738736499,0.278824176454704,0.18237011497549416,0.1186659478729879,-0.14049944718911317,0.277535608759256
2025-11-05,0.4468694374862363,-0.09240573738736499,0.2783509261826732,0.17713096883333712,0.11842380267918759,-0.14049944718911317,0.2697384686528992
2025-11-06,0.4563119657676671,-0.09240573738736499,0.28303555932895913,0.17678856238170493,0.11797815636121206,-0.14049944718911317,0.27952340338596215
2025-11-07,0.449768078441968,-0.09240573738736499,0.27887629515323675,0.17706225850859503,0.11792382932387566,-0.14049944718911317,0.27270581993337295
2025-11-10,0.4610586193041515,-0.09240573738736499,0.2834530915915478,0.18727719345361016,0.12364998264827246,-0.14049944718911317,0.2737814258505413
2025-11-11,0.4586227781326966,-0.09240573738736499,0.28157822762538004,0.19036171444849792,0.12533647048806712,-0.14049944718911317,0.26826106368419866
2025-11-12,0.4588297636949259,-0.09240573738736499,0.2811505179257487,0.1985880580782644,0.13020044476848047,-0.14049944718911317,0.2602417056166615
2025-11-13,0.4619734184790443,-0.09240573738736499,0.282320810625777,0.19701172871146944,0.12897783092991025,-0.14049944718911317,0.26496168976757484
2025-11-14,0.4479071137652222,-0.09240573738736499,0.2741295916202952,0.19303569125305065,0.12627580125646343,-0.14049944718911317,0.25487142251217154
2025-11-17,0.4353689258664253,-0.09240573738736499,0.26574409105778585,0.18432894793612786,0.12019152976844093,-0.14049944718911317,0.2510399779302974
2025-11-18,0.42848169258400004,-0.09240573738736499,0.2614834974297043,0.17644558334403304,0.11509202899138424,-0.14049944718911317,0.252036109239967
2025-11-19,0.43330901270286404,-0.09240573738736499,0.2636165892056096,0.17918769788728883,0.11656891230743406,-0.14049944718911317,0.2541213148155752
2025-11-20,0.4245213824259939,-0.09240573738736499,0.25833721379238866,0.18398654148449567,0.11930223043797022,-0.14049944718911317,0.24053484094149824
2025-11-21,0.406543478777331,-0.09240573738736499,0.24802818843465324,0.17096135425752212,0.11106034369026421,-0.14049944718911317,0.23558212451980887
2025-11-24,0.4127848233628195,-0.09240573738736499,0.25002994536800954,0.1639002232181761,0.1060915205182641,-0.14049944718911317,0.24888460014464342
2025-11-25,0.4245386358167107,-0.09240573738736499,0.25592411346437277,0.17068708554459255,0.11006337251900099,-0.14049944718911317,0.25385155027211814
2025-11-26,0.4289465237292558,-0.09240573738736499,0.25781779611466193,0.16438005031929293,0.10599114995176381,-0.14049944718911317,0.26456647340996287
