code,history_count,history_pe_max,history_pe_mean,history_pe_median,history_pe_min,is_positive,name,pe_ttm,percentile
601898.XSHG,1307,119.1775,21.6555,17.7861,8.1078,True,中煤能源,8.1078,0.08
601899.XSHG,1253,79.4307,26.7239,22.2127,11.0388,True,紫金矿业,11.0388,0.08
601186.XSHG,1286,123.4594,21.4017,17.2181,5.714,True,中国铁建,5.714,0.08
600795.XSHG,2054,197.9666,30.6323,20.032,6.2186,True,国电电力,6.3581,0.1
600208.XSHG,2054,1911.789,104.5819,33.3345,7.9641,True,衢州发展,8.2537,0.1
600741.XSHG,2054,266.167,19.939,16.1403,-520.6608,True,华域汽车,6.5614,0.1
600690.XSHG,2054,91.4718,24.5903,17.6276,8.744,True,海尔智家,8.776,0.1
600266.XSHG,2054,365.9225,47.2106,24.1942,7.5646,True,城建发展,7.6229,0.1
600811.XSHG,2054,265.825,51.6551,34.6502,7.5811,True,*ST东方,7.6905,0.1
600015.XSHG,2054,56.4975,17.5687,15.1895,4.4437,True,华夏银行,4.4437,0.1
600011.XSHG,2054,59.8457,13.2557,18.2449,-92.8166,True,华能国际,9.7225,0.11
601398.XSHG,1617,55.3189,16.4041,11.3473,5.5445,True,工商银行,5.6298,0.12
601988.XSHG,1694,47.0026,15.8733,12.0572,4.9775,True,中国银行,5.0363,0.12
600863.XSHG,2054,7741.0898,274.1795,27.046,-39.3608,True,华能蒙电,11.04,0.12
601158.XSHG,784,62.0509,25.8141,22.5515,12.4878,True,重庆水务,12.4878,0.13
601607.XSHG,1495,116666.0006,4702.4998,60.5475,13.0098,True,上海医药,13.2273,0.13
601369.XSHG,763,50.0458,24.9595,23.7004,10.7621,True,陕鼓动力,10.7621,0.13
002142.XSHE,1441,124.3899,22.0656,16.2621,5.5143,True,宁波银行,5.5143,0.14
601939.XSHG,1393,46.1507,12.8622,9.5894,4.9195,True,建设银行,4.9568,0.14
601169.XSHG,1397,71.5006,14.9823,10.9599,5.2308,True,北京银行,5.3299,0.14
601088.XSHG,1388,100.8216,21.0395,14.8068,7.3247,True,中国神华,7.333,0.14
600108.XSHG,2054,1376.5223,181.2455,84.2111,23.6773,True,亚盛集团,25.7453,0.15
601018.XSHG,661,29.4201,15.0416,13.4098,10.405,True,宁波港,10.405,0.15
601668.XSHG,945,64.1626,15.6798,11.1273,5.5421,True,中国建筑,5.56,0.21
601888.XSHG,895,76.0177,45.2005,46.4169,21.3244,True,中国中免,21.6035,0.22
601669.XSHG,407,14.7194,10.1437,9.4963,6.3602,True,中国电建,6.3602,0.25
002385.XSHE,776,98.1749,39.1967,34.5774,22.5226,True,大北农,23.1238,0.26
601288.XSHG,711,13.8804,7.9395,7.0144,5.4187,True,农业银行,5.4842,0.28
600170.XSHG,2054,50.0337,22.3948,19.6485,9.5333,True,上海建工,9.7796,0.29
601717.XSHG,698,44.7806,19.9814,16.3554,6.9685,True,中创智领,6.9685,0.29
600036.XSHG,2054,75.6049,20.6873,17.9793,4.9869,True,招商银行,5.0506,0.29
601800.XSHG,311,8.8842,7.1597,6.957,5.2962,True,中国交建,5.2962,0.32
601933.XSHG,610,113.8746,52.9526,49.7734,25.7454,True,永辉超市,26.0015,0.33
600376.XSHG,2054,1543.1378,107.152,20.9863,6.62,True,首开股份,6.9509,0.34
601318.XSHG,1536,477.4285,25.4374,22.2416,-208.3146,True,中国平安,12.819,0.35
002673.XSHE,277,288.7478,187.3104,198.9451,68.5145,True,西部证券,68.5145,0.36
600000.XSHG,2054,58.7663,16.6786,13.7134,3.9856,True,浦发银行,4.134,0.39
600037.XSHG,2054,84.6918,40.5195,36.7847,21.4325,True,歌华有线,21.887,0.44
601818.XSHG,687,24.865,8.5366,6.7698,4.4864,True,光大银行,4.5191,0.58
601766.XSHG,1175,74.4994,33.1928,31.9603,13.7016,True,中国中车,13.8041,0.6
601328.XSHG,1488,53.7387,14.5234,9.5765,4.8153,True,交通银行,5.0083,0.6
601009.XSHG,1441,76.1717,18.6391,14.1076,5.7098,True,南京银行,5.8439,0.62
601857.XSHG,1369,59.0594,18.883,16.8405,11.9454,True,中国石油,12.056,0.73
601808.XSHG,1390,205.8342,27.9176,19.7849,12.5684,True,中海油服,14.2399,0.86
000422.XSHE,2054,900.3144,56.8241,16.4031,6.1988,True,湖北宜化,7.5623,0.88
002304.XSHE,879,66.7097,36.0827,38.2365,9.5008,True,洋河股份,9.7974,0.91
000651.XSHE,2054,56.0514,17.5742,13.4495,8.9538,True,格力电器,9.5247,0.97
600827.XSHG,2054,80.4536,29.987,27.7133,10.0988,True,百联股份,10.8319,0.97
000425.XSHE,2054,1610.5401,175.19,20.1829,-67.1417,True,徐工机械,7.48,1.02
600660.XSHG,2054,868.2641,43.1733,15.0585,8.5238,True,福耀玻璃,9.2938,1.02
600642.XSHG,2054,59.5718,18.8637,16.8922,10.1545,True,申能股份,10.7422,1.07
600900.XSHG,2054,48.8552,23.7287,21.5033,10.3484,True,长江电力,10.6414,1.12
000961.XSHE,2054,620.3201,63.332,40.5292,9.2082,True,ST中南,10.233,1.12
600655.XSHG,2054,111.1693,34.6425,32.8197,6.8634,True,豫园股份,8.7564,1.12
000718.XSHE,2054,412.4591,51.6382,21.7758,-1.7328,True,苏宁环球,11.6807,1.45
601006.XSHG,1675,69.5442,21.0436,16.9502,7.4342,True,大秦铁路,7.6303,1.55
000157.XSHE,2054,60.3534,18.6136,15.4154,6.6824,True,中联重科,7.0545,1.61
601299.XSHG,842,44.9962,22.5178,16.1869,11.4803,True,中国北车,11.8552,1.66
600873.XSHG,2054,2048.0469,102.3057,57.8751,-18.1302,True,梅花生物,20.4697,1.69
600519.XSHG,2054,104.0821,38.0242,32.6795,12.7508,True,贵州茅台,14.1465,1.75
600271.XSHG,2054,66.0302,27.5535,26.3587,9.6721,True,航天信息,11.5608,1.9
600832.XSHG,2054,108.322,53.477,50.3387,28.577,True,东方明珠,31.2072,2.29
600153.XSHG,2054,43.7512,15.2438,11.3627,5.7533,True,建发股份,6.1133,2.29
002431.XSHE,733,135.3451,59.0726,41.5407,24.7679,True,ST棕榈,28.4512,2.59
600809.XSHG,2054,150.5001,43.1204,41.3228,13.8528,True,山西汾酒,16.2656,3.46
601098.XSHG,644,42.1882,24.7752,22.8594,15.8696,True,中南传媒,16.9226,3.57
600123.XSHG,2054,44.7451,16.4217,15.0421,5.6008,True,兰花科创,7.9756,3.6
600143.XSHG,2054,238.4696,47.9126,29.0734,9.9031,True,金发科技,16.0617,3.8
000001.XSHE,2054,115.0695,31.6249,24.073,5.0158,True,平安银行,6.032,3.8
600383.XSHG,2054,105.8723,22.6374,15.7657,6.5038,True,金地集团,7.8146,3.94
601998.XSHG,1495,122.778,23.7816,11.8657,4.683,True,中信银行,5.2565,4.48
600546.XSHG,2054,8950.7246,479.2786,28.0953,-1553.278,True,山煤国际,16.5736,4.49
002310.XSHE,864,153.3835,61.9504,43.5803,24.0555,True,东方新能,28.9527,4.98
000883.XSHE,2054,389.0529,68.3294,48.3308,11.8786,True,湖北能源,17.9075,5.11
600395.XSHG,2054,98.0624,29.6454,22.0727,8.8754,True,盘江股份,14.2002,5.45
600252.XSHG,2054,418.3004,86.4561,49.3731,-19.7549,True,中恒集团,22.9039,5.72
601333.XSHG,1577,112.6003,33.0101,19.8986,10.9136,True,广深铁路,12.7308,6.09
601992.XSHG,562,39.3152,13.3924,10.6515,7.1394,True,金隅集团,7.9267,6.23
600309.XSHG,2054,74.5986,27.8646,25.7113,7.6635,True,万华化学,13.5838,6.43
600528.XSHG,2054,200.341,36.7433,26.3158,9.3696,True,中铁工业,12.1008,6.48
600547.XSHG,2054,205.6828,57.6157,51.8739,15.9581,True,山东黄金,21.4824,6.57
601555.XSHG,368,122.9907,72.4063,65.8741,21.6049,True,东吴证券,37.811,6.79
601166.XSHG,1549,64.0426,15.2019,9.5126,4.0133,True,兴业银行,4.7299,7.1
600875.XSHG,2054,624.0305,54.1593,21.7248,8.6374,True,东方电气,11.0598,7.11
600348.XSHG,2054,53.5781,19.8577,16.9248,8.4804,True,华阳股份,10.3482,7.59
600406.XSHG,2054,129.2295,52.4906,50.2557,21.3809,True,国电南瑞,28.5618,7.84
000402.XSHE,2054,138.6524,22.3466,18.9824,-46.71,True,金融街,8.1391,8.29
000876.XSHE,2054,71.1417,24.5751,20.8497,8.2192,True,新希望,10.6382,8.37
600019.XSHG,2054,66.0227,8.9108,9.5046,-87.3469,True,宝钢股份,6.1504,8.41
600016.XSHG,2054,60.3624,16.3642,13.9865,4.694,True,民生银行,6.0754,8.57
002081.XSHE,1601,86.7701,40.6708,37.2184,15.5334,True,金螳螂,25.5651,8.62
600779.XSHG,2054,114.3395,40.0621,34.6665,-18.5059,True,水井坊,21.5522,8.67
600839.XSHG,2054,432.0331,-157.2489,28.53,-4200.8167,True,四川长虹,22.4846,9.01
600104.XSHG,2054,3011.5803,138.5123,12.2948,4.9353,True,上汽集团,6.9017,9.25
600508.XSHG,2054,61.8662,16.0344,12.6904,6.0887,True,上海能源,9.4714,10.08
000423.XSHE,2054,104.611,42.9984,39.6415,15.0242,True,东阿阿胶,22.4421,10.13
601336.XSHG,364,46.8327,32.7104,31.2009,18.4938,True,新华保险,21.5618,10.44
600588.XSHG,2054,105.8025,42.0977,39.7434,17.5016,True,用友网络,22.9107,10.56
600583.XSHG,2054,396.6452,25.5939,30.4496,-136.5569,True,海油工程,24.7282,10.62
002399.XSHE,758,76.1893,32.9363,27.9691,22.177,True,海普瑞,24.1709,10.82
600664.XSHG,2054,77.0424,19.5112,21.821,-115.442,True,哈药股份,15.8441,11.59
600276.XSHG,2054,90.9948,44.9029,42.258,25.1285,True,恒瑞医药,31.5076,11.68
000778.XSHE,2054,43.6476,14.6501,12.0571,5.0668,True,新兴铸管,7.5264,12.12
601101.XSHG,782,44.9137,20.9916,18.4779,11.4341,True,昊华能源,13.0331,12.28
600100.XSHG,2054,146.0154,55.3639,51.85,14.6579,True,同方股份,23.4073,13.39
600362.XSHG,2054,310.8351,-56.7984,16.721,-1857.8872,True,江西铜业,11.826,13.51
002375.XSHE,788,95.8167,45.3154,36.7329,20.1985,True,亚厦股份,25.6412,13.58
000046.XSHE,2054,3096.73,64.1094,54.1498,-1670.0281,True,*ST泛海,24.2981,13.66
600600.XSHG,2054,96.8327,41.7509,38.2251,22.5292,True,青岛啤酒,27.4592,14.22
002092.XSHE,1587,4656.9956,147.7333,34.8841,-374.18,True,中泰化学,20.153,14.73
002146.XSHE,1427,111.3735,24.6664,17.8636,6.5675,True,荣盛发展,10.7599,14.86
002415.XSHE,742,57.0447,37.0993,34.4021,27.5914,True,海康威视,31.0199,15.36
600718.XSHG,2054,183.1761,45.5755,35.5898,5.5633,True,东软集团,21.2019,15.53
000895.XSHE,2054,146.3096,42.1914,35.7487,20.7026,True,双汇发展,26.6169,16.11
002344.XSHE,823,102.8625,46.375,37.3155,19.701,True,海宁皮城,24.9725,16.16
600177.XSHG,2054,52.3508,16.0356,11.5661,5.0699,True,雅戈尔,8.4389,16.65
002024.XSHE,2054,148.4138,36.808,29.9034,10.069,True,ST易购,16.6445,16.85
601111.XSHG,1662,104.8903,2.6258,14.3739,-324.3867,True,中国国航,11.0853,17.09
600115.XSHG,2054,474.0261,37.4218,11.5476,-116.4413,True,中国东航,10.6623,17.18
600895.XSHG,2054,393.7551,51.4719,33.657,16.0478,True,张江高科,23.2699,18.84
600886.XSHG,2054,136.9798,38.3706,26.5395,7.7947,True,国投电力,13.1229,19.04
600196.XSHG,2054,78.6706,24.8301,20.422,7.7012,True,复星医药,14.6274,19.08
600340.XSHG,2054,16056.8497,204.338,10.9301,-1570.5575,True,*ST华幸,11.513,19.15
601699.XSHG,1637,65.1308,20.9512,16.9794,5.258,True,潞安环能,12.9602,20.59
600029.XSHG,2054,1576.0084,69.0483,13.6278,-135.9893,True,南方航空,11.7014,21.1
000100.XSHE,2054,190.4468,23.6994,21.5864,-44.6611,True,TCL科技,17.4023,21.21
600089.XSHG,2054,104.481,30.8769,26.2348,13.3848,True,特变电工,20.0193,21.37
601918.XSHG,1337,86.4884,23.931,19.4778,10.1572,True,新集能源,15.5847,21.69
600893.XSHG,2054,920.6375,177.6938,92.0856,25.7031,True,航发动力,65.7216,22.05
600062.XSHG,2054,583.0661,83.9497,28.1864,12.9034,True,华润双鹤,21.0275,22.1
600518.XSHG,2054,69.8757,35.4488,34.9149,11.9011,True,康美药业,24.7515,23.32
600118.XSHG,2054,951.6793,168.2322,66.9725,30.5871,True,中国卫星,49.4089,23.56
600585.XSHG,2054,119.923,26.8002,18.6059,6.4642,True,海螺水泥,11.2918,23.66
000538.XSHE,2054,77.3237,42.9895,40.5667,24.6993,True,云南白药,34.1774,23.76
600516.XSHG,2054,1125.3209,66.4532,27.9914,-17.5915,True,方大炭素,23.9762,23.87
000937.XSHE,2054,60.1298,19.4964,15.4386,4.3979,True,冀中能源,10.7111,24.1
000527.XSHE,2054,85.8281,21.0662,16.4468,8.0352,True,美的电器,11.7586,24.44
600132.XSHG,2054,197.4269,70.5706,64.3706,24.8241,True,重庆啤酒,46.3729,24.83
600498.XSHG,2054,161.433,53.3275,44.7293,15.9441,True,烽火通信,31.6812,25.61
002422.XSHE,738,67.1698,35.627,29.6964,19.0051,True,科伦药业,23.6177,25.61
000776.XSHE,2054,253.5695,-1471.1631,40.7883,-19490.2518,True,广发证券,29.5346,25.95
000729.XSHE,2054,70.2374,33.089,30.9275,11.9987,True,燕京啤酒,25.516,26.1
000768.XSHE,2054,533.7752,144.651,111.2916,38.924,True,中航西飞,83.6268,26.44
601666.XSHG,1598,74.5287,21.8178,17.8313,5.3238,True,平煤股份,15.2152,27.53
600352.XSHG,2054,43.0695,19.5166,18.364,5.7449,True,浙江龙盛,14.0995,28.29
601928.XSHG,376,45.5895,25.5162,24.4654,16.1081,True,凤凰传媒,21.34,28.72
601989.XSHG,851,79.8514,36.8341,37.6968,15.0008,True,中国重工,19.762,29.14
600970.XSHG,1991,83.9398,30.1175,27.7973,6.5305,True,中材国际,17.6223,29.23
600188.XSHG,2054,88.3926,21.4631,15.3239,5.1776,True,兖矿能源,12.3421,29.41
600804.XSHG,2054,1280.5567,160.2754,71.4043,12.7699,True,退市鹏博,53.7318,29.41
000970.XSHE,2054,104.9827,41.9732,37.6319,9.7004,True,中科三环,26.1672,29.55
600674.XSHG,2054,314.6187,57.1383,38.4087,16.5765,True,川投能源,31.8949,29.6
600031.XSHG,2054,111.9423,24.0793,19.4008,8.0074,True,三一重工,12.8932,30.09
601628.XSHG,1568,242.7573,50.2109,34.1428,14.3472,True,中国人寿,25.0343,30.74
601117.XSHG,836,44.7147,19.9178,18.9354,10.046,True,中国化学,14.4329,31.82
600221.XSHG,2054,158.87,17.4409,13.0206,-104.034,True,海航控股,12.9623,31.94
601377.XSHG,655,70.2232,48.982,49.6147,28.2962,True,兴业证券,44.6481,32.52
000825.XSHE,2054,68.2652,6.4203,13.8789,-168.761,True,太钢不锈,12.6936,33.26
601901.XSHG,450,176.015,82.0589,68.5177,28.324,True,方正证券,50.9263,33.56
000783.XSHE,2054,492.3128,48.0958,23.5892,-147.7291,True,长江证券,22.8041,33.84
002001.XSHE,2054,908.6906,43.0019,17.0759,-1025.9351,True,新和成,14.1568,33.85
600372.XSHG,2054,274.4596,49.4081,29.7463,-27.0725,True,中航机载,61.5055,34.26
600881.XSHG,2054,235.6246,38.2108,24.6409,10.945,True,亚泰集团,21.1285,34.37
000780.XSHE,2054,807.9331,43.4637,21.7333,-7.3969,True,ST平能,20.0045,35.5
000750.XSHE,2054,413.9157,29.6492,-3.9144,-655.2832,True,国海证券,107.5227,35.76
000999.XSHE,2054,144.7489,37.8101,29.3478,-5.8941,True,华润三九,27.7171,35.85
601601.XSHG,1333,384.3125,-0.3342,23.5602,-891.4821,True,中国太保,21.6807,37.2
000630.XSHE,2054,163.3297,31.6768,23.0569,5.8281,True,铜陵有色,19.5119,37.68
002073.XSHE,1624,74.6847,36.0086,37.3796,12.1757,True,软控股份,32.5561,37.75
600219.XSHG,2054,217.9713,29.1367,20.112,6.0491,True,南山铝业,15.3772,38.95
600637.XSHG,2054,462.0735,111.6698,85.594,-4.7157,True,东方明珠,52.6095,39.34
600783.XSHG,2054,2508.326,-42.2487,53.0337,-2506.2747,True,鲁信创投,52.255,39.86
600050.XSHG,2054,141.2623,42.3788,32.2902,5.841,True,中国联通,25.0475,40.07
002122.XSHE,1517,93.8615,34.9212,29.409,13.3866,True,ST汇洲,27.4227,40.67
600369.XSHG,2054,791.0054,94.5066,31.9725,-75.6323,True,西南证券,57.8201,41.83
600971.XSHG,2054,59.1457,19.5472,16.8233,6.9473,True,恒源煤电,15.2588,42.21
600997.XSHG,2054,79.9887,23.9769,21.027,4.1199,True,开滦股份,18.742,42.45
600316.XSHG,2054,255.209,110.9146,114.6142,16.3936,True,洪都航空,98.2095,42.55
600315.XSHG,2054,142.6098,52.983,47.7031,19.0837,True,上海家化,43.7417,42.84
000562.XSHE,2054,5258.3988,256.6006,32.5841,-5.222,True,宏源证券,31.9582,42.94
600703.XSHG,2054,1532.4416,171.5818,23.2629,-9.5403,True,三安光电,34.9111,42.95
000559.XSHE,2054,78.3021,32.2592,27.6902,10.8257,True,万向钱潮,25.7313,43.43
000983.XSHE,2054,86.5738,24.7354,20.6649,6.073,True,山西焦煤,19.181,43.82
600549.XSHG,2054,161.9452,51.6438,44.7604,16.9235,True,厦门钨业,42.262,44.01
000039.XSHE,2054,84.6751,19.6585,14.7832,5.5874,True,中集集团,14.2586,46.45
600216.XSHG,2054,2081.2733,144.6983,15.1747,5.69,True,浙江医药,14.3788,46.88
601958.XSHG,1259,157.2214,60.5236,61.5671,6.309,True,金钼股份,60.2053,47.26
600497.XSHG,2054,1446.3011,117.6187,48.1689,6.2292,True,驰宏锌锗,46.0258,47.57
000338.XSHE,1494,179.2102,33.4652,13.2682,4.1927,True,潍柴动力,12.5169,47.79
600066.XSHG,2054,60.3927,19.0072,14.2713,6.2287,True,宇通客车,14.1083,47.81
600837.XSHG,2054,1659.6403,138.2317,27.5639,7.9773,True,海通证券,26.4069,48.05
601688.XSHG,805,42.4014,26.6261,25.1728,17.3073,True,华泰证券,24.9259,48.82
600160.XSHG,2054,859.8572,46.4353,18.725,-387.9524,True,巨化股份,19.357,49.19
000625.XSHE,2054,721.8145,28.8873,19.5313,-124.6981,True,长安汽车,22.8267,49.49
601788.XSHG,931,68.483,29.7801,27.8181,15.2412,True,光大证券,27.7575,49.95
601866.XSHG,1342,415.144,12.0889,-7.1708,-52.1042,True,中远海发,17.6067,51.34
600030.XSHG,2054,323.161,42.071,23.9817,8.3203,True,中信证券,25.3292,51.66
002007.XSHE,2054,116.4765,50.2882,42.8382,18.5651,True,华兰生物,44.1368,51.7
002378.XSHE,782,146.3369,71.4231,67.7572,29.8465,True,章源钨业,71.8275,53.07
000725.XSHE,2054,813.6131,18.4698,14.2491,-217.1176,True,京东方A,28.2241,53.85
000839.XSHE,2054,136.5017,56.8873,57.4715,19.9228,True,国安股份,59.9183,55.7
601118.XSHG,594,233.6042,71.1523,62.9475,26.841,True,海南橡胶,65.9359,55.89
600887.XSHG,2054,378.0587,31.4622,25.745,-139.0219,True,伊利股份,36.4405,56.19
600999.XSHG,872,59.6365,28.2643,22.2031,15.1696,True,招商证券,27.3907,56.31
600267.XSHG,2054,96.7202,39.0425,37.3024,10.6299,True,海正药业,39.7851,56.48
600739.XSHG,2054,253.5844,31.4587,24.1928,6.5619,True,辽宁成大,27.2033,57.11
000623.XSHE,2054,205.4066,24.1782,18.2075,6.0543,True,吉林敖东,19.2707,57.5
601099.XSHG,1330,4025.2786,208.4114,72.3595,-354.3571,True,太平洋,115.0695,59.03
601179.XSHG,821,183.1313,-7.8998,24.0664,-269.8378,True,中国西电,42.1096,59.32
000758.XSHE,2054,1186.6619,78.895,45.5918,-479.76,True,中色股份,55.654,59.35
600256.XSHG,2054,106.6114,41.7263,43.2749,8.9995,True,广汇能源,50.1088,60.71
000060.XSHE,2054,242.9755,17.9038,23.8344,-304.4339,True,中金岭南,31.6226,61.85
600085.XSHG,2054,124.2676,44.8545,41.4924,19.2783,True,同仁堂,46.1872,63.39
000686.XSHE,2054,1799.0249,-199508.0834,34.416,-4442737.1968,True,东北证券,54.9363,64.73
000581.XSHE,2054,158.4516,31.7765,19.7715,8.6169,True,威孚高科,26.3312,64.75
002241.XSHE,1236,103.1957,51.535,47.4391,18.358,True,歌尔股份,54.2966,65.29
600432.XSHG,2054,1408.6991,-23.9815,19.4532,-1406.3977,True,退市吉恩,51.9485,66.99
002570.XSHE,534,49.2399,27.0836,25.4202,15.3049,True,贝因美,31.0248,67.79
600111.XSHG,2054,358.4873,41.825,70.1864,-477.0458,True,北方稀土,93.8446,68.08
000629.XSHE,2054,138.2369,33.2692,33.3725,-102.2841,True,钒钛股份,60.7687,69.1
000009.XSHE,2054,267.3675,74.3985,59.5382,11.2213,True,中国宝安,78.5684,69.77
600109.XSHG,2054,1231.3541,92.785,36.6371,-401.4918,True,国金证券,59.3674,70.5
002405.XSHE,750,109.2512,55.3294,49.9888,23.1945,True,四维图新,76.1761,73.07
002038.XSHE,2054,87.087,40.1939,38.2987,18.0025,True,双鹭药业,47.9255,74.0
000728.XSHE,2054,71.7654,17.2429,22.49,-198.3659,True,国元证券,45.1608,74.22
002500.XSHE,632,127.4378,80.7247,80.7857,45.6512,True,山西证券,93.574,74.37
601216.XSHG,567,40.1972,21.2154,19.1472,12.4391,True,君正集团,23.246,77.25
601633.XSHG,416,19.7218,13.1821,12.8491,8.4971,True,长城汽车,15.5469,78.85
600649.XSHG,2054,81.9122,26.9062,24.2122,7.7434,True,城投控股,34.437,79.02
600259.XSHG,2054,592.7714,94.2553,80.7848,-566.4408,True,中稀有色,316.4127,79.21
002353.XSHE,815,69.9887,49.5236,48.4615,35.4218,True,杰瑞股份,55.8699,81.1
002202.XSHE,1332,546.0485,69.3413,31.665,12.7552,True,金风科技,82.6384,82.28
000528.XSHE,2054,52.4223,19.7162,16.3045,5.9525,True,柳工,31.8912,83.59
600535.XSHG,2054,61.9192,34.7927,34.8672,14.0207,True,天士力,46.5483,85.1
002603.XSHE,459,90.2836,44.2041,39.1368,27.1714,True,以岭药业,74.7022,85.4
002594.XSHE,479,743.9935,149.8603,56.6401,29.1969,True,比亚迪,423.0275,85.8
002236.XSHE,1238,68.8494,41.0279,41.1461,18.7216,True,大华股份,54.9681,87.08
601233.XSHG,509,35.7622,14.3942,10.8923,6.8365,True,桐昆股份,25.8062,87.62
600456.XSHG,2054,4158.3712,-244.7284,52.7581,-17618.5542,True,宝钛股份,1475.0355,88.87
600010.XSHG,2054,305.7956,6.7272,9.5482,-694.1621,True,包钢股份,206.9829,90.37
601238.XSHG,297,91.8286,19.9578,12.2144,8.0778,True,广汽集团,66.7185,93.27
600005.XSHG,2054,86.1534,-60.5209,15.4337,-3557.4902,True,武钢股份,57.5803,94.58
002106.XSHE,1565,130.1722,39.1853,35.2556,8.6795,True,莱宝高科,92.2888,95.53
601168.XSHG,1446,405.1387,29.3978,34.166,-341.48,True,西部矿业,204.0284,95.71
600166.XSHG,2054,192.3629,18.0404,12.5812,-18.8652,True,福田汽车,117.4598,96.67
000012.XSHE,2054,95.9506,33.8463,26.8218,9.4652,True,南玻A,79.3022,97.61
002069.XSHE,1633,201.5285,48.6911,44.2029,19.8071,True,獐子岛,158.5447,97.67
000969.XSHE,2054,172.744,56.5562,55.7289,15.4279,True,安泰科技,128.7493,98.0
000933.XSHE,2054,1083.37,40.4843,18.7036,4.5405,True,神火股份,724.902,98.05
000401.XSHE,2054,984.4727,46.8001,25.6097,10.5977,True,金隅冀东,663.4669,98.25
000061.XSHE,2054,867.6625,132.6679,86.4122,17.264,True,农产品,702.8739,98.78
000059.XSHE,0,,,,,False,华锦股份,-23.7304,
000063.XSHE,0,,,,,False,中兴通讯,-15.4053,
000703.XSHE,0,,,,,False,恒逸石化,-83.5,
000709.XSHE,0,,,,,False,河钢股份,-96.7448,
000800.XSHE,0,,,,,False,一汽解放,-52.9772,
000807.XSHE,0,,,,,False,云铝股份,-157.2007,
000878.XSHE,0,,,,,False,云南铜业,-32.953,
000898.XSHE,0,,,,,False,鞍钢股份,-11.1305,
000960.XSHE,0,,,,,False,锡业股份,-70.4332,
000968.XSHE,0,,,,,False,蓝焰控股,-8.1321,
002299.XSHE,0,,,,,False,圣农发展,-61.6296,
600022.XSHG,0,,,,,False,山东钢铁,-3.035,
600058.XSHG,0,,,,,False,五矿发展,-29.3186,
600096.XSHG,0,,,,,False,云天化,-23.513,
600150.XSHG,0,,,,,False,中国船舶,-139.5609,
600169.XSHG,0,,,,,False,ST太重,-16.1804,
600331.XSHG,0,,,,,False,宏达股份,-8.3597,
600550.XSHG,0,,,,,False,保变电气,-5.0272,
600598.XSHG,0,,,,,False,北大荒,-90.9127,
600770.XSHG,0,,,,,False,综艺股份,-138.0284,
601001.XSHG,0,,,,,False,晋控煤业,-28.3662,
601106.XSHG,0,,,,,False,中国一重,-151.6716,
601258.XSHG,0,,,,,False,*ST庞大,-20.502,
601558.XSHG,0,,,,,False,退市锐电,-19.5453,
601600.XSHG,0,,,,,False,中国铝业,-5.3629,
601618.XSHG,0,,,,,False,中国中冶,-4.572,
