code,history_count,history_pe_max,history_pe_mean,history_pe_median,history_pe_min,is_positive,name,pe_ttm,percentile
600150.XSHG,2450,1760.4941,176.3465,82.6854,-359.2289,True,中国船舶,45.8192,1.7
601318.XSHG,2450,21.1289,10.8301,10.444,6.3739,True,中国平安,6.9845,1.8
000858.XSHE,2450,68.8941,27.2036,24.8701,12.9693,True,五粮液,15.2316,1.8
300394.XSHE,2450,115.6462,48.6694,45.2839,23.7694,True,天孚通信,27.785,1.92
600795.XSHG,2450,193.8736,20.2838,20.294,-152.2751,True,国电电力,8.456,2.05
300759.XSHE,1499,155.2247,65.7302,62.1737,17.9536,True,康龙化成,22.2107,2.4
600875.XSHG,2450,83.3321,13.6564,21.423,-329.3832,True,东方电气,13.4508,2.47
601117.XSHG,2450,24.4084,12.9696,11.8181,6.5177,True,中国化学,7.4526,2.65
000568.XSHE,2450,81.2277,31.9253,31.4248,10.3801,True,泸州老窖,12.9485,2.69
601877.XSHG,2450,29.5038,16.6887,15.8979,9.892,True,正泰电器,10.8511,2.86
600905.XSHG,926,55.4277,25.2544,21.4784,16.5207,True,三峡能源,17.4521,3.02
300015.XSHE,2450,221.638,83.0753,78.1562,23.0376,True,爱尔眼科,31.3523,3.06
688169.XSHG,1243,75.1475,31.6953,28.189,15.7049,True,石头科技,17.5764,3.46
002304.XSHE,2450,53.5411,23.0461,21.0507,10.762,True,洋河股份,13.1773,3.67
300274.XSHE,2450,133.7401,40.6361,30.6148,7.4569,True,阳光电源,11.7641,3.8
300316.XSHE,2450,337.923,60.7873,47.7618,6.3007,True,晶盛机电,9.093,3.88
601058.XSHG,2450,63.3835,22.447,21.633,7.3453,True,赛轮轮胎,9.2695,4.53
601872.XSHG,2450,261.194,36.1727,18.5735,-20.2492,True,招商轮船,9.264,4.63
000538.XSHE,2450,42.283,28.4222,28.0314,17.2129,True,云南白药,20.6624,4.69
601899.XSHG,2450,97.7016,28.9446,23.5659,9.0951,True,紫金矿业,12.7786,4.94
600026.XSHG,2450,3936.8485,79.5346,22.0536,-65.2626,True,中远海能,11.689,5.21
300896.XSHE,1093,336.7605,105.3184,93.2009,20.1102,True,爱美客,25.7117,5.22
603806.XSHG,2450,77.8204,32.8008,27.8475,14.8035,True,福斯特,19.3021,5.22
000661.XSHE,2450,104.3137,37.2077,39.2294,7.7982,True,长春高新,10.4268,5.31
688008.XSHG,1384,142.9718,84.8302,81.8513,40.5091,True,澜起科技,53.1129,5.35
600887.XSHG,2450,42.9087,23.8367,23.9403,11.1211,True,伊利股份,14.7383,5.43
600085.XSHG,2450,74.5608,42.7827,43.8308,25.1302,True,同仁堂,31.2614,5.47
002142.XSHE,2450,18.1716,9.6986,9.2739,4.6386,True,宁波银行,5.6622,5.51
600760.XSHG,2450,9349.1614,281.0058,47.9897,-580.4462,True,中航沈飞,33.4844,5.95
688111.XSHG,1305,432.8764,151.0569,123.3255,54.1369,True,金山办公,79.0389,6.13
600690.XSHG,2450,46.2352,16.393,14.742,10.067,True,海尔智家,11.8055,6.16
002179.XSHE,2450,82.875,38.4689,37.308,19.1814,True,中航光电,24.9573,6.24
600362.XSHG,2450,240.0274,34.6998,22.493,8.6067,True,江西铜业,10.0019,6.98
300413.XSHE,2450,586.931,86.5296,65.1577,10.1631,True,芒果超媒,15.0805,7.06
600845.XSHG,2450,97.5813,48.7869,46.6247,28.5524,True,宝信软件,33.1471,7.1
601816.XSHG,1263,429.3812,89.5114,43.4972,20.0703,True,京沪高铁,21.6282,7.21
002001.XSHE,2450,59.0856,22.619,20.1012,8.8757,True,新和成,13.0832,7.27
601868.XSHG,731,16.3454,12.7503,12.9023,10.4354,True,中国能建,10.7751,7.52
601857.XSHG,2450,236.5045,37.2743,24.7778,-63.9833,True,中国石油,8.1577,7.59
601799.XSHG,2450,62.2268,35.9419,33.984,15.4985,True,星宇股份,24.0162,7.63
002920.XSHE,1764,147.8079,61.7803,59.6405,16.9691,True,德赛西威,26.4898,7.77
600809.XSHG,2450,147.8548,47.3412,43.1485,14.9244,True,山西汾酒,21.3745,7.92
002555.XSHE,2450,501.5626,47.1444,25.3737,8.4311,True,三七互娱,12.6348,7.96
603833.XSHG,1949,53.8576,29.5678,28.6958,8.1713,True,欧派家居,13.3951,8.0
300014.XSHE,2450,182.9966,56.9208,49.8457,15.3532,True,亿纬锂能,21.1306,8.29
600547.XSHG,2450,206.6522,48.104,52.2507,-538.833,True,山东黄金,38.4361,8.97
603369.XSHG,2450,56.4367,26.1727,24.6272,12.5854,True,今世缘,17.8384,9.27
601800.XSHG,2450,27.219,9.7667,8.3018,4.8882,True,中国交建,6.0425,9.31
603259.XSHG,1679,184.0961,58.058,48.8352,11.4449,True,药明康德,17.471,9.65
002594.XSHE,2450,381.5515,94.3936,45.231,16.9525,True,比亚迪,24.2918,10.12
002648.XSHE,2450,445.8249,11.1926,13.4823,-98.483,True,卫星化学,10.8741,10.33
300122.XSHE,2450,1124.8736,129.518,54.9704,7.0738,True,智飞生物,14.1156,10.49
300750.XSHE,1655,216.1768,67.11,45.6518,13.982,True,宁德时代,18.6758,10.51
001289.XSHE,730,36.3163,27.5059,27.2734,21.2607,True,龙源电力,23.4249,10.55
600011.XSHG,2450,196.2544,26.467,14.1395,-41.6533,True,华能国际,10.5165,10.81
002463.XSHE,2450,1532.6881,20.7962,31.287,-1078.3908,True,沪电股份,20.5913,10.98
601766.XSHG,2450,160.1455,24.3965,18.0524,12.3054,True,中国中车,14.7809,11.31
601390.XSHG,2450,46.2801,9.9155,6.7088,3.9417,True,中国中铁,4.7378,11.39
002422.XSHE,2450,90.725,33.6543,30.4663,14.5089,True,科伦药业,18.5541,11.47
000001.XSHE,2450,17.6633,7.9832,7.4095,3.6137,True,平安银行,4.6653,11.55
601136.XSHG,552,140.3244,73.8988,67.6655,32.4078,True,首创证券,53.6973,11.78
000776.XSHE,2450,46.3101,15.1961,14.6235,7.7614,True,广发证券,11.5072,11.96
600741.XSHG,2450,24.0267,10.4428,9.7864,5.9535,True,华域汽车,7.597,11.96
601808.XSHG,2450,1695.529,15.6252,26.1125,-940.961,True,中海油服,19.2264,12.19
600161.XSHG,2450,1520.4846,-134.3841,43.9664,-7914.7321,True,天坛生物,28.1066,12.2
002714.XSHE,2450,401.9264,-50.6682,19.3525,-1040.1816,True,牧原股份,11.8474,12.23
002601.XSHE,2450,233.0998,34.1661,15.2971,8.171,True,龙佰集团,10.78,12.37
002371.XSHE,2450,506.5517,154.2358,140.8927,30.9851,True,北方华创,42.1867,12.45
002252.XSHE,2450,160.6419,5.1166,31.349,-1283.7404,True,上海莱士,24.7426,12.59
601898.XSHG,2450,2315.8802,103.4291,10.7843,-109.6863,True,中煤能源,6.6764,12.94
688036.XSHG,1335,75.4958,29.8483,25.9637,11.5196,True,传音控股,16.5275,13.11
000630.XSHE,2450,437.2401,39.2601,26.9199,-49.7593,True,铜陵有色,13.5427,13.57
600018.XSHG,2450,35.8148,13.929,11.7934,6.4858,True,上港集团,8.4847,14.0
600519.XSHG,2450,73.2944,32.7659,31.8625,13.3061,True,贵州茅台,21.8525,14.16
600926.XSHG,2051,19.3623,8.596,7.8233,4.0346,True,杭州银行,5.1664,14.24
300502.XSHE,2210,332.8836,65.2338,56.0555,12.2611,True,新易盛,27.6174,14.62
601668.XSHG,2450,15.2617,6.1017,5.391,3.4812,True,中国建筑,4.1719,14.9
601888.XSHG,2450,208.0678,47.0751,36.4633,18.1409,True,中国中免,27.4273,15.22
002007.XSHE,2450,102.4963,39.2969,36.7751,18.142,True,华兰生物,27.654,15.27
600050.XSHG,2450,1071.7016,80.2127,31.7788,13.9443,True,中国联通,18.0041,15.35
300498.XSHE,2292,1827.0083,72.4885,16.8702,-382.9199,True,温氏股份,12.0343,15.69
600570.XSHG,2450,1470.9349,8.9389,62.9895,-2789.6087,True,恒生电子,44.9702,15.8
300124.XSHE,2450,108.8034,46.2348,42.1399,22.235,True,汇川技术,34.9776,16.0
603799.XSHG,2450,585.5007,-240.0111,22.9479,-9609.4103,True,华友钴业,15.1555,16.26
000708.XSHE,2450,94.4961,16.8843,14.3118,7.8869,True,中信特钢,11.4224,16.9
000975.XSHE,2450,116.9626,39.9764,32.3473,16.9797,True,山金国际,22.8464,17.18
603659.XSHG,1801,133.7816,45.265,38.3888,13.3403,True,璞泰来,22.5772,17.55
605117.XSHG,960,147.2457,51.6576,35.8653,11.1046,True,德业股份,21.7206,18.12
000651.XSHE,2450,25.6959,11.0098,9.4633,6.2766,True,格力电器,7.8527,18.49
603288.XSHG,2450,114.3995,50.416,45.6991,29.0281,True,海天味业,34.4463,18.73
300059.XSHE,2450,497.4751,69.2169,58.307,19.3666,True,东方财富,31.7514,19.18
601901.XSHG,2450,119.295,40.9158,36.4306,12.1048,True,方正证券,26.2545,19.84
002027.XSHE,2450,66559.3576,921.1127,25.0376,10.6819,True,分众传媒,17.9099,20.08
002415.XSHE,2450,50.3222,27.2331,25.3428,16.6566,True,海康威视,21.5334,20.12
600600.XSHG,2450,78.4829,36.2349,36.0025,16.4171,True,青岛啤酒,24.5494,20.29
600276.XSHG,2450,104.7897,62.5061,61.2769,33.333,True,恒瑞医药,49.0264,20.29
601021.XSHG,2450,78.6171,-108.2874,23.2779,-2281.22,True,春秋航空,22.081,21.07
600023.XSHG,2450,109.0299,9.059,12.6108,-48.8323,True,浙能电力,10.254,21.42
002049.XSHE,2450,179.0239,68.4659,68.7664,15.6859,True,紫光国微,45.039,21.55
000338.XSHE,2450,29.9665,15.2164,14.4924,7.0612,True,潍柴动力,11.0581,21.59
600089.XSHG,2450,37.1201,13.6533,13.6887,4.1934,True,特变电工,10.0002,21.63
000786.XSHE,2450,381.555,31.5343,15.2572,7.8531,True,北新建材,13.129,22.29
600406.XSHG,2450,64.201,28.929,27.0344,19.0436,True,国电南瑞,23.421,22.29
601009.XSHG,2450,12.8716,6.614,6.3463,3.9283,True,南京银行,5.5767,22.33
601919.XSHG,2450,440.181,20.5383,8.4873,-94.2305,True,中远海控,4.1415,23.03
688472.XSHG,441,27.8884,17.3246,16.9526,10.9648,True,阿特斯,13.8454,23.36
002812.XSHE,2075,183.2949,65.3785,56.2417,12.1956,True,恩捷股份,33.1232,23.52
600196.XSHG,2450,60.8045,27.1657,25.9627,15.8282,True,复星医药,22.3745,23.71
002241.XSHE,2450,681.2452,41.9243,34.2268,-59.9459,True,歌尔股份,27.5716,23.81
600989.XSHG,1430,36.8716,18.8195,18.4015,11.8056,True,宝丰能源,16.5466,23.99
300408.XSHE,2450,74.8708,36.9785,35.6813,19.8068,True,三环集团,30.746,24.49
000983.XSHE,2450,861.0128,75.5277,11.8105,4.7212,True,山西焦煤,9.2022,24.78
300442.XSHE,2419,590.1948,25.4696,30.9005,-1276.0466,True,润泽科技,40.1261,24.87
600036.XSHG,2450,14.5267,8.661,8.1799,4.702,True,招商银行,6.9393,25.06
000977.XSHE,2450,167.2941,49.7916,43.267,12.8442,True,浪潮信息,30.178,25.76
605499.XSHG,936,113.9678,49.0767,44.0593,26.6445,True,东鹏饮料,39.8602,25.85
300433.XSHE,2445,2438.098,57.6447,30.5918,-146.9518,True,蓝思科技,24.8326,26.15
600999.XSHG,2450,58.1457,17.3899,16.3871,7.667,True,招商证券,13.9585,26.78
601059.XSHG,529,58.233,37.6975,36.9941,27.0817,True,信达证券,34.0246,27.22
600426.XSHG,2450,44.9745,15.4049,14.0444,6.2779,True,华鲁恒升,11.1694,27.27
600066.XSHG,2450,64.8631,22.3549,16.9566,8.8463,True,宇通客车,13.3013,27.63
600482.XSHG,2450,331.7121,78.2843,53.9239,24.1532,True,中国动力,39.8294,27.76
600958.XSHG,2442,76.6453,28.0932,26.713,11.0022,True,东方证券,21.4559,27.93
601236.XSHG,1395,5252.8366,221.333,64.3961,25.7351,True,红塔证券,43.833,28.17
603501.XSHG,1925,11818.4996,569.0757,74.9746,-168.8218,True,豪威集团,55.6446,28.36
000963.XSHE,2450,40.2412,25.6638,26.9453,10.5791,True,华东医药,20.1448,28.53
000999.XSHE,2450,36.001,18.5753,18.4744,11.278,True,华润三九,16.367,28.57
601186.XSHG,2450,29.4645,7.9589,6.5628,3.6021,True,中国铁建,4.6457,28.57
603019.XSHG,2450,386.2146,78.7526,69.6008,23.3769,True,中科曙光,45.4774,28.82
600027.XSHG,2450,643.075,19.4871,10.8184,-69.6915,True,华电国际,9.4874,29.64
000807.XSHE,2450,523.2019,26.1579,13.0209,-114.4241,True,云铝股份,11.9249,29.77
601633.XSHG,2450,109.6936,26.8533,19.4916,7.5382,True,长城汽车,15.1929,30.16
688012.XSHG,1384,758.8484,163.8349,83.3986,44.9349,True,中微公司,67.3513,30.64
002916.XSHE,1773,80.3252,37.5905,36.3389,18.5031,True,深南电路,29.9521,30.68
600309.XSHG,2450,59.6397,18.2015,16.3598,6.0019,True,万华化学,14.2544,32.73
000938.XSHE,2450,451.7445,60.0839,37.8784,19.3101,True,紫光股份,32.6457,32.86
600015.XSHG,2450,8.7053,4.8995,4.7388,3.1222,True,华夏银行,4.2611,33.14
000063.XSHE,2450,67.3854,5.387,18.2263,-200.171,True,中兴通讯,17.7606,33.52
688009.XSHG,1384,39.022,17.064,16.5932,11.9184,True,中国通号,15.0905,33.74
601916.XSHG,1299,8.366,5.7557,5.3535,4.1258,True,浙商银行,5.1544,33.87
601689.XSHG,2444,108.3693,41.0098,38.1735,12.7318,True,拓普集团,31.7626,33.96
600584.XSHG,2450,812.4985,50.056,42.363,-489.5957,True,长电科技,35.1763,34.2
002236.XSHE,2450,52.955,21.6358,19.4752,5.7757,True,大华股份,16.8262,34.37
002938.XSHE,1585,49.7598,24.3469,24.1702,9.8898,True,鹏鼎控股,19.2383,34.45
601818.XSHG,2450,10.2433,5.4915,5.75,3.2723,True,光大银行,5.0872,34.61
601838.XSHG,1739,14.9979,6.1701,6.0968,3.6282,True,成都银行,5.5027,34.91
601878.XSHG,1890,66.531,31.5931,29.0145,15.4725,True,浙商证券,24.3146,34.92
002736.XSHE,2450,52.4534,17.9404,17.2706,7.7931,True,国信证券,13.9426,34.98
002074.XSHE,2450,959.8927,128.0735,37.5182,-331.1466,True,国轩高科,33.0839,35.41
601618.XSHG,2450,52.1015,12.8608,9.3906,5.1876,True,中国中冶,8.5709,35.67
600332.XSHG,2450,49.1584,19.1991,16.9135,10.1949,True,白云山,14.4719,35.84
601658.XSHG,1289,9.1673,6.3138,6.1985,4.1918,True,邮储银行,5.8135,36.0
002180.XSHE,2450,690.6049,66.7554,43.3378,-45.3078,True,奔图科技,40.5971,36.26
000725.XSHE,2450,144.1514,17.3904,34.1093,-618.3832,True,京东方A,29.1192,36.57
601138.XSHG,1656,31.6946,15.8882,15.9127,7.8302,True,工业富联,14.6697,36.65
000333.XSHE,2450,30.2645,15.3955,14.4689,8.5795,True,美的集团,13.3539,36.98
300999.XSHE,1086,112.164,71.4389,69.8207,35.3575,True,金龙鱼,65.0066,37.85
000792.XSHE,2450,142.8264,1.8842,10.1049,-517.2601,True,盐湖股份,17.1351,38.5
600061.XSHG,2450,18061.7283,15.5327,17.6071,-7215.778,True,国投资本,15.2357,38.55
601881.XSHG,1990,51.9801,19.4115,18.0083,8.4339,True,中国银河,16.1223,39.45
601169.XSHG,2450,10.1027,5.7735,5.1778,3.6294,True,北京银行,4.7962,39.67
600415.XSHG,2450,248.5888,36.8935,25.266,11.365,True,小商品城,23.6032,39.71
600188.XSHG,2450,92.0288,16.6358,9.2523,4.1352,True,兖矿能源,8.4147,40.37
600111.XSHG,2450,850.3056,123.0862,69.3709,13.2964,True,北方稀土,58.9797,40.61
601066.XSHG,1649,77.1707,30.8354,26.2544,12.7005,True,中信建投,25.1604,40.99
600660.XSHG,2450,70.3355,22.4061,19.5044,11.2434,True,福耀玻璃,18.6838,41.14
600030.XSHG,2450,36.7516,18.5997,17.9682,7.9206,True,中信证券,16.4023,41.51
601166.XSHG,2450,8.6463,5.4919,5.6289,3.452,True,兴业银行,5.4166,41.51
002050.XSHE,2450,68.2258,35.5574,33.0302,17.7033,True,三花智控,30.3609,41.92
000408.XSHE,2450,18386.17,354.0503,19.6726,-559.7733,True,藏格矿业,19.8044,41.92
601100.XSHG,2450,275.2532,65.9749,41.1972,19.6273,True,恒立液压,37.4395,42.37
601127.XSHG,2140,318.3466,-6.8837,-22.0479,-255.7564,True,赛力斯,31.2611,42.86
000800.XSHE,2450,2972.483,45.2172,29.8606,-1899.6321,True,一汽解放,56.3865,43.06
600803.XSHG,2450,1080.2864,35.5443,14.962,7.3335,True,新奥股份,13.3446,43.1
600372.XSHG,2450,146.8275,55.6811,48.6533,27.2767,True,中航机载,47.2858,44.82
601998.XSHG,2450,11.7557,5.9669,5.8006,3.4743,True,中信银行,5.5908,44.82
601865.XSHG,1490,85.9374,38.8818,38.0744,10.942,True,福莱特,36.6589,45.03
600016.XSHG,2450,8.6522,5.6154,5.2378,4.1474,True,民生银行,5.1515,45.22
601607.XSHG,2450,30.5208,15.6867,14.8811,9.1616,True,上海医药,14.4994,45.96
000425.XSHE,2450,537.6413,23.5666,15.707,-94.7849,True,徐工机械,15.9012,46.68
600919.XSHG,2106,16.2703,6.0892,5.43,3.7775,True,江苏银行,5.3654,47.06
600346.XSHG,2450,158.65,5.9811,13.7858,-175.1112,True,恒力石化,16.5135,48.64
000157.XSHE,2450,440.7448,-18.1079,14.5372,-432.1573,True,中联重科,16.7625,49.13
000166.XSHE,2450,155.5388,24.2331,21.535,8.7895,True,申万宏源,21.4807,49.14
600028.XSHG,2450,144.7395,15.5046,13.0092,5.3228,True,中国石化,12.9687,49.18
002028.XSHE,2450,67.5426,28.3128,26.5603,13.9518,True,思源电气,26.5087,49.51
601699.XSHG,2450,1441.0884,87.2675,9.6037,3.092,True,潞安环能,9.6665,50.53
600938.XSHG,717,12.7159,8.1593,7.9559,5.5414,True,中国海油,8.0046,50.91
601985.XSHG,2387,73.2911,20.4665,17.9607,11.8143,True,中国核电,18.0745,50.94
300661.XSHE,1904,318.823,110.7488,99.2812,31.9284,True,圣邦股份,101.7556,51.0
600160.XSHG,2450,648.0409,95.7649,40.4793,8.9747,True,巨化股份,41.6578,51.63
601328.XSHG,2450,10.556,5.583,5.7362,3.6274,True,交通银行,5.7848,52.08
601995.XSHG,1074,60.6521,28.7038,26.2824,15.9898,True,中金公司,26.7967,53.82
601788.XSHG,2450,647.0632,40.6211,22.8121,7.5334,True,光大证券,23.3972,53.88
002709.XSHE,2450,894.0472,93.0844,52.4848,10.3033,True,天赐材料,67.0728,54.73
600025.XSHG,1771,82.6493,21.2266,19.426,7.3729,True,华能水电,20.0076,55.79
000895.XSHE,2450,35.5831,18.7336,17.6944,13.2883,True,双汇发展,18.528,59.55
601229.XSHG,2037,12.9656,6.0242,5.7333,3.5131,True,上海银行,6.018,59.74
600031.XSHG,2450,5591.0054,75.2824,23.1226,-1233.7169,True,三一重工,28.6357,60.16
601225.XSHG,2450,1998.4958,35.7173,7.5894,-424.1433,True,陕西煤业,8.312,61.23
003816.XSHE,1359,28.5606,16.1044,15.1027,12.2316,True,中国广核,15.924,62.62
300782.XSHE,1408,194.1612,77.8374,74.7439,22.6327,True,卓胜微,94.7967,62.64
600176.XSHG,2450,52.2214,18.7072,17.8457,6.3907,True,中国巨石,19.5997,63.14
688396.XSHG,1239,156.398,56.5125,44.3072,23.0964,True,华润微,67.2469,64.49
600000.XSHG,2450,7.6001,5.6832,5.7473,3.742,True,浦发银行,6.2587,65.31
600460.XSHG,2450,661439.606,10756.8687,92.479,-4100.9774,True,士兰微,196.2079,66.68
600886.XSHG,2450,38.2779,15.4968,14.2583,7.3901,True,国投电力,15.9298,66.9
000625.XSHE,2450,797.9536,36.2762,13.2972,-18.1788,True,长安汽车,22.8669,67.86
601377.XSHG,2450,390.8715,26.9035,19.9008,8.7678,True,兴业证券,27.6331,69.1
601939.XSHG,2450,10.2677,6.0525,6.1043,4.1243,True,建设银行,6.6158,69.18
601088.XSHG,2450,24.8656,11.4348,10.0723,6.4358,True,中国神华,12.6449,69.88
600039.XSHG,2450,35.9923,11.2459,10.2266,5.326,True,四川路桥,12.0756,70.49
688041.XSHG,640,285.6465,153.4256,150.0219,104.0097,True,海光信息,164.2572,70.78
000617.XSHE,2450,31.5661,-10.5263,12.7683,-773.1762,True,中油资本,16.1694,71.1
600019.XSHG,2450,96.9887,18.0124,12.214,5.2123,True,宝钢股份,15.4678,71.8
600183.XSHG,2450,62.2358,28.0413,26.4994,12.4339,True,生益科技,33.0171,73.51
600900.XSHG,2450,30.078,19.3654,18.3008,13.5046,True,长江电力,21.3156,73.96
600377.XSHG,2450,21.7949,13.7057,13.0187,9.0634,True,宁沪高速,15.6224,74.0
601398.XSHG,2450,9.7445,5.9095,5.9158,3.9935,True,工商银行,6.5853,74.12
600674.XSHG,2450,21.5953,14.106,14.1903,8.5136,True,川投能源,16.2376,74.49
002493.XSHE,2450,101.4173,7.3622,25.3881,-202.4851,True,荣盛石化,40.5605,75.46
600515.XSHG,2450,660.8367,55.9788,28.0208,-89.3715,True,海南机场,100.0138,75.84
603986.XSHG,2094,302.7613,96.7018,90.3381,17.8347,True,兆易创新,123.6556,75.93
688271.XSHG,634,114.7294,68.0876,65.8304,38.5006,True,联影医疗,82.2937,76.66
601989.XSHG,2450,1549.1322,63.4953,-44.0564,-713.5707,True,中国重工,340.2998,76.92
601698.XSHG,1400,282.1435,125.7161,111.9564,37.4888,True,中国卫通,165.4461,76.93
000100.XSHE,2450,303.7831,5.6801,20.4705,-1290.3029,True,TCL科技,34.844,77.04
300033.XSHE,2450,698.0604,67.6003,40.9205,20.938,True,同花顺,72.5875,77.14
601288.XSHG,2450,8.1292,5.5996,5.7097,3.7779,True,农业银行,6.2408,77.18
600009.XSHG,2450,529.1302,14.6305,23.7447,-237.0371,True,上海机场,39.4513,77.27
603260.XSHG,1805,79.4313,24.5397,21.8167,8.8115,True,合盛硅业,32.1678,77.51
600918.XSHG,1174,128.2427,40.3232,31.9434,15.3092,True,中泰证券,43.1966,78.45
600893.XSHG,2450,187.0564,79.6896,76.3266,38.8172,True,航发动力,98.2218,81.02
603296.XSHG,401,36.9734,20.9174,19.6346,13.3394,True,华勤技术,23.7024,83.29
600941.XSHG,786,18.5334,14.6659,15.7881,10.4483,True,中国移动,16.9015,84.1
601988.XSHG,2450,9.6935,5.746,5.7668,3.9058,True,中国银行,6.7334,85.31
300418.XSHE,2450,338.7002,53.001,38.6091,3.7846,True,昆仑万维,110.5009,85.47
301269.XSHE,650,924.0401,348.827,293.1408,167.3306,True,华大九天,661.1762,85.54
001979.XSHE,2192,27.6054,13.9205,13.7845,4.5477,True,招商蛇口,20.439,86.5
001965.XSHE,1697,24.5552,12.9091,12.0014,8.2405,True,招商公路,16.3901,86.56
688981.XSHG,1145,313.322,86.4681,66.1336,24.5544,True,中芯国际,181.3366,88.47
601006.XSHG,2450,18.1437,9.8802,9.0856,6.7904,True,大秦铁路,13.8352,89.1
601211.XSHG,2376,30.7247,14.5648,13.4924,7.9356,True,国泰海通,20.8999,91.37
300347.XSHE,2450,184.6081,65.4343,68.4566,14.4734,True,泰格医药,97.7793,92.69
002230.XSHE,2450,619.8892,168.6906,111.709,50.9661,True,科大讯飞,468.1809,93.39
601728.XSHG,876,24.5201,16.9305,17.1692,12.5962,True,中国电信,21.8151,94.18
688506.XSHG,542,27.0668,-40.8623,-67.1716,-142.0973,True,百利天恒,24.0448,94.27
600585.XSHG,2450,21.1009,9.9595,9.683,4.998,True,海螺水泥,16.2846,94.94
000876.XSHE,2450,92746.3645,2878.9648,14.3016,-217.772,True,新希望,97.4761,95.3
300450.XSHE,2404,698.5369,87.9156,57.4545,9.8676,True,先导智能,455.854,95.63
601238.XSHG,2450,2891.2253,118.0977,20.4479,8.9664,True,广汽集团,92.7364,95.76
600104.XSHG,2450,25.3524,10.3093,9.9075,5.4661,True,上汽集团,16.7731,96.08
688223.XSHG,771,780.1637,72.8013,31.6232,9.7346,True,晶科能源,602.251,96.76
600048.XSHG,2450,21.2391,8.7652,8.2778,4.1062,True,保利发展,18.9243,97.55
002271.XSHE,2450,314.8625,28.3823,25.7412,10.9091,True,东方雨虹,246.8787,98.98
000002.XSHE,0,,,,,False,万科A,-1.5915,
000301.XSHE,0,,,,,False,东方盛虹,-15.2533,
002129.XSHE,0,,,,,False,TCL中环,-3.6663,
002459.XSHE,0,,,,,False,晶澳科技,-158.6189,
002460.XSHE,0,,,,,False,赣锋锂业,-29.4987,
002466.XSHE,0,,,,,False,天齐锂业,-5.6537,
600010.XSHG,0,,,,,False,包钢股份,-156.9624,
600029.XSHG,0,,,,,False,南方航空,-58.0168,
600115.XSHG,0,,,,,False,中国东航,-18.7783,
600438.XSHG,0,,,,,False,通威股份,-11.2601,
600588.XSHG,0,,,,,False,用友网络,-22.0969,
600745.XSHG,0,,,,,False,*ST闻泰,-71.1541,
601012.XSHG,0,,,,,False,隆基绿能,-14.4297,
601111.XSHG,0,,,,,False,中国国航,-508.8096,
601360.XSHG,0,,,,,False,三六零,-92.9337,
603392.XSHG,0,,,,,False,万泰生物,-272.3559,
688126.XSHG,0,,,,,False,沪硅产业,-46.7045,
688256.XSHG,0,,,,,False,寒武纪,-532.3381,
688303.XSHG,0,,,,,False,大全能源,-13.835,
