code,history_count,history_pe_max,history_pe_mean,history_pe_median,history_pe_min,is_positive,name,pe_ttm,percentile
600803.XSHG,2450,1080.2864,36.14,16.0789,7.3335,True,新奥股份,8.0588,1.43
605499.XSHG,810,113.9678,50.6432,45.7402,26.6445,True,东鹏饮料,34.2276,1.48
601600.XSHG,2450,361.003,69.5349,39.763,-209.0079,True,中国铝业,12.0579,1.54
300122.XSHE,2450,1124.8736,136.3041,72.061,7.0738,True,智飞生物,8.6377,1.63
000661.XSHE,2450,104.3137,39.2217,41.4825,7.7982,True,长春高新,8.1848,1.63
601669.XSHG,2450,36.4817,12.8438,11.4838,5.7545,True,中国电建,6.411,1.63
002415.XSHE,2450,50.3222,27.2797,25.4091,16.6566,True,海康威视,17.4668,1.76
300124.XSHE,2450,108.8034,46.3481,42.319,22.235,True,汇川技术,26.3223,1.76
688271.XSHG,508,114.7294,68.0863,64.5933,38.5006,True,联影医疗,40.778,1.77
000568.XSHE,2450,81.2277,31.8702,31.4248,9.0817,True,泸州老窖,11.4802,1.84
002236.XSHE,2450,52.955,22.479,20.4524,5.7757,True,大华股份,6.5843,1.88
600887.XSHG,2450,42.9087,24.0753,23.9403,11.1211,True,伊利股份,12.6997,1.88
300413.XSHE,2354,586.931,90.1447,69.697,10.1631,True,芒果超媒,10.9367,2.04
600219.XSHG,2450,68.7474,21.2174,18.7234,9.3408,True,南山铝业,10.3906,2.04
688111.XSHG,1179,432.8764,157.1743,132.689,54.1369,True,金山办公,61.6377,2.21
600332.XSHG,2450,49.1584,20.2197,17.6885,10.1949,True,白云山,11.03,2.24
300896.XSHE,967,336.7605,115.2054,101.383,20.1102,True,爱美客,21.9749,2.28
600741.XSHG,2450,24.0267,10.5145,9.8548,5.9535,True,华域汽车,6.8886,2.29
002142.XSHE,2450,18.1716,9.7584,9.2765,4.6386,True,宁波银行,5.2956,2.57
300059.XSHE,2450,595.4468,85.9277,61.1223,19.3666,True,东方财富,23.527,2.94
002841.XSHE,1866,56.1781,34.9236,36.9222,15.0408,True,视源股份,16.6251,3.05
002352.XSHE,2450,10040.6324,155.1047,48.8467,18.9926,True,顺丰控股,20.7795,3.06
603833.XSHG,1823,53.8576,30.6139,29.1415,8.1713,True,欧派家居,10.1076,3.07
000063.XSHE,2450,67.3854,5.6311,18.5576,-200.171,True,中兴通讯,12.6841,3.11
000768.XSHE,2450,446.2229,123.9073,104.3454,61.697,True,中航西飞,67.234,3.18
601816.XSHG,1137,429.3812,96.9651,46.6677,20.0703,True,京沪高铁,20.81,3.25
688082.XSHG,693,268.0885,91.4121,61.5301,35.3305,True,盛美上海,38.8562,3.32
300919.XSHE,911,219.7209,65.6391,41.1694,12.6081,True,中伟新材,13.4202,3.4
601021.XSHG,2354,78.6171,-113.5653,23.1337,-2281.22,True,春秋航空,17.8839,3.44
300442.XSHE,2293,590.1948,24.7671,30.464,-1276.0466,True,润泽科技,20.5928,3.5
002271.XSHE,2450,48.945,25.4725,25.3699,10.9091,True,东方雨虹,14.0046,3.76
601877.XSHG,2450,29.5038,16.9362,16.2191,9.892,True,正泰电器,11.0564,3.8
600372.XSHG,2450,146.8275,57.7118,50.3755,27.2767,True,中航机载,30.0447,3.96
002555.XSHE,2450,4143.0252,153.6185,26.9545,8.4311,True,三七互娱,11.3889,3.96
000807.XSHE,2450,523.2019,22.4494,12.9341,-114.4241,True,云铝股份,8.9921,3.97
600016.XSHG,2450,8.6522,5.6499,5.2188,4.1474,True,民生银行,4.5279,4.45
000858.XSHE,2450,68.8941,27.015,24.8701,10.4359,True,五粮液,14.4952,4.49
300957.XSHE,851,212.0957,75.1689,57.8217,20.7706,True,贝泰妮,22.5316,4.58
300999.XSHE,960,112.164,70.8291,68.5076,35.3575,True,金龙鱼,47.6132,4.69
300628.XSHE,1830,67.3534,35.8645,35.5138,15.0839,True,亿联网络,18.6792,4.75
000538.XSHE,2450,42.283,28.4412,28.0314,17.2129,True,云南白药,20.6921,4.78
000733.XSHE,2450,136.1,41.4074,37.1323,8.96,True,振华科技,12.0615,4.82
603659.XSHG,1675,133.7816,46.8831,39.8444,13.3403,True,璞泰来,16.8927,5.19
601117.XSHG,2450,24.4084,13.0668,11.9408,6.5177,True,中国化学,7.8902,6.04
002594.XSHE,2450,381.5515,104.9046,50.7882,16.9525,True,比亚迪,22.6114,6.12
002049.XSHE,2450,179.0239,69.5325,69.0429,15.6859,True,紫光国微,21.5809,6.12
603019.XSHG,2406,386.2146,81.5088,74.3316,21.3395,True,中科曙光,30.1678,6.36
600905.XSHG,800,55.4277,26.3036,22.2986,16.5207,True,三峡能源,17.9763,6.38
601668.XSHG,2450,15.2617,6.1722,5.6235,3.4812,True,中国建筑,3.9602,6.41
600926.XSHG,1925,19.3623,8.8193,8.0044,4.0346,True,杭州银行,4.6804,6.49
000001.XSHE,2450,17.6633,8.1218,7.6681,3.6137,True,平安银行,4.2865,6.53
601838.XSHG,1613,14.9979,6.2448,6.2118,3.6282,True,成都银行,4.4043,6.76
600795.XSHG,2450,193.8736,20.3357,20.294,-152.2751,True,国电电力,9.707,6.85
601868.XSHG,605,16.3454,13.0219,13.214,10.4354,True,中国能建,10.7438,7.11
603806.XSHG,2444,77.8204,33.2172,29.573,14.8035,True,福斯特,19.9173,7.32
600489.XSHG,2450,428.3895,47.1647,88.6786,-1753.004,True,中金黄金,19.4279,7.36
600570.XSHG,2450,1470.9349,11.6088,66.2018,-2789.6087,True,恒生电子,32.9839,7.5
603259.XSHG,1553,184.0961,61.1664,53.3881,11.4449,True,药明康德,14.5026,7.53
600050.XSHG,2450,1071.7016,80.3455,31.7788,13.9443,True,中国联通,17.0467,7.76
600760.XSHG,2450,9349.1614,252.421,43.8636,-797.2831,True,中航沈飞,34.6086,7.93
002916.XSHE,1647,80.3252,38.0704,37.064,18.5031,True,深南电路,24.5749,8.01
600436.XSHG,2450,155.7291,63.6098,56.0973,30.9004,True,片仔癀,41.5305,8.16
601186.XSHG,2450,29.4645,8.2479,6.803,3.6021,True,中国铁建,4.0487,8.61
000708.XSHE,2450,94.4961,17.1975,15.04,7.8869,True,中信特钢,10.6698,8.78
300782.XSHE,1282,194.1612,78.256,79.618,22.6327,True,卓胜微,30.5216,9.05
002179.XSHE,2450,82.875,39.1326,38.0592,19.1814,True,中航光电,26.4855,9.06
001289.XSHE,604,36.3163,28.0902,27.9645,21.2607,True,龙源电力,23.4842,9.11
000786.XSHE,2450,381.555,31.607,15.5452,7.8531,True,北新建材,11.5118,9.67
002812.XSHE,1949,183.2949,67.196,60.6123,12.1956,True,恩捷股份,18.4434,9.7
002648.XSHE,2450,445.8249,12.7691,14.2981,-98.483,True,卫星化学,10.7944,9.84
300223.XSHE,2450,5465.9627,516.3633,216.3374,-774.4621,True,北京君正,42.8402,9.98
000963.XSHE,2450,43.0168,26.6016,27.6161,10.5791,True,华东医药,16.2921,10.16
002475.XSHE,2450,82.4913,39.8521,39.6126,17.9612,True,立讯精密,23.2861,10.45
601601.XSHG,2450,33.0307,15.5461,14.0789,7.2814,True,中国太保,9.2568,11.06
600036.XSHG,2450,14.5267,8.5975,8.1799,4.5488,True,招商银行,5.7388,11.1
603799.XSHG,2348,585.5007,-250.5289,24.8052,-9609.4103,True,华友钴业,13.2644,11.33
002050.XSHE,2450,68.2258,35.1837,32.2193,17.7033,True,三花智控,22.7584,11.35
688187.XSHG,738,57.1924,29.601,27.7505,14.9235,True,时代电气,18.2199,11.52
300750.XSHE,1529,216.1768,70.7247,48.4447,13.982,True,宁德时代,18.7935,11.84
000938.XSHE,2450,451.7445,60.9455,39.7986,19.3101,True,紫光股份,26.8246,12.04
600233.XSHG,2450,2593.1411,53.1275,25.4594,9.8915,True,圆通速递,14.498,12.08
300832.XSHE,1064,108.229,42.7573,36.221,23.9788,True,新产业,29.3622,12.31
688008.XSHG,1258,142.9718,86.5458,84.1365,40.5091,True,澜起科技,59.4062,12.4
688036.XSHG,1209,75.4958,30.9654,28.0866,11.5196,True,传音控股,16.0199,12.66
002027.XSHE,2450,66559.3576,923.2682,25.3006,-37.8343,True,分众传媒,16.6866,12.78
002920.XSHE,1638,147.8079,63.9229,62.3144,16.9691,True,德赛西威,30.6424,12.82
300450.XSHE,2278,319.4806,65.9194,55.9382,9.8676,True,先导智能,21.0195,12.86
600362.XSHG,2450,240.0274,34.935,22.493,8.6067,True,江西铜业,10.5945,12.94
300274.XSHE,2450,133.7401,42.7686,33.0412,7.4569,True,阳光电源,15.7381,13.31
688363.XSHG,1187,213.5066,82.2063,74.4916,32.2081,True,华熙生物,45.3978,14.49
600547.XSHG,2450,206.6522,48.8135,53.1006,-538.833,True,山东黄金,42.6425,14.5
002252.XSHE,2450,244.8848,13.3831,45.787,-1283.7404,True,上海莱士,25.3777,14.55
000651.XSHE,2450,25.6959,10.9937,9.5147,6.2766,True,格力电器,7.6637,14.78
601857.XSHG,2450,236.5045,37.4728,24.7778,-63.9833,True,中国石油,9.3027,15.22
601916.XSHG,1173,8.366,5.8128,5.48,4.1258,True,浙商银行,4.6839,15.43
000977.XSHE,2450,167.2941,52.7273,45.2827,12.8442,True,浪潮信息,23.8647,15.47
600161.XSHG,2450,1520.4846,-133.646,45.3718,-7914.7321,True,天坛生物,33.3099,16.21
600039.XSHG,2450,35.9923,11.7925,10.3712,5.326,True,四川路桥,7.8921,16.78
601100.XSHG,2450,275.2532,68.186,44.51,19.6273,True,恒立液压,28.6471,16.98
600519.XSHG,2450,73.2944,32.2423,31.8625,11.308,True,贵州茅台,21.4329,17.96
601899.XSHG,2450,97.7016,29.6483,25.356,9.0951,True,紫金矿业,16.941,18.57
601009.XSHG,2450,12.8716,6.6608,6.463,3.9283,True,南京银行,5.4619,18.98
601688.XSHG,2450,50.2795,17.1964,13.9666,8.7461,True,华泰证券,10.7489,19.18
000338.XSHE,2450,29.9665,15.0847,14.4924,7.0612,True,潍柴动力,10.2881,19.43
000999.XSHE,2450,36.001,18.712,18.7578,11.278,True,华润三九,15.0275,19.92
601059.XSHG,403,58.233,37.2772,36.2533,27.0817,True,信达证券,32.2919,20.35
002601.XSHE,2450,233.0998,39.4644,16.5382,8.171,True,龙佰集团,11.7184,20.65
603296.XSHG,275,22.8231,18.7097,18.7798,13.3394,True,华勤技术,17.2758,20.73
300308.XSHE,2450,2733.8559,-654.1018,49.8805,-23015.1587,True,中际旭创,34.9553,21.05
601689.XSHG,2318,108.3693,41.3949,38.667,12.7318,True,拓普集团,25.0804,21.57
601808.XSHG,2450,1695.529,15.0642,26.1125,-940.961,True,中海油服,20.3041,21.72
600089.XSHG,2450,37.1201,14.1861,14.2068,4.1934,True,特变电工,10.0448,21.76
600346.XSHG,2450,158.65,3.8779,12.9467,-175.1112,True,恒力石化,11.7299,21.92
601166.XSHG,2450,8.6463,5.4835,5.678,3.452,True,兴业银行,4.6061,22.29
688012.XSHG,1258,758.8484,172.2324,95.0224,44.9349,True,中微公司,57.9412,22.5
600018.XSHG,2450,35.8148,14.5624,12.3019,6.4858,True,上港集团,9.6453,22.78
600011.XSHG,2450,196.2544,26.1189,13.2843,-41.6533,True,华能国际,11.2444,24.35
300347.XSHE,2450,184.6081,66.1656,69.7921,14.4734,True,泰格医药,39.3583,24.82
688599.XSHG,1043,113.2985,41.5212,37.6546,7.4694,True,天合光能,14.734,24.93
300433.XSHE,2319,2438.098,59.0351,30.494,-146.9518,True,蓝思科技,24.0446,25.19
002821.XSHE,1909,141.0178,55.2173,50.7979,11.1328,True,凯莱英,22.2622,25.3
600111.XSHG,2450,850.3056,123.5509,70.7545,13.2964,True,北方稀土,45.2365,25.31
002459.XSHE,2450,1998.4837,155.7512,36.6399,-537.964,True,晶澳科技,25.876,26.02
600919.XSHG,1980,16.2703,6.133,5.4428,3.7775,True,江苏银行,4.6991,26.41
603288.XSHG,2450,114.3995,50.0176,45.6854,28.1838,True,海天味业,35.6119,26.45
601169.XSHG,2450,10.1027,5.8608,5.5665,3.6294,True,北京银行,4.3402,26.61
688041.XSHG,514,285.6465,149.4876,141.3398,104.0097,True,海光信息,126.1722,26.65
000408.XSHE,2450,18386.17,350.488,18.5818,-559.7733,True,藏格矿业,14.5371,26.84
601872.XSHG,2450,261.194,34.8795,18.5735,-20.5037,True,招商轮船,12.4927,26.87
600023.XSHG,2450,109.0299,9.2366,12.8514,-48.8323,True,浙能电力,10.964,26.88
300408.XSHE,2387,74.8708,37.1029,36.0339,19.8068,True,三环集团,31.2914,27.27
600426.XSHG,2450,44.9745,15.3901,14.0444,6.2779,True,华鲁恒升,11.1599,27.8
601318.XSHG,2450,21.1289,11.0822,10.5407,6.3739,True,中国平安,9.3625,28.33
600015.XSHG,2450,8.7053,4.9478,4.8805,3.1222,True,华夏银行,3.9982,29.76
601998.XSHG,2450,11.7557,6.0337,5.9879,3.4743,True,中信银行,5.0609,29.76
601901.XSHG,2450,119.295,41.7741,37.933,12.1048,True,方正证券,29.2762,31.14
601799.XSHG,2450,62.2268,35.3985,33.7961,15.4985,True,星宇股份,31.1489,31.43
601818.XSHG,2450,10.2433,5.5256,5.8199,3.2723,True,光大银行,4.7031,31.67
600276.XSHG,2450,104.7897,61.7842,61.2005,33.333,True,恒瑞医药,51.329,31.84
601229.XSHG,1911,12.9656,6.0633,5.7684,3.5131,True,上海银行,4.5667,31.87
601336.XSHG,2450,43.0423,16.9736,14.1044,6.0963,True,新华保险,11.4651,32.45
603501.XSHG,1799,11818.4996,604.8547,80.1709,-168.8218,True,豪威集团,58.3906,32.45
688223.XSHG,645,145.3764,52.3592,30.8839,9.7346,True,晶科能源,13.6178,32.56
600584.XSHG,2450,812.4985,55.137,47.6375,-489.5957,True,长电科技,32.5471,32.93
002001.XSHE,2450,59.0856,22.6877,20.0807,8.8757,True,新和成,17.5328,33.1
000792.XSHE,2450,142.8264,3.0512,10.1049,-517.2601,True,盐湖股份,16.5203,33.76
002709.XSHE,2450,894.0472,92.1907,51.2806,10.3033,True,天赐材料,32.5365,34.16
600026.XSHG,2450,3936.8485,77.3825,22.0065,-65.2626,True,中远海能,20.667,34.49
601633.XSHG,2450,109.6936,26.6832,19.4695,7.5382,True,长城汽车,16.292,34.61
601898.XSHG,2450,2315.8802,106.3324,11.6518,-109.6863,True,中煤能源,10.4708,34.7
600989.XSHG,1304,36.8716,18.8152,18.1699,11.8056,True,宝丰能源,17.0455,35.66
600415.XSHG,2450,248.5888,38.8855,25.4113,11.365,True,小商品城,22.5995,36.04
000157.XSHE,2450,440.7448,-17.1024,14.4922,-432.1573,True,中联重科,14.7717,36.19
605117.XSHG,834,147.2457,55.6709,45.6242,11.1046,True,德业股份,31.0304,36.21
002074.XSHE,2450,959.8927,135.5447,40.5767,-331.1466,True,国轩高科,33.8147,36.4
601658.XSHG,1163,9.1673,6.3302,6.2687,4.1918,True,邮储银行,5.7279,37.32
000800.XSHE,2450,2972.483,44.6202,28.1765,-1899.6321,True,一汽解放,45.0859,37.73
601919.XSHG,2450,440.181,20.998,9.9898,-94.2305,True,中远海控,9.1196,38.29
600309.XSHG,2450,59.6397,18.2434,16.5314,6.0019,True,万华化学,15.0966,38.78
000983.XSHE,2450,861.0128,77.4711,12.7445,4.7212,True,山西焦煤,10.8814,38.94
600030.XSHG,2450,50.3361,18.9948,17.9876,7.9206,True,中信证券,16.2534,40.78
600019.XSHG,2450,96.9887,18.0149,12.2172,5.2123,True,宝钢股份,11.0513,40.82
000425.XSHE,2450,537.6413,23.6194,15.4445,-94.7849,True,徐工机械,14.9799,41.41
300496.XSHE,2138,300.3073,105.0338,98.4891,28.4006,True,中科创达,91.1872,42.42
002736.XSHE,2369,64.1021,18.456,17.8068,7.7931,True,国信证券,15.167,43.1
601788.XSHG,2450,647.0632,39.862,22.6731,-155.5806,True,光大证券,21.6175,43.16
600188.XSHG,2450,92.0288,16.881,9.4503,4.1352,True,兖矿能源,8.8052,43.31
300979.XSHE,830,65.5228,27.6119,21.9902,14.7276,True,华利集团,21.1342,43.49
600999.XSHG,2450,59.0405,18.4346,16.8804,7.667,True,招商证券,15.6414,43.84
600690.XSHG,2450,46.2352,16.2378,14.5957,9.9818,True,海尔智家,14.3979,43.96
601319.XSHG,1422,39.7362,13.3836,11.3791,7.6569,True,中国人保,10.9441,44.3
601939.XSHG,2450,10.2677,6.0141,6.0304,4.1243,True,建设银行,5.8249,44.65
600027.XSHG,2450,643.075,19.3653,10.4215,-69.6915,True,华电国际,10.914,44.75
601766.XSHG,2450,160.1455,24.5022,17.8888,12.3054,True,中国中车,16.8477,44.98
600893.XSHG,2450,187.0564,80.6904,76.4352,38.8172,True,航发动力,72.8889,45.39
300661.XSHE,1778,318.823,111.3479,93.6638,31.9284,True,圣邦股份,86.7287,46.96
600958.XSHG,2316,76.6453,28.1344,26.6976,11.0022,True,东方证券,25.8597,46.98
601699.XSHG,2450,1441.0884,87.941,9.6083,3.092,True,潞安环能,9.1857,47.51
000776.XSHE,2450,47.2231,15.7903,14.6454,7.7614,True,广发证券,14.5547,48.16
002938.XSHE,1459,49.7598,24.2901,23.866,9.8898,True,鹏鼎控股,23.4463,48.73
000725.XSHE,2450,144.1514,17.4624,34.3748,-618.3832,True,京东方A,35.6673,48.94
002493.XSHE,2450,207.85,12.0969,25.1806,-202.4851,True,荣盛石化,28.4816,50.08
601878.XSHG,1764,66.531,31.5703,27.6958,15.4725,True,浙商证券,27.9505,50.74
601881.XSHG,1864,51.9801,19.4174,17.6711,8.4339,True,中国银河,17.9669,51.39
000333.XSHE,2450,30.2645,15.1688,13.9124,8.0431,True,美的集团,14.1747,52.04
601328.XSHG,2450,10.556,5.5929,5.5754,3.6274,True,交通银行,5.7569,52.73
301269.XSHE,524,522.4586,273.9046,256.8547,167.3306,True,华大九天,263.7475,53.24
002241.XSHE,2450,681.2452,41.472,33.0206,-59.9459,True,歌尔股份,34.6889,53.66
688009.XSHG,1258,39.022,16.8263,16.1383,11.9184,True,中国通号,16.5072,53.74
601618.XSHG,2450,52.1015,13.3593,9.6619,5.1876,True,中国中冶,10.246,54.12
601398.XSHG,2450,9.7445,5.8492,5.8355,3.9935,True,工商银行,5.9283,54.61
300454.XSHE,1547,295.4264,64.0671,94.2876,-298.9755,True,深信服,119.1865,56.17
300033.XSHE,2450,798.4456,82.4237,40.9205,20.938,True,同花顺,47.3077,56.2
601985.XSHG,2261,73.2911,20.5561,17.6731,11.8143,True,中国核电,19.1658,56.48
601236.XSHG,1269,5252.8366,237.6054,66.7498,25.7351,True,红塔证券,71.5901,58.94
600183.XSHG,2450,62.2358,27.1189,24.9176,12.4339,True,生益科技,27.6735,59.47
600406.XSHG,2450,64.201,28.9128,27.0215,19.0436,True,国电南瑞,27.9143,59.71
600515.XSHG,2450,660.8367,56.8298,28.0208,-89.3715,True,海南机场,55.4613,60.78
600031.XSHG,2450,5591.0054,75.6526,23.1026,-1233.7169,True,三一重工,30.1153,62.21
000895.XSHE,2450,35.5831,18.5844,17.3033,13.2883,True,双汇发展,18.3659,62.98
688396.XSHG,1113,156.398,54.8197,42.4693,23.0964,True,华润微,48.2507,62.98
600104.XSHG,2450,15.4628,9.7649,9.6151,5.4661,True,上汽集团,10.372,63.22
600028.XSHG,2450,144.7395,15.2862,12.7386,5.3228,True,中国石化,13.4746,63.31
001965.XSHE,1571,24.5552,12.8918,11.8286,8.2405,True,招商公路,12.629,63.53
300142.XSHE,2450,1658.0195,111.8356,79.1543,-121.2605,True,沃森生物,122.405,63.66
601211.XSHG,2250,30.7247,14.4502,13.1839,7.9356,True,国泰海通,15.1337,63.91
601066.XSHG,1523,77.1707,30.4732,25.7847,12.7005,True,中信建投,29.0563,64.67
600061.XSHG,2450,18061.7283,-11.9253,16.9877,-7215.778,True,国投资本,20.7816,65.21
601698.XSHG,1274,239.8784,118.5914,106.9527,37.4888,True,中国卫通,127.937,66.25
600176.XSHG,2450,52.2214,18.887,17.8457,6.3907,True,中国巨石,20.2563,66.33
601607.XSHG,2450,30.5208,15.6149,14.8707,9.1616,True,上海医药,17.3551,68.04
000876.XSHE,2450,92746.3645,2879.0414,14.5243,-217.772,True,新希望,19.3848,68.12
600660.XSHG,2450,70.3355,21.857,19.0605,9.2846,True,福耀玻璃,21.2459,69.1
000100.XSHE,2450,303.7831,4.18,19.3795,-1290.3029,True,TCL科技,25.129,69.57
601728.XSHG,750,24.5201,16.4332,16.2219,12.5962,True,中国电信,17.8143,70.53
000625.XSHE,2450,797.9536,35.5618,12.4455,-18.1788,True,长安汽车,18.8248,70.85
001979.XSHE,2066,27.6054,13.6103,13.1843,4.5477,True,招商蛇口,15.7075,71.39
600886.XSHG,2450,38.2779,15.2546,13.759,7.3901,True,国投电力,16.9382,72.45
601138.XSHG,1530,31.6946,15.5852,15.5372,7.8302,True,工业富联,18.0775,73.53
601995.XSHG,948,60.6521,27.5544,25.3742,15.9898,True,中金公司,30.5235,74.79
600938.XSHG,591,12.7159,7.9612,7.2718,5.5414,True,中国海油,9.5051,75.3
601988.XSHG,2450,9.6935,5.7056,5.7318,3.9058,True,中国银行,6.2606,75.35
600025.XSHG,1645,82.6493,21.2642,19.0865,7.3729,True,华能水电,22.8985,77.33
601288.XSHG,2450,8.1292,5.5484,5.6739,3.7779,True,农业银行,6.1759,77.88
688981.XSHG,1019,313.322,73.2227,53.4323,24.5544,True,中芯国际,102.7926,78.61
300418.XSHE,2354,338.7002,47.6438,36.5966,3.7846,True,昆仑万维,67.9323,79.01
600000.XSHG,2450,7.5915,5.593,5.6275,3.742,True,浦发银行,6.5795,80.24
600941.XSHG,660,18.2082,14.2381,15.1863,10.4483,True,中国移动,16.4619,80.45
601225.XSHG,2450,1998.4958,37.5953,7.5894,-424.1433,True,陕西煤业,12.1571,82.32
601006.XSHG,2450,18.1437,9.7103,8.9924,6.7904,True,大秦铁路,11.0617,82.41
000617.XSHE,2450,31.5661,-14.9307,11.9292,-773.1762,True,中油资本,17.3879,82.45
600900.XSHG,2450,30.078,18.9901,17.9637,12.4406,True,长江电力,23.6785,82.94
601238.XSHG,2450,47.0749,20.4141,20.0608,8.9664,True,广汽集团,26.3652,83.88
601628.XSHG,2450,77.8365,27.6939,24.5741,12.6807,True,中国人寿,41.9886,84.45
603986.XSHG,1968,302.7613,94.055,89.0476,17.8347,True,兆易创新,133.1123,84.6
600196.XSHG,2450,60.8045,26.5095,25.4413,15.8282,True,复星医药,33.3468,84.78
603260.XSHG,1679,79.4313,23.7322,21.0166,8.8115,True,合盛硅业,33.5829,85.05
600009.XSHG,2450,529.1302,12.8492,22.9477,-237.0371,True,上海机场,49.6949,85.7
601088.XSHG,2450,24.8656,11.1587,9.7898,6.4358,True,中国神华,14.6316,85.76
600010.XSHG,2450,1175.5512,60.9293,26.418,-482.5909,True,包钢股份,310.9753,86.53
601377.XSHG,2450,390.8715,27.4781,19.9008,8.7678,True,兴业证券,42.402,88.08
003816.XSHE,1233,28.5606,15.9143,14.9169,12.2316,True,中国广核,19.6423,90.19
000166.XSHE,2351,156.0948,24.9011,21.3382,8.7895,True,申万宏源,37.8951,90.43
002410.XSHE,2450,10706.285,317.1031,69.6716,28.8345,True,广联达,279.0579,91.1
600674.XSHG,2450,24.2391,14.1105,14.0272,8.5136,True,川投能源,19.2994,96.16
600745.XSHG,2450,3877.1097,-108.965,45.0766,-6593.8125,True,*ST闻泰,457.9584,97.41
688303.XSHG,771,101.7292,16.5937,9.8748,4.6644,True,大全能源,64.3727,97.41
002230.XSHE,2450,506.4481,144.8208,105.9872,50.9661,True,科大讯飞,452.6863,97.51
600048.XSHG,2450,15.4336,8.1643,8.0954,4.1062,True,保利发展,13.4624,98.78
600918.XSHG,1048,83.8302,32.7885,30.9335,15.3092,True,中泰证券,72.7551,99.05
600585.XSHG,2450,15.812,9.4264,9.3467,4.998,True,海螺水泥,15.1992,99.39
002603.XSHE,2450,93.2477,34.6416,33.1979,11.6066,True,以岭药业,91.4974,99.71
000002.XSHE,0,,,,,False,万科A,-11.2359,
000301.XSHE,0,,,,,False,东方盛虹,-72.6561,
002129.XSHE,0,,,,,False,TCL中环,-7.9818,
002180.XSHE,0,,,,,False,奔图科技,-6.4941,
002460.XSHE,0,,,,,False,赣锋锂业,-33.3537,
002466.XSHE,0,,,,,False,天齐锂业,-10.3195,
002714.XSHE,0,,,,,False,牧原股份,-320.2713,
300498.XSHE,0,,,,,False,温氏股份,-292.4439,
600029.XSHG,0,,,,,False,南方航空,-38.7598,
600115.XSHG,0,,,,,False,中国东航,-16.9162,
600438.XSHG,0,,,,,False,通威股份,-28.9639,
600460.XSHG,0,,,,,False,士兰微,-1575.2102,
600588.XSHG,0,,,,,False,用友网络,-33.4764,
600732.XSHG,0,,,,,False,爱旭股份,-6.3585,
600837.XSHG,0,,,,,False,海通证券,-61.3303,
601012.XSHG,0,,,,,False,隆基绿能,-28.0592,
601111.XSHG,0,,,,,False,中国国航,-280.8449,
601360.XSHG,0,,,,,False,三六零,-86.1664,
601989.XSHG,0,,,,,False,中国重工,-239.6088,
603392.XSHG,0,,,,,False,万泰生物,-463.3838,
688126.XSHG,0,,,,,False,沪硅产业,-100.3216,
688256.XSHG,0,,,,,False,寒武纪,-111.0586,
