code,history_count,history_pe_max,history_pe_mean,history_pe_median,history_pe_min,is_positive,name,pe_ttm,percentile
600233.XSHG,2448,2593.1411,40.8265,18.4603,9.8915,True,圆通速递,10.7829,1.35
601788.XSHG,2448,647.0632,41.1753,23.1039,10.3146,True,光大证券,15.0837,1.39
002558.XSHE,2448,550.8187,42.7854,34.0136,-3092.0239,True,巨人网络,15.3481,1.64
601601.XSHG,2448,30.578,13.2893,11.0346,5.0725,True,中国太保,5.6243,1.67
688111.XSHG,1656,432.8764,133.0681,107.0632,25.5776,True,金山办公,29.4371,1.75
688256.XSHG,1494,4463.553,105.0915,-49.3991,-746.0043,True,寒武纪,196.2775,1.75
603799.XSHG,2448,585.5007,36.8671,22.0139,-203.0654,True,华友钴业,9.8859,1.78
001280.XSHE,190,122.002,89.7827,85.9829,68.1319,True,中国铀业,71.1402,2.11
300014.XSHE,2448,164.2022,47.1323,39.449,15.3532,True,亿纬锂能,18.1159,2.12
000807.XSHE,2448,204.1805,26.2668,14.2374,-13.2984,True,云铝股份,8.6267,2.13
000538.XSHE,2448,42.283,27.3744,26.9067,15.9547,True,云南白药,17.2216,2.29
600809.XSHG,2448,147.8548,41.8582,37.5195,11.6738,True,山西汾酒,13.6825,2.33
601211.XSHG,2448,28.3283,14.7558,14.014,8.3944,True,国泰海通,9.4182,2.49
600519.XSHG,2448,73.2944,33.0843,31.885,17.6616,True,贵州茅台,19.5748,2.7
600066.XSHG,2448,64.8631,22.1018,15.3989,8.8463,True,宇通客车,10.7622,2.86
601600.XSHG,2448,340.0144,60.3672,35.2354,8.0086,True,中国铝业,9.2671,2.98
300896.XSHE,1444,336.7605,86.7768,54.7803,20.1102,True,爱美客,24.2255,2.98
300124.XSHE,2448,108.8034,45.2119,40.8619,22.235,True,汇川技术,29.648,2.98
600547.XSHG,2448,206.6522,45.3064,48.5218,-538.833,True,山东黄金,29.1955,3.01
000963.XSHE,2448,39.7427,23.8069,23.015,10.5791,True,华东医药,13.3091,3.02
300832.XSHE,1541,108.229,37.5184,32.2462,19.078,True,新产业,22.0491,3.05
300442.XSHE,2448,590.1948,18.2295,26.8208,-1276.0466,True,润泽科技,18.6522,3.15
600741.XSHG,2448,24.0267,10.2269,9.4366,5.9535,True,华域汽车,6.9074,3.19
000975.XSHE,2448,82.9465,34.251,29.7904,12.6708,True,山金国际,18.562,3.84
600436.XSHG,2448,155.7291,62.7521,54.916,34.2518,True,片仔癀,39.9244,3.84
603893.XSHG,1604,588.9738,122.4649,100.5851,30.3739,True,瑞芯微,55.7763,4.11
300999.XSHE,1437,112.164,66.1032,64.5471,34.5193,True,金龙鱼,38.7418,4.38
601881.XSHG,2341,51.9801,18.4905,16.7341,8.4339,True,中国银河,9.4171,4.44
601766.XSHG,2448,34.5545,18.1322,16.2189,11.0492,True,中国中车,12.6329,4.58
002415.XSHE,2448,50.3222,26.7104,24.5628,16.6566,True,海康威视,18.5431,4.94
603501.XSHG,2276,11818.4996,487.0926,59.6775,-168.8218,True,豪威集团,29.8704,5.08
600690.XSHG,2448,46.2352,16.0705,14.4854,9.6894,True,海尔智家,10.9586,5.15
002602.XSHE,2448,178.812,42.734,38.9262,-8.8443,True,世纪华通,15.3912,5.17
601018.XSHG,2448,38.5655,18.4638,15.9589,11.8687,True,宁波港,13.3539,5.27
601059.XSHG,880,58.233,35.4378,35.2461,22.3697,True,信达证券,25.7541,5.34
601899.XSHG,2448,90.5484,24.6666,20.4695,9.0951,True,紫金矿业,12.6792,5.72
600061.XSHG,2448,39.919,17.7154,16.3001,8.1241,True,国投资本,10.6644,5.92
300750.XSHE,2006,216.1768,59.5478,38.0263,13.982,True,宁德时代,17.9906,6.68
300015.XSHE,2448,221.638,76.0459,71.7655,22.1304,True,爱尔眼科,29.4363,6.94
603369.XSHG,2448,56.4367,24.7657,23.423,11.1142,True,今世缘,14.5556,7.19
002532.XSHE,2448,254.297,24.1148,17.8814,7.1501,True,天山铝业,8.8541,7.23
600489.XSHG,2448,383.7656,82.2552,27.6844,13.8723,True,中金黄金,18.0279,7.64
600570.XSHG,2448,1470.9349,-1.161,57.2798,-2789.6087,True,恒生电子,31.4805,8.05
600415.XSHG,2448,48.6684,24.214,23.9574,11.365,True,小商品城,14.6373,8.99
600406.XSHG,2448,51.3976,26.8604,25.9901,19.0436,True,国电南瑞,21.3142,9.07
603986.XSHG,2445,302.7613,97.9983,95.6858,17.8347,True,兆易创新,32.966,9.28
601021.XSHG,2448,78.6171,-110.2826,22.3858,-2281.22,True,春秋航空,18.9992,9.99
601888.XSHG,2448,208.0678,48.0195,38.0577,18.1409,True,中国中免,26.231,10.01
603993.XSHG,2448,139.6059,38.0492,28.127,9.7709,True,洛阳钼业,13.958,10.09
600011.XSHG,2448,196.2544,26.2226,13.5311,-41.6533,True,华能国际,9.2984,10.23
001391.XSHE,414,69.279,33.2479,29.8328,19.9546,True,国货航,21.4796,10.63
300628.XSHE,2307,67.3534,32.1948,30.5186,15.0839,True,亿联网络,17.7204,11.44
601377.XSHG,2448,390.8715,26.9486,20.2332,8.7678,True,兴业证券,13.7442,11.89
000301.XSHE,2448,296.5549,37.3027,34.6089,-146.0595,True,东方盛虹,20.8252,12.44
002709.XSHE,2448,894.0472,89.7574,44.6432,10.3033,True,天赐材料,16.654,12.54
002001.XSHE,2448,55.0258,18.3776,18.0151,8.8757,True,新和成,11.361,12.62
000977.XSHE,2448,167.2941,45.7156,39.3047,12.8442,True,浪潮信息,22.6868,13.03
688271.XSHG,985,114.7294,67.8867,64.7222,38.5006,True,联影医疗,48.0574,13.5
300760.XSHE,1922,94.3442,43.6539,40.185,20.7138,True,迈瑞医疗,25.0764,13.79
600346.XSHG,2448,158.65,15.6657,15.9756,-152.3205,True,恒力石化,10.8248,14.08
000708.XSHE,2448,94.4961,15.7242,12.922,7.8869,True,中信特钢,11.1082,14.26
002049.XSHE,2448,179.0239,63.4115,57.967,15.6859,True,紫光国微,32.2942,14.75
002241.XSHE,2448,681.2452,41.6677,34.1292,-59.9459,True,歌尔股份,19.8359,14.92
002648.XSHE,2448,47.4092,11.4006,13.7929,-98.483,True,卫星化学,10.4274,15.95
300450.XSHE,2448,698.5369,93.7555,55.3457,9.8676,True,先导智能,27.9133,15.97
000768.XSHE,2448,175.9121,92.7246,89.0553,48.9805,True,中航西飞,68.7518,16.05
002236.XSHE,2448,39.0781,18.963,17.4032,5.7757,True,大华股份,13.8226,16.3
000568.XSHE,2448,81.2277,29.1193,28.6778,10.3801,True,泸州老窖,14.4365,16.95
600887.XSHG,2448,42.9087,23.4952,23.5906,11.1211,True,伊利股份,16.658,17.2
002460.XSHE,2448,798.7547,64.8453,28.8644,-119.3449,True,赣锋锂业,15.2862,18.62
000895.XSHE,2448,35.5831,18.776,17.8104,13.8739,True,双汇发展,16.0325,18.67
688009.XSHG,1735,39.022,16.8259,16.3026,11.9184,True,中国通号,14.4215,19.42
002594.XSHE,2448,286.0383,75.512,39.6893,16.9525,True,比亚迪,26.0191,19.77
600111.XSHG,2448,850.3056,117.4094,64.2442,13.2964,True,北方稀土,40.1683,20.71
002311.XSHE,2448,107.4182,34.7384,29.8179,15.243,True,海大集团,21.779,20.92
300274.XSHE,2448,133.7401,36.5156,24.1368,7.4569,True,阳光电源,15.9286,20.92
600660.XSHG,2448,70.3355,22.8421,19.6221,12.1631,True,福耀玻璃,16.6259,21.12
002625.XSHE,2448,962.0254,235.8923,183.7583,42.6176,True,光启技术,93.5496,21.16
600085.XSHG,2448,58.3015,40.371,40.176,25.1302,True,同仁堂,33.0827,21.9
600845.XSHG,2448,93.3725,46.1086,43.9787,28.5524,True,宝信软件,37.5257,22.18
002475.XSHE,2448,82.4913,35.4959,32.8102,15.7662,True,立讯精密,24.0811,22.63
000792.XSHE,2448,142.8264,-0.5593,10.094,-517.2601,True,盐湖股份,11.1751,24.03
000596.XSHE,2448,77.6544,33.4276,30.3212,11.4861,True,古井贡酒,23.7315,25.29
000651.XSHE,2448,25.6959,10.7807,8.9726,6.2766,True,格力电器,7.7866,25.37
688036.XSHG,1686,75.4958,28.2256,23.9117,11.5196,True,传音控股,19.3242,25.44
600460.XSHG,2448,661439.606,10752.5237,103.2371,-4100.9774,True,士兰微,77.0207,25.73
600009.XSHG,2448,529.1302,16.0998,25.641,-237.0371,True,上海机场,25.3113,26.37
603259.XSHG,2030,184.0961,51.2371,39.5799,11.4449,True,药明康德,21.1221,27.98
000157.XSHE,2448,34.795,-0.9739,15.9716,-199.9158,True,中联重科,13.4389,28.27
600549.XSHG,2448,188.4608,36.157,31.7984,-70.4113,True,厦门钨业,21.8759,28.93
600036.XSHG,2448,14.5267,8.5869,8.0638,4.702,True,招商银行,6.8745,28.96
000100.XSHE,2448,303.7831,7.1608,22.6281,-1290.3029,True,TCL科技,15.8085,28.99
601607.XSHG,2448,23.4867,14.7037,13.9203,9.1616,True,上海医药,12.664,29.04
600875.XSHG,2448,70.785,8.653,20.7731,-329.3832,True,东方电气,18.7291,29.04
601058.XSHG,2448,51.1512,18.9135,15.2814,7.3453,True,赛轮轮胎,11.773,29.78
600160.XSHG,2448,648.0409,80.3516,30.0264,8.9747,True,巨化股份,21.7204,30.15
601689.XSHG,2448,108.3693,40.5422,37.1955,12.7318,True,拓普集团,29.8803,31.09
000001.XSHE,2448,17.6633,7.5593,7.0233,3.6137,True,平安银行,5.2423,31.09
600795.XSHG,2448,193.8736,19.8751,19.7355,-152.2751,True,国电电力,14.623,32.46
600309.XSHG,2448,59.6397,17.6845,16.0143,6.0019,True,万华化学,14.1625,32.52
002142.XSHE,2448,18.1716,9.3668,8.9898,4.6386,True,宁波银行,7.5323,32.8
000858.XSHE,2448,68.8941,27.1399,25.2326,12.9693,True,五粮液,20.6936,32.88
600926.XSHG,2402,19.3623,8.2307,7.4524,4.0346,True,杭州银行,6.2898,33.14
002466.XSHE,2448,271.8187,-27.8658,5.8119,-898.4298,True,天齐锂业,15.9437,33.24
688072.XSHG,1069,524.3956,115.4711,98.1957,43.1596,True,拓荆科技,83.3979,33.49
600018.XSHG,2448,25.8537,11.8291,10.5516,6.4858,True,上港集团,9.1002,33.62
600026.XSHG,2448,3936.8485,71.6356,19.3004,-65.2626,True,中远海能,16.9998,33.67
002493.XSHE,2448,217.3566,31.9686,28.3394,-107.6454,True,荣盛石化,25.3611,33.85
600050.XSHG,2448,1071.7016,77.5664,23.0014,13.9443,True,中国联通,19.0293,34.15
600362.XSHG,2448,240.0274,31.5804,20.2481,8.6067,True,江西铜业,13.6806,34.27
603019.XSHG,2448,157.7664,62.8368,60.8985,23.3769,True,中科曙光,49.7479,35.13
605117.XSHG,1311,147.2457,44.8158,30.7948,11.1046,True,德业股份,24.9343,35.62
600015.XSHG,2448,6.9143,4.5992,4.4741,3.1222,True,华夏银行,4.0271,35.62
002371.XSHE,2448,506.5517,126.9515,114.5756,30.9851,True,北方华创,80.9437,35.66
300502.XSHE,2448,332.8836,62.4549,53.8152,12.2611,True,新易盛,44.9561,35.7
000938.XSHE,2448,434.155,45.4453,37.0889,19.3101,True,紫光股份,33.4065,35.99
601166.XSHG,2448,8.6463,5.391,5.4649,3.452,True,兴业银行,5.0847,36.23
002027.XSHE,2448,73.1314,25.9182,22.3753,10.6819,True,分众传媒,20.1197,36.89
600219.XSHG,2448,68.7474,18.1725,15.5799,7.4596,True,南山铝业,12.7025,37.62
002230.XSHE,2448,619.8892,175.355,125.0022,50.9661,True,科大讯飞,107.5402,38.36
000408.XSHE,2448,18386.17,289.3612,24.0106,-559.7733,True,藏格矿业,20.0311,38.43
600031.XSHG,2448,5591.0054,109.3662,23.6403,9.0142,True,三一重工,20.472,38.48
600760.XSHG,2448,9349.1614,298.8537,53.3235,-87.9233,True,中航沈飞,47.6922,38.76
688012.XSHG,1735,758.8484,149.5804,87.9536,44.9349,True,中微公司,75.5248,39.02
000630.XSHE,2448,184.4671,25.5378,26.4408,-49.7593,True,铜陵有色,20.8489,40.03
300866.XSHE,1469,100.3601,34.6499,25.7228,16.6105,True,安克创新,24.3278,40.98
600426.XSHG,2448,44.9745,15.829,14.658,6.2779,True,华鲁恒升,13.3285,41.38
000425.XSHE,2448,148.5737,26.4273,16.2398,6.5679,True,徐工机械,15.2842,41.38
601186.XSHG,2448,13.9034,6.3724,5.2156,3.6021,True,中国铁建,5.0661,41.46
000725.XSHE,2448,144.1514,13.2093,26.938,-618.3832,True,京东方A,25.1276,42.29
601857.XSHG,2448,236.5045,32.9478,13.2276,-63.9833,True,中国石油,11.6841,42.76
688008.XSHG,1735,150.9532,83.8264,80.5964,40.5091,True,澜起科技,76.2212,43.34
601390.XSHG,2448,17.6959,7.4261,5.605,3.9417,True,中国中铁,5.4608,44.28
600027.XSHG,2448,643.075,19.5525,10.4563,-69.6915,True,华电国际,10.7498,45.03
601872.XSHG,2448,156.1728,27.9163,16.7722,6.5938,True,招商轮船,14.888,45.06
601229.XSHG,2388,12.9656,5.9956,5.7476,3.5131,True,上海银行,5.6927,46.94
601898.XSHG,2448,2315.8802,91.0472,10.7672,-99.3188,True,中煤能源,10.6534,47.42
600023.XSHG,2448,109.0299,8.3783,11.1029,-48.8323,True,浙能电力,12.1963,48.02
300033.XSHE,2448,144.3647,52.2157,44.8184,20.938,True,同花顺,42.6194,48.08
601669.XSHG,2448,23.246,10.7809,9.5206,6.0266,True,中国电建,9.4291,48.86
600482.XSHG,2448,330.4804,62.8804,46.5768,23.6489,True,中国动力,45.9339,49.26
600803.XSHG,2448,1080.2864,34.352,13.4657,7.3335,True,新奥股份,13.498,50.33
603296.XSHG,752,36.9734,22.9078,22.5247,13.3394,True,华勤技术,22.5451,50.53
688183.XSHG,1348,4261.8183,231.6138,49.9963,-344.4621,True,生益电子,51.0915,50.88
300308.XSHE,2448,2733.8559,153.2975,52.1971,15.3801,True,中际旭创,53.3286,51.1
300661.XSHE,2255,318.823,108.3667,94.3456,31.9284,True,圣邦股份,96.5836,51.13
000333.XSHE,2448,30.2645,15.7247,14.5769,9.5,True,美的集团,14.8296,52.61
601818.XSHG,2448,8.3614,5.2479,5.337,3.2723,True,光大银行,5.4212,53.19
688396.XSHG,1590,156.398,63.6523,67.0279,23.0964,True,华润微,71.222,54.15
300413.XSHE,2448,586.931,73.0446,45.5772,10.1631,True,芒果超媒,49.9563,54.33
600039.XSHG,2448,17.6062,10.0713,10.0851,5.326,True,四川路桥,10.3551,54.53
600900.XSHG,2448,30.078,19.4744,18.8271,13.5046,True,长江电力,19.2287,54.7
002050.XSHE,2448,68.2258,37.4834,35.195,17.7033,True,三花智控,36.7107,54.74
601633.XSHG,2448,109.6936,27.5055,19.4481,8.3544,True,长城汽车,20.7274,55.23
601800.XSHG,2448,18.5386,8.5259,7.4034,4.8882,True,中国交建,7.7296,56.29
601919.XSHG,2448,82.5442,10.4629,6.277,-94.2305,True,中远海控,9.2404,56.29
600941.XSHG,1137,18.5334,15.0575,15.841,10.4483,True,中国移动,16.083,57.43
302132.XSHE,386,1781.0476,99.174,-168.0168,-222.1396,True,中航成飞,52.4894,58.33
688041.XSHG,991,315.7277,174.0684,159.7131,104.0097,True,海光信息,170.8091,58.43
600019.XSHG,2448,81.1548,13.3819,12.1473,5.2123,True,宝钢股份,12.6725,58.95
600000.XSHG,2448,9.7254,5.7935,5.7543,3.742,True,浦发银行,6.02,59.64
601838.XSHG,2090,14.9979,6.1004,5.9347,3.6282,True,成都银行,6.2617,61.05
600221.XSHG,2448,72.0793,-8.1342,-0.5727,-331.3632,True,海航控股,25.4232,61.33
002422.XSHE,2448,90.725,33.5825,30.0508,14.5089,True,科伦药业,34.2234,62.25
600886.XSHG,2448,38.2779,16.2305,14.99,8.7778,True,国投电力,16.2239,62.34
600584.XSHG,2448,670.4404,25.6511,38.0035,-489.5957,True,长电科技,62.511,62.6
300803.XSHE,1656,15381.9448,688.978,160.5832,-1587.6181,True,指南针,232.2317,63.27
688981.XSHG,1496,313.322,111.421,99.1642,24.5544,True,中芯国际,139.483,63.44
000657.XSHE,2448,635.5531,45.8719,40.0773,-33.5358,True,中钨高新,47.4317,64.53
000617.XSHE,2448,39.348,-1.3706,14.4733,-773.1762,True,中油资本,17.2555,65.01
002600.XSHE,2448,1875.8765,80.7509,38.5087,-122.0938,True,领益智造,50.1421,65.19
601100.XSHG,2448,275.2532,54.0354,39.6484,19.6273,True,恒立液压,48.9126,65.24
601668.XSHG,2448,10.5242,5.6455,5.0361,3.4812,True,中国建筑,5.6756,67.03
601916.XSHG,1650,8.366,5.8132,5.7272,4.1258,True,浙商银行,6.1905,67.58
601009.XSHG,2448,9.2425,6.305,6.1998,3.9283,True,南京银行,6.6262,67.93
002028.XSHE,2448,67.5426,30.5859,27.6232,14.6855,True,思源电气,31.7326,68.34
601169.XSHG,2448,8.9808,5.3989,4.9809,3.6294,True,北京银行,5.6461,69.36
601077.XSHG,1670,10.2592,5.4224,5.5811,3.8007,True,渝农商行,6.0402,69.76
600372.XSHG,2448,96.7761,52.908,48.0023,27.2767,True,中航机载,55.8029,70.34
601727.XSHG,2448,862.4442,18.2796,25.7281,-1395.2817,True,上海电气,75.2092,70.73
002179.XSHE,2448,70.2496,36.5603,35.245,19.1814,True,中航光电,40.1239,72.34
600016.XSHG,2448,7.6879,5.3972,5.2103,4.1474,True,民生银行,5.6405,72.34
002353.XSHE,2448,355.2105,58.5989,23.6873,9.9791,True,杰瑞股份,46.2116,73.33
001965.XSHE,2048,24.5552,13.1154,12.5213,8.2405,True,招商公路,14.1335,73.39
300433.XSHE,2448,2438.098,57.9434,31.0538,-146.9518,True,蓝思科技,50.8767,73.58
688082.XSHG,1170,268.0885,77.7928,55.2874,33.468,True,盛美上海,78.4506,74.1
000338.XSHE,2448,29.7395,14.8015,14.1076,7.0612,True,潍柴动力,17.5155,75.25
600930.XSHG,284,43.717,31.7243,30.2862,25.4093,True,华电新能,33.7153,76.06
000625.XSHE,2448,797.9536,37.7817,16.3625,-18.1788,True,长安汽车,26.9028,76.23
600919.XSHG,2448,16.2703,6.042,5.5796,3.7775,True,江苏银行,6.3832,76.67
600025.XSHG,2122,82.6493,21.1013,19.8128,7.3729,True,华能水电,22.1417,77.9
601825.XSHG,1228,11.5318,6.0629,6.2084,4.3727,True,沪农商行,6.8747,78.18
300476.XSHE,2448,110.942,37.6468,34.5967,14.8205,True,胜宏科技,44.7799,78.72
601728.XSHG,1227,24.5201,17.3698,17.5892,12.5962,True,中国电信,19.3437,78.89
002384.XSHE,2448,405.6087,60.9794,34.4608,9.3338,True,东山精密,99.332,79.17
601658.XSHG,1640,9.1673,6.5139,6.4815,4.1918,True,邮储银行,7.3118,79.27
601998.XSHG,2448,9.3579,5.7361,5.7128,3.4743,True,中信银行,6.9186,79.82
600674.XSHG,2448,21.5953,14.7134,15.1937,10.0953,True,川投能源,16.8189,81.62
600010.XSHG,2448,1175.5512,6.6009,27.4963,-973.0734,True,包钢股份,193.8257,81.97
002202.XSHE,2448,81.1734,21.7364,19.0204,9.324,True,金风科技,25.0093,84.11
600104.XSHG,2448,209.5201,18.8358,10.6996,7.0993,True,上汽集团,14.5796,84.56
600522.XSHG,2448,132.3989,23.7338,18.2395,9.237,True,中天科技,31.6257,84.76
600089.XSHG,2448,31.1367,13.521,13.6471,4.1934,True,特变电工,17.7706,84.97
600028.XSHG,2448,144.7395,15.1176,13.0232,5.3228,True,中国石化,18.5662,85.05
600118.XSHG,2448,8087.8349,288.4629,98.2027,-4312.0857,True,中国卫星,680.9538,85.22
600938.XSHG,1068,16.7408,9.2108,9.0654,5.5414,True,中国海油,11.6483,86.14
601698.XSHG,1751,877.5454,170.2695,130.2202,37.4888,True,中国卫通,273.0407,86.75
601006.XSHG,2448,19.4652,10.7961,9.429,6.9681,True,大秦铁路,15.7846,86.85
600585.XSHG,2448,21.1009,10.4719,10.0381,4.998,True,海螺水泥,14.6899,86.93
601138.XSHG,2007,60.3421,18.7291,16.5881,7.8302,True,工业富联,27.1017,87.0
000988.XSHE,2448,109.2333,44.1757,42.6538,18.5154,True,华工科技,59.8355,87.17
601360.XSHG,2448,5353.2625,37.3111,25.2479,-798.101,True,三六零,80.4438,87.5
601225.XSHG,2448,16.668,-10.6309,8.0178,-424.1433,True,陕西煤业,12.3809,87.85
600188.XSHG,2448,92.0288,13.7459,9.1908,4.1352,True,兖矿能源,20.0709,88.24
002463.XSHE,2448,163.8837,36.5824,32.9916,15.4692,True,沪电股份,48.7468,88.6
601328.XSHG,2448,7.8236,5.5099,5.7394,3.6274,True,交通银行,6.7805,88.64
601985.XSHG,2448,29.6296,18.8414,18.1252,11.8143,True,中国核电,25.5722,89.22
600515.XSHG,2448,660.8367,56.103,27.9892,-89.3715,True,海南机场,149.8395,89.87
003816.XSHE,1710,28.5606,17.0267,16.0057,12.2316,True,中国广核,22.0342,90.94
601127.XSHG,2448,318.3466,-2.8973,-15.9011,-255.7564,True,赛力斯,62.1952,91.26
301236.XSHE,1093,859.4743,175.9945,163.0187,17.5238,True,软通动力,442.1499,91.4
600893.XSHG,2448,683.6475,105.0186,82.1074,38.8172,True,航发动力,161.0336,91.63
601088.XSHG,2448,24.8656,11.6406,10.0759,6.4358,True,中国神华,19.0894,92.08
300316.XSHE,2448,191.2237,48.2057,43.861,6.3007,True,晶盛机电,109.6737,92.77
002837.XSHE,2357,236.9671,65.404,52.7144,24.637,True,英维克,157.6915,92.87
300418.XSHE,2448,338.7002,34.3257,18.0579,-49.8119,True,昆仑万维,160.4719,92.9
601868.XSHG,1082,27.4793,13.5804,12.7777,10.4354,True,中国能建,20.5514,93.62
301165.XSHE,926,225.0739,72.2581,66.2178,40.9115,True,锐捷网络,126.8957,94.38
601288.XSHG,2448,10.4181,5.9074,5.8432,3.7779,True,农业银行,8.1883,94.44
002916.XSHE,2124,85.8177,40.3451,38.0596,18.5031,True,深南电路,64.8413,95.34
600176.XSHG,2448,77.6288,18.7395,17.4222,6.3907,True,中国巨石,39.4509,95.59
601398.XSHG,2448,9.7445,6.1052,6.1745,3.9935,True,工商银行,7.7256,95.59
300394.XSHE,2448,178.4366,52.8559,44.8249,23.7694,True,天孚通信,123.0467,96.0
688472.XSHG,792,69.0795,24.2535,19.894,10.9648,True,阿特斯,52.0564,96.09
000063.XSHE,2448,67.3854,6.4196,18.7488,-200.171,True,中兴通讯,46.4492,96.32
002938.XSHE,1936,74.8556,26.568,25.5423,9.8898,True,鹏鼎控股,56.6766,97.06
300408.XSHE,2448,113.5655,38.1103,35.847,19.8068,True,三环集团,74.9425,97.55
600183.XSHG,2448,115.7534,32.5139,29.5603,12.4339,True,生益科技,69.4082,97.67
601939.XSHG,2448,10.2677,6.2267,6.3575,4.1243,True,建设银行,8.3224,98.12
301269.XSHE,1001,4250.5282,254.8405,322.7144,-3387.9141,True,华大九天,3688.253,99.02
600905.XSHG,1277,95.0642,26.6951,21.9821,16.5207,True,三峡能源,93.5309,99.22
002304.XSHE,2448,128.7936,26.5329,23.1336,10.762,True,洋河股份,123.5678,99.55
001979.XSHE,2448,606.26,20.6487,14.2952,4.5477,True,招商蛇口,587.9939,99.75
601618.XSHG,2448,98.8158,12.5661,9.3191,5.1876,True,中国中冶,97.6843,99.88
601988.XSHG,2448,8.6433,5.8527,5.8282,3.9058,True,中国银行,8.5009,99.92
000002.XSHE,0,,,,,False,万科A,-0.3987,
002714.XSHE,0,,,,,False,牧原股份,-217.2574,
300122.XSHE,0,,,,,False,智飞生物,-2.0224,
300251.XSHE,0,,,,,False,光线传媒,-62.5103,
300498.XSHE,0,,,,,False,温氏股份,-38.4372,
600029.XSHG,0,,,,,False,南方航空,-68.4046,
600048.XSHG,0,,,,,False,保利发展,-190.8209,
600115.XSHG,0,,,,,False,中国东航,-31.6334,
600438.XSHG,0,,,,,False,通威股份,-5.1194,
600588.XSHG,0,,,,,False,用友网络,-23.291,
601012.XSHG,0,,,,,False,隆基绿能,-11.3858,
601111.XSHG,0,,,,,False,中国国航,-52.9021,
601238.XSHG,0,,,,,False,广汽集团,-4.8452,
603260.XSHG,0,,,,,False,合盛硅业,-16.7802,
603392.XSHG,0,,,,,False,万泰生物,-86.8609,
688047.XSHG,0,,,,,False,龙芯中科,-102.7043,
688126.XSHG,0,,,,,False,沪硅产业,-34.7117,
688223.XSHG,0,,,,,False,晶科能源,-5.6817,
688303.XSHG,0,,,,,False,大全能源,-21.9931,
688506.XSHG,0,,,,,False,百利天恒,-62.6366,
688521.XSHG,0,,,,,False,芯原股份,-118.7797,
