code,history_count,history_pe_max,history_pe_mean,history_pe_median,history_pe_min,is_positive,name,pe_ttm,percentile
002625.XSHE,2447,962.0254,235.0575,181.1624,42.6176,True,光启技术,86.7731,18.55
600009.XSHG,2447,529.1302,16.1089,25.6446,-237.0371,True,上海机场,24.4197,19.22
000792.XSHE,2447,142.8264,-0.7526,10.091,-517.2601,True,盐湖股份,10.4067,19.76
002311.XSHE,2447,107.4182,34.7133,29.8166,15.243,True,海大集团,20.9384,19.94
002594.XSHE,2447,286.0383,75.4534,39.4795,16.9525,True,比亚迪,26.1245,19.98
300450.XSHE,2447,698.5369,93.6139,54.9497,9.8676,True,先导智能,30.2089,20.19
600111.XSHG,2447,850.3056,116.0465,64.0798,13.2964,True,北方稀土,39.7182,20.68
300274.XSHE,2447,133.7401,36.4332,24.034,7.4569,True,阳光电源,15.8927,20.72
600085.XSHG,2447,58.3015,40.3121,40.0657,25.1302,True,同仁堂,32.9978,21.37
000651.XSHE,2447,25.6959,10.7773,8.9736,6.2766,True,格力电器,7.7383,23.78
605117.XSHG,1320,147.2457,44.6742,30.5448,11.1046,True,德业股份,22.3009,24.32
000001.XSHE,2447,17.6633,7.5521,6.9963,3.6137,True,平安银行,5.0458,24.48
000425.XSHE,2447,148.5737,25.9397,16.1759,6.5679,True,徐工机械,13.5965,24.77
000596.XSHE,2447,77.6544,33.4084,30.3143,11.4861,True,古井贡酒,23.613,25.01
600875.XSHG,2447,46.8559,8.4366,20.7309,-329.3832,True,东方电气,17.5352,25.7
600309.XSHG,2447,59.6397,17.6529,15.965,6.0019,True,万华化学,13.2025,25.75
601607.XSHG,2447,23.4867,14.6837,13.8862,9.1616,True,上海医药,12.4541,25.95
000157.XSHE,2447,34.795,-0.2175,15.9737,-199.9158,True,中联重科,12.4496,26.02
600018.XSHG,2447,25.8537,11.7878,10.5257,6.4858,True,上港集团,8.8847,26.73
600036.XSHG,2447,14.5267,8.5836,8.0649,4.702,True,招商银行,6.7648,26.89
600549.XSHG,2447,188.4608,36.4494,31.8068,-70.4113,True,厦门钨业,21.0285,27.67
601058.XSHG,2447,51.1512,18.8125,15.1112,7.3453,True,赛轮轮胎,11.5766,28.24
600160.XSHG,2447,648.0409,79.8545,29.9076,8.9747,True,巨化股份,20.9257,28.93
600460.XSHG,2447,661439.606,9713.6237,102.6678,-4100.9774,True,士兰微,83.8084,30.53
600926.XSHG,2411,19.3623,8.2231,7.4442,4.0346,True,杭州银行,6.1892,30.53
000100.XSHE,2447,303.7831,7.1342,22.5056,-1290.3029,True,TCL科技,16.5921,30.81
600760.XSHG,2447,9349.1614,299.2012,53.3381,-87.9233,True,中航沈飞,42.7363,30.95
600362.XSHG,2447,240.0274,31.1398,20.1866,8.6067,True,江西铜业,12.6706,30.98
002466.XSHE,2447,271.8187,-28.0785,5.8053,-898.4298,True,天齐锂业,15.165,31.48
600795.XSHG,2447,193.8736,19.8817,19.776,-152.2751,True,国电电力,14.4031,31.71
600015.XSHG,2447,6.9143,4.592,4.4635,3.1222,True,华夏银行,3.951,31.96
002493.XSHE,2447,217.3566,31.9212,28.24,-107.6454,True,荣盛石化,24.4474,32.0
600050.XSHG,2447,1071.7016,77.4561,22.8681,13.9443,True,中国联通,18.7581,32.08
601166.XSHG,2447,8.6463,5.3871,5.4531,3.452,True,兴业银行,5.0145,32.2
002142.XSHE,2447,18.1716,9.3597,8.9431,4.6386,True,宁波银行,7.4071,32.33
600845.XSHG,2447,93.3725,46.0559,43.8789,28.5524,True,宝信软件,40.1653,32.45
000858.XSHE,2447,68.8941,27.1465,25.2471,12.9693,True,五粮液,20.6699,32.53
600031.XSHG,2447,5591.0054,108.6636,23.5862,9.0142,True,三一重工,17.8018,32.57
300866.XSHE,1478,100.3601,34.5853,25.6739,16.6105,True,安克创新,23.4605,32.75
688036.XSHG,1695,75.4958,28.1802,23.8623,11.5196,True,传音控股,20.1268,32.86
600219.XSHG,2447,68.7474,18.0439,15.5056,7.4596,True,南山铝业,12.1491,33.47
603259.XSHG,2039,184.0961,51.1112,39.2775,11.4449,True,药明康德,22.7444,34.04
601390.XSHG,2447,17.6959,7.3927,5.5995,3.9417,True,中国中铁,5.2867,34.08
002027.XSHE,2447,73.1314,25.8968,22.2361,10.6819,True,分众传媒,19.7385,34.08
600026.XSHG,2447,3936.8485,71.5026,19.1612,-65.2626,True,中远海能,17.4399,34.63
603019.XSHG,2447,157.7664,62.6228,60.6906,23.3769,True,中科曙光,49.6995,35.23
002230.XSHE,2447,619.8892,175.5187,125.0358,50.9661,True,科大讯飞,105.2603,35.68
002371.XSHE,2447,506.5517,125.5654,113.9233,30.9851,True,北方华创,83.3771,36.37
601186.XSHG,2447,13.9034,6.3528,5.2145,3.6021,True,中国铁建,4.9664,37.68
000408.XSHE,2447,18386.17,291.7936,24.0265,-559.7733,True,藏格矿业,19.703,37.68
601689.XSHG,2447,108.3693,40.5007,37.0768,12.7318,True,拓普集团,32.1959,38.29
300502.XSHE,2447,332.8836,62.2712,53.5563,12.2611,True,新易盛,46.2474,38.66
000938.XSHE,2447,418.5127,43.8647,36.9909,19.3101,True,紫光股份,33.9762,38.86
000630.XSHE,2447,184.4671,25.7519,26.4536,-49.7593,True,铜陵有色,19.9027,39.3
601857.XSHG,2447,236.5045,32.6173,12.9933,-63.9833,True,中国石油,11.3826,40.32
600426.XSHG,2447,44.9745,15.8252,14.6557,6.2779,True,华鲁恒升,13.2212,40.87
688012.XSHG,1744,758.8484,149.2117,87.706,44.9349,True,中微公司,76.8175,41.0
601898.XSHG,2447,2315.8802,91.2764,10.7678,-99.3188,True,中煤能源,10.1327,41.39
601229.XSHG,2397,12.9656,5.9942,5.747,3.5131,True,上海银行,5.5697,41.64
302132.XSHE,395,1781.0476,98.0384,-166.6548,-222.1396,True,中航成飞,48.0863,41.83
600027.XSHG,2447,643.075,19.5705,10.4787,-69.6915,True,华电国际,10.6396,43.82
688183.XSHG,1357,4261.8183,230.4085,49.9781,-344.4621,True,生益电子,47.7945,44.22
000333.XSHE,2447,30.2645,15.7296,14.6038,9.5,True,美的集团,14.2099,45.03
688072.XSHG,1078,524.3956,115.2825,97.6406,43.1596,True,拓荆科技,94.1463,45.45
600803.XSHG,2447,1080.2864,34.3551,13.4509,7.3335,True,新奥股份,13.1574,46.38
600039.XSHG,2447,17.6062,10.0649,10.0693,5.326,True,四川路桥,9.8407,46.75
601669.XSHG,2447,23.246,10.7528,9.4992,6.0266,True,中国电建,9.3062,46.91
601872.XSHG,2447,156.1728,27.9016,16.6866,6.5938,True,招商轮船,15.5803,47.2
300033.XSHE,2447,144.3647,52.2473,44.9256,20.938,True,同花顺,42.0223,47.4
000725.XSHE,2447,144.1514,12.8595,26.8729,-618.3832,True,京东方A,27.5791,48.0
600482.XSHG,2447,330.4804,61.8761,46.3392,23.6489,True,中国动力,45.867,49.33
300308.XSHE,2447,2733.8559,150.1325,52.0045,15.3801,True,中际旭创,51.5928,49.61
600023.XSHG,2447,109.0299,8.3854,11.1673,-48.8323,True,浙能电力,12.4879,50.26
601838.XSHG,2099,14.9979,6.1003,5.9403,3.6282,True,成都银行,5.9463,50.31
601818.XSHG,2447,8.3614,5.244,5.337,3.2723,True,光大银行,5.3853,52.1
601633.XSHG,2447,109.6936,27.5441,19.4969,8.3544,True,长城汽车,19.9115,52.27
601800.XSHG,2447,18.5386,8.5075,7.4024,4.8882,True,中国交建,7.5474,53.0
600000.XSHG,2447,9.7254,5.7903,5.7523,3.742,True,浦发银行,5.851,53.17
600900.XSHG,2447,30.078,19.4453,18.8243,13.5046,True,长江电力,19.1679,54.11
600016.XSHG,2447,7.6879,5.3891,5.2103,4.1474,True,民生银行,5.2746,55.37
600941.XSHG,1146,18.5334,15.0646,15.8503,10.4483,True,中国移动,16.0385,55.85
601919.XSHG,2447,82.5442,10.5662,6.3793,-94.2305,True,中远海控,9.3032,56.52
300661.XSHE,2264,318.823,108.3536,94.8728,31.9284,True,圣邦股份,107.8988,57.2
600221.XSHG,2447,72.0793,-8.0962,-0.5741,-331.3632,True,海航控股,24.0436,57.39
002600.XSHE,2447,1875.8765,80.0304,38.4503,-122.0938,True,领益智造,46.812,57.49
688008.XSHG,1744,150.9532,83.8125,80.5596,40.5091,True,澜起科技,85.1712,57.91
688396.XSHG,1599,156.398,63.7163,67.2508,23.0964,True,华润微,75.2671,57.91
300413.XSHE,2447,586.931,72.7753,45.5706,10.1631,True,芒果超媒,53.4142,58.11
002050.XSHE,2447,68.2258,37.5286,35.3389,17.7033,True,三花智控,37.9846,58.19
601916.XSHG,1659,8.366,5.8148,5.7368,4.1258,True,浙商银行,5.9596,58.29
603296.XSHG,761,36.9734,22.9104,22.5372,13.3394,True,华勤技术,23.2171,58.34
600019.XSHG,2447,81.1548,13.1019,12.1473,5.2123,True,宝钢股份,12.6725,59.3
601100.XSHG,2447,275.2532,53.614,39.648,19.6273,True,恒立液压,45.1464,60.36
002028.XSHE,2447,67.5426,30.6249,27.6794,14.6855,True,思源电气,29.5059,60.85
000657.XSHE,2447,635.5531,46.1724,40.2616,-33.5358,True,中钨高新,46.3452,61.49
002422.XSHE,2447,90.725,33.5824,30.033,14.5089,True,科伦药业,33.7972,61.63
601009.XSHG,2447,9.2425,6.2967,6.1998,3.9283,True,南京银行,6.4692,62.12
000617.XSHE,2447,39.348,-1.1805,14.5198,-773.1762,True,中油资本,16.6562,62.49
688981.XSHG,1505,313.322,111.6043,99.3993,24.5544,True,中芯国际,142.5361,63.46
600584.XSHG,2447,304.8209,24.0018,38.0967,-489.5957,True,长电科技,63.4707,63.64
300803.XSHE,1665,15381.9448,686.5375,160.807,-1587.6181,True,指南针,239.8724,65.48
600372.XSHG,2447,96.7761,52.8114,48.0013,27.2767,True,中航机载,53.0409,65.71
688041.XSHG,1000,315.7277,174.0991,160.3471,104.0097,True,海光信息,183.6888,65.8
601668.XSHG,2447,10.5242,5.6396,5.0357,3.4812,True,中国建筑,5.5582,66.24
002179.XSHE,2447,70.2496,36.5734,35.2418,19.1814,True,中航光电,39.0075,66.49
600886.XSHG,2447,38.2779,16.2598,15.0203,8.7778,True,国投电力,16.6727,67.14
601169.XSHG,2447,8.9808,5.3896,4.9766,3.6294,True,北京银行,5.5451,67.59
601077.XSHG,1679,10.2592,5.4253,5.5835,3.8007,True,渝农商行,5.9861,68.14
601727.XSHG,2447,862.4442,18.3319,25.7281,-1395.2817,True,上海电气,75.2092,70.6
600930.XSHG,293,43.717,31.7884,30.3588,25.4093,True,华电新能,33.2864,71.33
000338.XSHE,2447,28.8638,14.7531,14.1029,7.0612,True,潍柴动力,16.8303,71.68
300433.XSHE,2447,2438.098,57.9834,31.0526,-146.9518,True,蓝思科技,50.265,72.58
601825.XSHG,1237,11.5318,6.0686,6.2396,4.3727,True,沪农商行,6.7811,72.84
002353.XSHE,2447,355.2105,58.3446,23.6818,9.9791,True,杰瑞股份,45.0771,72.86
600919.XSHG,2447,14.0269,6.0059,5.5795,3.7775,True,江苏银行,6.2257,73.64
001965.XSHE,2057,24.5552,13.1206,12.5276,8.2405,True,招商公路,14.2488,74.57
601658.XSHG,1649,9.1673,6.5175,6.4908,4.1918,True,邮储银行,7.1378,75.56
000625.XSHE,2447,797.9536,37.8671,16.4092,-18.1788,True,长安汽车,26.7885,75.58
601728.XSHG,1236,24.5201,17.3821,17.6186,12.5962,True,中国电信,18.9439,75.65
600025.XSHG,2131,82.6493,21.1047,19.8195,7.3729,True,华能水电,21.9615,75.93
688082.XSHG,1179,268.0885,77.8285,55.3946,33.468,True,盛美上海,87.3683,76.84
002384.XSHE,2447,307.3605,60.0868,34.4457,9.3338,True,东山精密,95.025,78.22
600089.XSHG,2447,31.1367,13.5265,13.6456,4.1934,True,特变电工,16.7074,79.16
002202.XSHE,2447,81.1734,21.7728,19.0531,9.324,True,金风科技,24.0609,79.53
300476.XSHE,2447,110.942,37.5866,34.5771,14.8205,True,胜宏科技,45.5034,80.22
600010.XSHG,2447,1175.5512,7.4059,27.6563,-973.0734,True,包钢股份,188.4167,80.58
601006.XSHG,2447,19.4652,10.8212,9.4657,6.9681,True,大秦铁路,15.3242,81.12
601998.XSHG,2447,9.3579,5.7329,5.7128,3.4743,True,中信银行,6.9884,81.77
600104.XSHG,2447,209.5201,18.8596,10.7227,7.0993,True,上汽集团,13.3356,82.06
600938.XSHG,1077,16.7408,9.2286,9.0701,5.5414,True,中国海油,11.267,82.54
600028.XSHG,2447,144.7395,15.1218,13.0232,5.3228,True,中国石化,17.8622,83.08
600585.XSHG,2447,21.1009,10.4741,10.0381,4.998,True,海螺水泥,14.3508,83.12
600522.XSHG,2447,132.3989,23.753,18.2256,9.237,True,中天科技,31.91,84.68
600118.XSHG,2447,8087.8349,290.6576,98.1944,-4312.0857,True,中国卫星,680.6012,85.0
600674.XSHG,2447,21.5953,14.736,15.2301,10.0953,True,川投能源,17.1563,85.57
601138.XSHG,2016,60.3421,18.7629,16.6056,7.8302,True,工业富联,25.803,85.62
601698.XSHG,1760,877.5454,170.7747,130.6784,37.4888,True,中国卫通,266.2599,85.62
600188.XSHG,2447,92.0288,13.5472,9.1896,4.1352,True,兖矿能源,18.5501,86.43
000988.XSHE,2447,109.2333,44.0356,42.6488,18.5154,True,华工科技,59.271,86.72
002463.XSHE,2447,119.2428,36.1866,32.9827,15.4692,True,沪电股份,47.1504,87.21
601225.XSHG,2447,16.668,-10.5041,8.027,-424.1433,True,陕西煤业,12.2763,87.33
601985.XSHG,2447,29.2058,18.8236,18.1173,11.8143,True,中国核电,25.1483,87.86
601360.XSHG,2447,5353.2625,37.533,25.2479,-798.101,True,三六零,82.3767,87.94
003816.XSHE,1719,28.5606,17.0508,16.1061,12.2316,True,中国广核,21.3217,87.96
600893.XSHG,2447,683.6475,105.3228,82.2937,38.8172,True,航发动力,148.185,88.07
600515.XSHG,2447,642.3449,54.0207,27.9892,-89.3715,True,海南机场,146.5702,88.95
301236.XSHE,1102,859.4743,178.2637,165.2336,17.5238,True,软通动力,442.7657,90.74
601868.XSHG,1091,27.4793,13.6352,12.799,10.4354,True,中国能建,19.969,90.93
601328.XSHG,2447,7.8236,5.5107,5.7392,3.6274,True,交通银行,6.853,91.21
601127.XSHG,2447,318.3466,-2.9765,-15.9316,-255.7564,True,赛力斯,62.1281,91.51
002837.XSHE,2366,236.9671,65.7597,52.7859,24.637,True,英维克,149.0191,91.59
300418.XSHE,2447,338.7002,34.6307,18.0519,-49.8119,True,昆仑万维,152.963,92.01
601288.XSHG,2447,10.4181,5.9161,5.8473,3.7779,True,农业银行,8.0708,92.64
300316.XSHE,2447,191.2237,48.2548,43.8318,6.3007,True,晶盛机电,111.5093,92.93
601088.XSHG,2447,24.8656,11.6287,10.0759,6.4358,True,中国神华,19.2983,93.22
301165.XSHE,935,225.0739,72.85,66.5391,40.9115,True,锐捷网络,132.5563,94.22
600176.XSHG,2447,77.6288,18.8032,17.4222,6.3907,True,中国巨石,38.0375,94.4
002916.XSHE,2133,85.8177,40.4464,38.1769,18.5031,True,深南电路,64.4849,94.98
002938.XSHE,1945,74.8556,26.6961,25.5895,9.8898,True,鹏鼎控股,50.7367,95.22
688472.XSHG,801,69.0795,24.5681,19.9473,10.9648,True,阿特斯,51.8694,95.38
601398.XSHG,2447,9.7445,6.1126,6.1867,3.9935,True,工商银行,7.7446,95.59
000063.XSHE,2447,67.3854,6.5183,18.7767,-200.171,True,中兴通讯,46.0883,95.91
300394.XSHE,2447,178.4366,53.1133,44.8155,23.7694,True,天孚通信,125.8509,96.04
600183.XSHG,2447,115.7534,32.6774,29.7802,12.4339,True,生益科技,64.2177,96.44
300408.XSHE,2447,113.5655,38.2844,35.8926,19.8068,True,三环集团,74.3098,97.14
601939.XSHG,2447,10.2677,6.2359,6.3671,4.1243,True,建设银行,8.2922,98.0
600905.XSHG,1286,95.0642,27.1605,22.026,16.5207,True,三峡能源,92.2532,98.52
301269.XSHE,1010,4250.5282,285.7357,323.2941,-3387.9141,True,华大九天,3732.587,98.59
002304.XSHE,2447,128.7936,26.9187,23.252,10.762,True,洋河股份,121.6203,99.18
601618.XSHG,2447,98.8158,12.858,9.3177,5.1876,True,中国中冶,93.9128,99.26
601988.XSHG,2447,8.6433,5.8623,5.828,3.9058,True,中国银行,8.5656,99.8
001979.XSHE,2447,641.9223,22.8039,14.2946,4.5477,True,招商蛇口,624.5261,99.88
000002.XSHE,0,,,,,False,万科A,-0.4899,
002714.XSHE,0,,,,,False,牧原股份,-208.5012,
300122.XSHE,0,,,,,False,智飞生物,-2.0866,
300251.XSHE,0,,,,,False,光线传媒,-61.6149,
300498.XSHE,0,,,,,False,温氏股份,-37.5067,
600029.XSHG,0,,,,,False,南方航空,-67.4333,
600048.XSHG,0,,,,,False,保利发展,-209.6767,
600115.XSHG,0,,,,,False,中国东航,-31.0768,
600438.XSHG,0,,,,,False,通威股份,-5.1518,
600588.XSHG,0,,,,,False,用友网络,-23.1417,
601012.XSHG,0,,,,,False,隆基绿能,-11.1041,
601111.XSHG,0,,,,,False,中国国航,-52.9021,
601238.XSHG,0,,,,,False,广汽集团,-4.8452,
603260.XSHG,0,,,,,False,合盛硅业,-16.5927,
603392.XSHG,0,,,,,False,万泰生物,-87.1914,
688047.XSHG,0,,,,,False,龙芯中科,-109.169,
688126.XSHG,0,,,,,False,沪硅产业,-38.9173,
688223.XSHG,0,,,,,False,晶科能源,-5.4474,
688303.XSHG,0,,,,,False,大全能源,-21.3983,
688506.XSHG,0,,,,,False,百利天恒,-62.8151,
