code,history_count,history_pe_max,history_pe_mean,history_pe_median,history_pe_min,is_positive,name,pe_ttm,percentile
002271.XSHE,2446,89.8163,33.0438,28.581,12.0612,True,东方雨虹,18.976,13.04
601998.XSHG,2446,25.2711,7.8162,7.0433,4.614,True,中信银行,5.5034,13.33
600332.XSHG,2446,115.8317,38.1546,32.1887,13.4994,True,白云山,19.1883,13.45
300144.XSHE,2223,131.0424,40.5107,36.0786,21.165,True,宋城演艺,26.4801,13.45
601898.XSHG,2446,2315.8802,109.4143,17.3507,-109.6863,True,中煤能源,10.8514,13.47
600176.XSHG,2446,2020.7569,73.8546,23.1345,-340.9,True,中国巨石,16.0458,13.8
601877.XSHG,2435,74.5869,21.2336,17.9544,11.4014,True,正泰电器,14.343,13.88
000415.XSHE,2446,7898.6395,167.6234,18.7311,-48.8324,True,渤海租赁,9.9925,13.88
002601.XSHE,2077,402.6702,69.5652,33.6313,9.5901,True,龙佰集团,12.4337,13.96
600019.XSHG,2446,96.9887,18.0564,11.7642,-85.8098,True,宝钢股份,7.4136,14.03
600061.XSHG,2446,18061.7283,27.8713,26.3638,-7215.778,True,国投资本,17.4802,14.4
601988.XSHG,2446,16.5161,6.8088,6.2088,4.3683,True,中国银行,5.4174,14.6
600516.XSHG,2446,1217.2995,92.1862,34.2983,-549.0107,True,方大炭素,9.1482,14.79
601628.XSHG,2446,77.8365,27.3112,22.4774,13.521,True,中国人寿,16.7597,14.96
603833.XSHG,693,53.8576,35.5361,31.7162,18.6611,True,欧派家居,24.8287,15.3
002939.XSHE,307,92.4081,56.5495,54.4532,40.5057,True,长城证券,44.8504,15.31
600637.XSHG,2446,237.1198,50.7083,40.407,-4.5737,True,东方明珠,17.9844,15.89
601555.XSHG,1977,213.3145,46.3149,37.0272,10.7224,True,东吴证券,22.6043,15.93
601669.XSHG,2016,36.4817,13.1199,11.5912,5.6101,True,中国电建,7.5041,16.02
600893.XSHG,2446,187.0564,73.9602,68.8491,38.8172,True,航发动力,52.8796,16.03
002773.XSHE,1120,121.8761,62.3283,61.3452,29.5535,True,康弘药业,41.3948,16.25
600886.XSHG,2446,124.0225,23.3517,14.2807,7.3901,True,国投电力,10.2161,16.27
600208.XSHG,2446,70.0986,20.5415,18.2076,5.0913,True,衢州发展,8.5106,17.13
300070.XSHE,2377,225.6014,50.3313,40.671,9.5527,True,碧水源,23.6067,17.29
601800.XSHG,1920,27.219,10.469,9.1997,4.446,True,中国交建,6.0655,17.4
601607.XSHG,2446,116666.0006,2864.1405,17.6279,10.8439,True,上海医药,15.0462,18.15
601288.XSHG,2320,13.8804,6.4958,6.1313,4.3976,True,农业银行,5.5675,18.32
600015.XSHG,2446,23.7562,7.1267,5.9658,4.1149,True,华夏银行,5.0043,18.72
300413.XSHE,1224,586.931,134.5658,122.4986,31.971,True,芒果超媒,72.2584,18.87
001979.XSHE,936,26.3218,14.5764,14.1496,7.9962,True,招商蛇口,10.7144,19.87
601117.XSHG,2445,44.7147,16.239,14.3369,7.3878,True,中国化学,11.3301,19.88
601727.XSHG,2446,126.4204,36.8089,32.7419,13.5249,True,上海电气,21.6446,20.07
600837.XSHG,2446,44.0602,22.1068,21.4702,8.6275,True,海通证券,16.7246,20.16
600000.XSHG,2446,15.3864,6.6734,6.2379,3.8444,True,浦发银行,5.2166,20.65
601818.XSHG,2296,24.865,6.7778,6.1261,4.1446,True,光大银行,5.2413,20.99
600233.XSHG,2446,2593.1411,53.0689,24.1768,11.1385,True,圆通速递,17.9845,21.55
601933.XSHG,2219,113.8746,47.1195,47.7807,25.3736,True,永辉超市,36.8308,22.62
002736.XSHE,1239,64.1021,21.7306,21.2677,7.7931,True,国信证券,17.3675,22.84
601878.XSHG,634,62.9539,39.5224,37.9736,20.4365,True,浙商证券,32.5206,22.87
002304.XSHE,2446,66.7097,24.5298,20.8151,6.8623,True,洋河股份,17.6856,23.1
600999.XSHG,2446,59.0405,23.7869,20.6378,7.667,True,招商证券,18.308,23.51
300024.XSHE,2446,253.4054,72.9405,67.7381,31.6739,True,机器人,52.2003,23.63
601166.XSHG,2446,16.3871,6.3736,5.9774,3.9732,True,兴业银行,5.3963,23.71
000423.XSHE,2446,65.6055,26.8808,22.2598,10.7975,True,东阿阿胶,18.8002,23.83
600111.XSHG,2446,850.3056,124.5769,77.6191,-200.4048,True,北方稀土,49.8366,24.3
002945.XSHE,250,163.0724,106.3787,108.6509,30.3724,True,华林证券,90.2158,24.4
300059.XSHE,2399,2527.0569,-24.5421,73.3788,-8514.2267,True,东方财富,58.7052,25.31
600050.XSHG,2446,1071.7016,95.7899,46.6061,7.211,True,中国联通,32.0614,26.0
601018.XSHG,2270,57.5473,21.1237,18.7751,9.8342,True,宁波港,12.8832,26.08
600848.XSHG,2446,5233.7847,436.1559,239.1517,-1215.784,True,上海临港,69.7534,26.44
300003.XSHE,2446,99.474,45.201,47.6424,14.2625,True,乐普医疗,31.5377,26.86
000166.XSHE,1221,156.0948,27.8884,22.0283,8.7895,True,申万宏源,19.3874,27.19
000898.XSHE,2446,100.7101,0.3103,5.679,-134.1146,True,鞍钢股份,9.1083,27.56
600271.XSHG,2446,78.3039,25.9295,24.1784,10.9597,True,航天信息,20.1133,27.6
000338.XSHE,2446,29.9665,13.5876,11.8229,7.0546,True,潍柴动力,9.9475,28.37
600977.XSHG,845,83.4897,31.7208,30.3152,13.7302,True,中国电影,21.6765,28.4
000425.XSHE,2446,537.6413,24.23,13.821,-94.7849,True,徐工机械,10.2824,28.97
600487.XSHG,2446,52.5096,23.3606,22.443,10.0712,True,亨通光电,17.6208,29.52
601238.XSHG,1906,91.8286,23.2401,19.124,8.0778,True,广汽集团,13.7385,29.75
300142.XSHE,2242,494.8928,36.3845,35.5279,-306.4849,True,沃森生物,36.6685,29.88
600023.XSHG,1424,33.7105,13.9414,13.8459,8.8755,True,浙能电力,11.7616,31.04
300136.XSHE,2247,507.3883,41.9467,49.3201,-376.7067,True,信维通信,40.2267,31.6
600299.XSHG,2446,1138.9406,28.9836,23.2114,-193.5527,True,安迪苏,25.5042,32.85
002415.XSHE,2351,57.0447,30.9215,29.7236,17.1971,True,海康威视,25.319,33.48
601939.XSHG,2446,15.2604,6.8879,6.676,4.3661,True,建设银行,6.0554,33.52
601828.XSHG,493,25.0451,10.8769,9.445,6.9114,True,美凯龙,9.0987,33.67
600498.XSHG,2446,73.5225,36.4357,36.4258,15.9441,True,烽火通信,32.928,33.69
000703.XSHE,2446,11029.2329,257.0248,20.0292,-901.3951,True,恒逸石化,20.2216,33.83
002044.XSHE,2446,787.4372,69.5863,73.2617,-427.1643,True,美年健康,63.7059,34.2
601236.XSHG,139,150.4265,98.8114,93.4155,46.8202,True,红塔证券,86.892,34.53
000630.XSHE,2446,437.2401,46.9314,31.8011,-49.7593,True,铜陵有色,28.2539,36.04
600362.XSHG,2446,240.0274,1.5976,21.9642,-1741.7176,True,江西铜业,19.1115,36.6
000157.XSHE,2446,440.7448,-18.4951,10.388,-432.1573,True,中联重科,10.6371,36.9
601012.XSHG,1900,127.3042,9.5513,26.3254,-347.8605,True,隆基绿能,24.2737,37.76
000538.XSHE,2446,66.6187,32.7132,30.6237,20.396,True,云南白药,28.3937,38.1
002624.XSHE,2008,158.996,29.7885,35.2139,-462.2233,True,完美世界,31.8767,38.22
600674.XSHG,2446,121.5978,25.8205,15.3343,8.5136,True,川投能源,12.6031,38.39
601162.XSHG,312,214.9541,132.9438,136.324,34.2185,True,天风证券,128.2658,38.46
600690.XSHG,2446,30.5586,14.1774,13.2111,8.6,True,海尔智家,12.3566,39.29
002466.XSHE,2287,1640.898,92.6124,88.1049,-480.3755,True,天齐锂业,62.9878,39.38
600104.XSHG,2446,68.7781,10.2817,8.7144,5.4661,True,上汽集团,8.2223,40.07
000100.XSHE,2446,96.2047,21.4788,20.0825,7.8635,True,TCL科技,17.3106,40.31
000776.XSHE,2446,253.5695,-1285.3206,18.5542,-19490.2518,True,广发证券,17.509,40.59
600809.XSHG,2446,126.7533,41.4967,40.8371,10.6221,True,山西汾酒,38.0284,40.6
601888.XSHG,2446,74.6835,36.3041,33.4982,21.3244,True,中国中免,30.9621,41.09
002202.XSHE,2446,546.0485,45.6218,20.9831,9.324,True,金风科技,18.7337,41.21
600027.XSHG,2446,264.1982,1.9254,12.2169,-315.0531,True,华电国际,11.9297,41.47
000895.XSHE,2446,146.3096,29.6914,20.071,13.2883,True,双汇发展,18.4025,41.86
601398.XSHG,2446,15.1229,6.9093,6.4968,4.3913,True,工商银行,6.2362,41.99
600958.XSHG,1186,76.6453,31.7989,32.2749,11.0022,True,东方证券,31.3072,42.33
600219.XSHG,2446,68.7474,23.0049,19.7138,11.3582,True,南山铝业,18.5016,42.64
002179.XSHE,2446,82.875,38.4481,36.799,20.7692,True,中航光电,35.4933,43.54
002027.XSHE,2446,66559.3576,914.4715,23.1398,-609.4251,True,分众传媒,32.7129,44.29
600011.XSHG,2446,196.2544,31.76,18.6094,5.966,True,华能国际,15.7986,44.48
000568.XSHE,2446,51.3515,23.9935,26.489,5.8636,True,泸州老窖,24.0542,44.56
600066.XSHG,2446,22.539,13.6734,13.1628,8.8463,True,宇通客车,12.9446,45.22
601377.XSHG,2264,390.8715,38.2627,36.1266,9.3642,True,兴业证券,35.2824,47.66
002558.XSHE,2170,550.8187,-66.7461,40.1021,-3358.6063,True,巨人网络,42.5649,47.72
601111.XSHG,2446,54.3524,16.012,15.0762,-38.6296,True,中国国航,15.0704,48.42
002422.XSHE,2347,90.725,34.4504,31.4486,16.142,True,科伦药业,31.0304,48.79
600887.XSHG,2446,54.6632,24.7551,24.4306,-28.0385,True,伊利股份,24.6368,49.47
002555.XSHE,2170,4143.0252,317.0524,47.6602,11.7759,True,三七互娱,47.3612,49.59
601688.XSHG,2414,50.2795,23.0576,22.1087,9.0552,True,华泰证券,22.1282,50.25
300347.XSHE,1811,184.6081,78.4953,75.629,42.1147,True,泰格医药,76.0117,50.91
300498.XSHE,1036,108.776,28.4559,21.1075,10.1166,True,温氏股份,21.8705,50.97
002594.XSHE,2088,743.9935,125.7636,50.3544,25.8226,True,比亚迪,51.9589,51.96
000728.XSHE,2446,59.5271,31.2401,28.3006,10.5319,True,国元证券,28.6985,52.04
603260.XSHG,549,45.0955,19.7384,15.8039,10.084,True,合盛硅业,16.5868,52.28
002411.XSHE,2354,3378.7171,135.0829,62.5964,26.4487,True,必康退,68.2231,52.72
601857.XSHG,2446,236.5045,37.6726,21.0836,10.468,True,中国石油,22.7838,52.94
601360.XSHG,1954,5353.2625,93.3973,23.7075,13.3037,True,三六零,24.1404,53.02
000596.XSHE,2446,176.8364,35.0098,29.2585,12.0404,True,古井贡酒,29.7572,53.35
000333.XSHE,1549,24.107,14.5599,14.238,8.0431,True,美的集团,14.808,54.16
300408.XSHE,1257,74.8708,34.3126,33.5989,19.8068,True,三环集团,34.5413,54.73
601211.XSHG,1120,30.7247,16.0871,15.7658,7.9356,True,国泰海通,16.3273,54.82
600570.XSHG,2446,1470.9349,2.0919,56.2548,-2789.6087,True,恒生电子,58.8987,54.86
002007.XSHE,2446,90.2139,39.3923,38.0125,24.5096,True,华兰生物,38.8318,55.31
002607.XSHE,2059,9059.4829,369.4117,45.3425,-106.1082,True,中公教育,59.2207,55.59
601901.XSHG,2059,176.015,51.3462,42.2568,12.1048,True,方正证券,46.4988,55.66
002230.XSHE,2446,263.8923,105.0279,94.1527,53.1677,True,科大讯飞,100.8466,57.07
600028.XSHG,2446,29.5162,12.8343,11.3567,6.9796,True,中国石化,12.0575,57.28
603993.XSHG,1779,139.6059,51.631,41.9881,15.2687,True,洛阳钼业,45.9775,57.56
601899.XSHG,2446,97.7016,28.6755,24.3772,10.6798,True,紫金矿业,26.1408,58.38
600369.XSHG,2446,687.4725,50.1937,35.5234,11.0044,True,西南证券,42.774,58.83
600588.XSHG,2446,237.4705,74.1184,67.5722,17.5016,True,用友网络,80.7719,59.04
601066.XSHG,393,77.1707,36.3463,36.7279,12.7005,True,中信建投,42.4036,59.54
300033.XSHE,2446,798.4456,100.4407,57.4762,22.0233,True,同花顺,68.194,59.89
002493.XSHE,2250,207.85,25.8963,27.5264,-202.4851,True,荣盛石化,40.0839,61.04
603899.XSHG,1220,78.0518,40.2338,39.2648,29.0643,True,晨光股份,42.1571,63.69
600118.XSHG,2446,252.3497,77.5596,68.5475,32.5003,True,中国卫星,78.884,63.94
300124.XSHE,2270,130.2954,43.5809,39.9849,21.0992,True,汇川技术,44.8894,64.01
600030.XSHG,2446,50.3361,19.212,19.1073,7.9206,True,中信证券,21.2105,64.1
600036.XSHG,2446,22.9775,8.6337,7.8538,4.5488,True,招商银行,9.5131,64.64
002311.XSHE,2446,55.8948,33.2552,31.1403,20.4479,True,海大集团,33.0347,64.76
000783.XSHE,2446,175.8632,32.4873,25.9792,10.6352,True,长江证券,29.7952,64.92
002001.XSHE,2446,59.0856,21.0008,17.3242,8.8757,True,新和成,20.2975,65.09
600009.XSHG,2446,58.8115,22.2051,21.1688,12.494,True,上海机场,24.175,66.39
600196.XSHG,2446,39.6042,21.9283,21.9419,7.7012,True,复星医药,24.5715,66.76
601633.XSHG,2025,25.7664,14.1531,13.0948,7.5382,True,长城汽车,16.3492,68.49
002460.XSHE,2302,218.4894,72.6974,65.0209,16.262,True,赣锋锂业,86.9699,68.51
600519.XSHG,2446,43.464,24.6614,25.9798,8.8331,True,贵州茅台,30.8155,68.6
000858.XSHE,2446,48.3412,21.1149,20.2461,5.9466,True,五粮液,26.8185,68.77
002673.XSHE,1886,288.7478,80.5743,59.7632,19.0082,True,西部证券,76.9889,68.82
002032.XSHE,2446,39.165,23.9689,23.8392,12.6647,True,苏泊尔,28.7773,70.36
000876.XSHE,2446,49.6189,19.1689,15.0252,8.2192,True,新希望,20.7029,70.73
600900.XSHG,2446,38.5104,16.8819,15.6112,10.0727,True,长江电力,17.4796,71.26
600436.XSHG,2446,90.1569,47.4151,46.8563,27.215,True,片仔癀,52.4219,71.95
600029.XSHG,2446,205.6783,21.049,16.0857,-16.289,True,南方航空,24.6109,73.06
601698.XSHG,144,133.4019,97.5212,96.6109,37.4888,True,中国卫通,103.9906,75.69
000651.XSHE,2446,20.0241,11.187,11.0929,6.3394,True,格力电器,12.9971,76.08
002916.XSHE,517,68.2152,45.2801,45.0368,19.1485,True,深南电路,49.6561,76.4
002475.XSHE,2276,112.0832,48.3266,45.6287,23.8474,True,立讯精密,55.0716,76.54
603160.XSHG,803,111.9558,55.5681,48.1013,23.1373,True,汇顶科技,64.9119,76.71
601600.XSHG,2446,431.3533,42.8027,35.7235,-282.3016,True,中国铝业,231.9687,77.29
300015.XSHE,2446,128.3341,71.3532,69.2223,33.6664,True,爱尔眼科,84.8277,77.56
002142.XSHE,2446,31.6054,10.0474,8.9076,4.9391,True,宁波银行,11.0619,77.96
601808.XSHG,2446,1695.529,0.8304,16.2621,-940.961,True,中海油服,28.653,78.01
002714.XSHE,1463,401.9264,11.8845,42.2077,-1040.1816,True,牧原股份,104.2173,78.7
002153.XSHE,2446,174.8337,60.2445,61.868,19.8234,True,石基信息,77.0068,79.52
000001.XSHE,2446,79.2592,9.3141,7.9166,5.0158,True,平安银行,9.629,79.89
603259.XSHG,423,117.2417,57.6308,51.5433,27.442,True,药明康德,71.8529,79.91
002252.XSHE,2446,244.8848,25.1542,57.8968,-1283.7404,True,上海莱士,103.7116,80.24
600115.XSHG,2446,93.9995,21.4712,16.601,-10.1868,True,中国东航,29.0727,81.12
600660.XSHG,2446,113.0979,15.2531,13.3553,7.8968,True,福耀玻璃,17.7525,81.64
002938.XSHE,329,41.8241,26.2618,24.8305,15.1836,True,鹏鼎控股,35.7109,82.37
000661.XSHE,2446,100.517,50.1681,46.5228,27.1857,True,长春高新,64.3973,83.28
600795.XSHG,2446,49.7806,17.9851,15.5227,5.0758,True,国电电力,27.3001,83.44
600741.XSHG,2446,245.0889,14.6349,9.5852,5.9634,True,华域汽车,12.2378,84.22
601138.XSHG,400,31.6946,17.5955,17.6204,13.5018,True,工业富联,20.6212,84.5
600489.XSHG,2446,428.3895,40.7376,86.7369,-1753.004,True,中金黄金,193.5495,85.3
000725.XSHE,2446,813.6131,1.8144,28.3209,-618.3832,True,京东方A,77.4999,86.26
600703.XSHG,2446,142.9495,37.4282,30.4003,11.5103,True,三安光电,59.6063,86.43
603288.XSHG,1458,63.6231,40.4679,37.8049,27.199,True,海天味业,54.2502,86.97
002241.XSHE,2446,103.1957,41.7379,36.5498,11.6909,True,歌尔股份,69.1995,89.53
002008.XSHE,2446,3176.8436,47.0704,30.3864,8.4893,True,大族激光,63.0276,91.13
000063.XSHE,2446,67.3854,-3.2057,19.6204,-200.171,True,中兴通讯,37.5834,92.57
603501.XSHG,669,11818.4996,1113.9439,119.277,28.1723,True,豪威集团,5451.1316,93.12
600183.XSHG,2446,139.0005,24.4801,21.0783,12.4715,True,生益科技,40.4214,93.95
002602.XSHE,2068,134.0398,54.6283,52.0555,13.6639,True,世纪华通,114.9742,94.1
600004.XSHG,2446,56.9247,16.4804,13.3763,8.4663,True,白云机场,38.0365,94.19
600309.XSHG,2446,39.0252,18.0213,16.4667,6.0019,True,万华化学,30.7605,94.24
600276.XSHG,2446,90.4733,49.8167,46.0538,31.5076,True,恒瑞医药,77.3177,94.24
600547.XSHG,2446,139.9642,50.1037,47.3804,14.0474,True,山东黄金,97.9118,94.73
601788.XSHG,2446,647.0632,26.5889,23.689,-318.6051,True,光大证券,92.9604,94.8
002739.XSHE,1223,247.7824,67.1299,54.8554,20.888,True,儒意电影,175.8893,96.89
300433.XSHE,1189,2438.098,96.8677,47.7699,10.3181,True,蓝思科技,116.213,97.06
601989.XSHG,2446,266.7253,34.7089,41.9684,-713.5707,True,中国重工,217.7937,97.12
002050.XSHE,2446,54.9158,26.1844,25.3137,13.3218,True,三花智控,41.1116,98.53
000786.XSHE,2446,111.3909,20.712,16.0087,7.8531,True,北新建材,95.4838,98.9
603986.XSHG,838,190.7921,85.7634,89.0476,21.2254,True,兆易创新,167.7996,99.28
002410.XSHE,2354,150.7407,52.3955,47.5829,21.6825,True,广联达,141.2086,99.7
