code,history_count,history_pe_max,history_pe_mean,history_pe_median,history_pe_min,is_positive,name,pe_ttm,percentile
002424.XSHE,1862,154.2037,53.4318,49.6929,27.9931,True,ST百灵,41.5862,31.26
002673.XSHE,1401,288.7478,83.4842,60.9302,19.0082,True,西部证券,51.2405,31.55
600010.XSHG,2453,1175.5512,87.1953,71.4467,-694.1621,True,包钢股份,91.4369,31.75
002202.XSHE,2453,546.0485,52.8629,26.896,12.7552,True,金风科技,20.7173,31.88
601991.XSHG,2453,334.1461,39.3527,30.69,-25.9774,True,大唐发电,23.1018,32.67
600682.XSHG,2453,2134.6489,81.0585,43.1524,-671.3615,True,南京新百,36.3852,32.88
600188.XSHG,2453,276.172,32.3209,18.4809,-31.8727,True,兖矿能源,14.5423,33.1
600383.XSHG,2453,73.9128,14.9079,12.2643,6.5038,True,金地集团,10.6301,33.43
002027.XSHE,2453,66559.3576,928.8517,26.6811,-609.4251,True,分众传媒,34.8623,33.66
600837.XSHG,2453,1659.6403,55.9857,23.1673,8.6275,True,海通证券,21.1977,34.28
000738.XSHE,2453,6720.8878,212.0781,78.5525,-3976.8817,True,航发控制,72.0173,34.51
000750.XSHE,2453,413.9157,31.4183,31.6358,-655.2832,True,国海证券,36.8672,34.66
601012.XSHG,1415,127.3042,5.224,30.972,-347.8605,True,隆基绿能,28.2313,35.12
601118.XSHG,1718,15092.4841,880.4942,65.4738,-569.3274,True,海南橡胶,68.1108,35.24
601377.XSHG,1779,71.9748,35.9688,36.7019,9.3642,True,兴业证券,26.9322,35.41
002352.XSHE,1939,10040.6324,188.6474,56.5469,26.8573,True,顺丰控股,49.1692,36.05
000895.XSHE,2453,146.3096,33.3497,28.9597,13.2883,True,双汇发展,21.8992,36.24
600895.XSHG,2453,393.7551,50.3869,35.209,16.0478,True,张江高科,30.645,36.32
002411.XSHE,1869,3378.7171,154.471,64.0084,26.4487,True,必康退,46.055,36.33
000540.XSHE,2453,68.065,18.8999,15.5836,5.5168,True,*ST中天,13.5776,36.4
600549.XSHG,2453,188.4608,50.2706,48.7731,-70.4113,True,厦门钨业,44.5364,36.47
600886.XSHG,2453,136.9798,32.4952,20.1028,7.3901,True,国投电力,14.3564,36.57
