code,history_count,history_pe_max,history_pe_mean,history_pe_median,history_pe_min,is_positive,name,pe_ttm,percentile
002475.XSHE,1320,112.0832,54.2634,50.4518,29.9519,True,立讯精密,32.305,1.67
002500.XSHE,1285,127.4378,69.7931,66.2566,14.8579,True,山西证券,18.4183,1.79
600109.XSHG,2449,1231.3541,91.2234,51.6823,-401.4918,True,国金证券,17.4425,2.51
000400.XSHE,2449,246.5221,57.2974,41.3419,11.6349,True,许继电气,19.4332,2.61
000728.XSHE,2449,71.7654,20.8936,25.4199,-198.3659,True,国元证券,10.5319,2.71
601628.XSHG,2221,242.7573,41.6979,29.1949,13.521,True,中国人寿,14.5968,2.75
000625.XSHE,2449,721.8145,27.2256,17.3302,-124.6981,True,长安汽车,7.2928,2.75
002415.XSHE,1395,57.0447,32.4353,32.7184,17.1971,True,海康威视,19.3178,2.8
601021.XSHG,268,58.5479,39.9155,37.9078,13.7906,True,春秋航空,24.6539,2.99
000999.XSHE,2449,144.7489,37.3657,27.7171,-5.8941,True,华润三九,16.8995,3.18
300027.XSHE,1537,190.7255,65.4531,52.1642,28.5765,True,ST华谊,32.1654,3.32
601377.XSHG,1308,71.9748,41.5218,42.2033,9.3642,True,兴业证券,11.5707,3.36
600959.XSHG,205,243.0889,86.3235,80.5201,30.2692,True,江苏有线,50.5827,3.41
000333.XSHE,593,20.3133,12.5237,12.398,8.0431,True,美的集团,8.8531,3.54
002673.XSHE,930,288.7478,100.4167,74.2154,19.0082,True,西部证券,27.0725,3.76
600633.XSHG,2449,23890.9512,290.2721,29.8407,-213.4144,True,浙数文化,28.1956,3.86
002081.XSHE,2254,86.7701,34.3794,30.7843,11.0025,True,金螳螂,13.3448,3.86
601099.XSHG,1983,4025.2786,177.2299,76.6109,-354.3571,True,太平洋,27.4261,3.92
002294.XSHE,1567,102.5959,35.3545,29.0847,19.5547,True,信立泰,21.5487,4.15
600332.XSHG,2449,115.8317,45.5987,42.106,12.1026,True,白云山,20.1334,4.41
601633.XSHG,1069,21.5084,13.7945,13.0298,7.5382,True,长城汽车,9.3203,4.86
600352.XSHG,2449,43.0695,18.2282,15.7293,5.7449,True,浙江龙盛,9.4637,5.23
600649.XSHG,2449,81.9122,24.984,23.5141,7.7434,True,城投控股,9.4717,5.39
000001.XSHE,2449,115.0695,24.3661,9.5358,5.0158,True,平安银行,6.261,5.76
600804.XSHG,2449,1280.5567,136.1899,60.0102,12.7699,True,退市鹏博,33.9181,5.88
000009.XSHE,2449,192.3965,62.1024,56.8841,11.2213,True,中国宝安,24.1926,6.33
600998.XSHG,1294,98.2609,51.2748,47.1745,33.7202,True,九州通,37.9153,6.49
000623.XSHE,2449,205.4066,23.0776,18.4881,6.0543,True,吉林敖东,7.9426,6.49
002038.XSHE,2449,87.087,40.234,37.9954,18.0025,True,双鹭药业,23.9258,6.82
000046.XSHE,2449,3096.73,59.6326,49.4483,-1670.0281,True,*ST泛海,21.1426,7.23
600068.XSHG,2449,354.136,35.2862,20.9206,8.1832,True,葛洲坝,9.8173,7.88
000423.XSHE,2449,104.611,39.1076,34.242,15.6152,True,东阿阿胶,18.6777,8.53
601872.XSHG,2245,417.115,41.5422,28.9197,-344.8782,True,招商轮船,16.243,8.93
300315.XSHE,924,314.2809,109.2874,93.7803,45.4589,True,掌趣科技,56.0634,8.98
600887.XSHG,2449,378.0587,30.6096,26.1611,-139.0219,True,伊利股份,18.6531,9.26
601928.XSHG,1029,53.4051,28.0414,27.0495,16.1081,True,凤凰传媒,20.6206,9.43
000883.XSHE,2449,389.0529,58.5828,41.471,11.0263,True,湖北能源,16.2285,9.88
601016.XSHG,343,279.6509,140.9638,127.1423,28.4275,True,节能风电,104.1132,9.91
600958.XSHG,230,76.3727,28.8727,20.4305,11.0022,True,东方证券,12.4092,10.43
600642.XSHG,2449,59.5718,17.5778,15.9889,7.5168,True,申能股份,9.7545,10.94
000651.XSHE,2449,56.0514,15.6648,12.3873,6.3394,True,格力电器,8.0966,11.07
601939.XSHG,2046,46.1507,10.5413,7.4074,4.3661,True,建设银行,4.9437,11.29
600535.XSHG,2449,61.9192,36.7524,36.2134,14.0207,True,天士力,25.1237,11.47
601398.XSHG,2270,55.3189,13.2471,8.6175,4.3913,True,工商银行,5.1832,11.67
002594.XSHE,1132,743.9935,198.4969,181.8037,29.1969,True,比亚迪,44.2027,12.19
600398.XSHG,2449,397.9571,34.99,27.4428,9.3606,True,海澜之家,15.0183,12.62
600585.XSHG,2449,119.923,24.106,15.6435,6.4642,True,海螺水泥,8.368,12.98
601888.XSHG,1548,76.0177,38.5751,32.8174,21.3244,True,中国中免,25.228,12.98
000540.XSHE,2449,443.7143,30.6139,17.3901,-12.0549,True,*ST中天,11.318,13.18
603000.XSHG,932,145.9302,79.0176,78.4319,47.8654,True,人民网,57.5781,13.2
000539.XSHE,2449,688.2221,2.3384,19.7547,-771.4511,True,粤电力A,8.9181,13.22
002241.XSHE,1889,103.1957,45.807,42.0549,18.358,True,歌尔股份,28.1345,13.23
600027.XSHG,2449,264.1982,2.1589,14.0594,-315.0531,True,华电国际,7.1305,13.31
603288.XSHG,502,50.446,35.0053,34.3379,27.199,True,海天味业,29.2665,13.55
600518.XSHG,2449,69.8757,34.365,32.8014,13.6609,True,康美药业,19.8214,13.56
600717.XSHG,2449,89.7264,24.5193,18.3608,8.2784,True,天津港,11.3987,13.96
600011.XSHG,2449,59.8457,12.107,14.9597,-92.8166,True,华能国际,8.4166,14.82
600578.XSHG,2449,60.6281,22.9097,21.2607,6.4737,True,京能电力,9.5265,14.86
300124.XSHE,1314,130.2954,45.8098,42.2477,21.0992,True,汇川技术,30.6068,15.22
000963.XSHE,2449,84.188,35.3185,33.6665,15.5654,True,华东医药,28.8202,15.23
601988.XSHG,2347,47.0026,13.1056,8.9558,4.3683,True,中国银行,5.4892,15.42
002236.XSHE,1891,68.8494,39.6388,39.1429,18.7216,True,大华股份,26.1174,15.49
600023.XSHG,468,33.7105,14.382,14.4624,8.8755,True,浙能电力,9.5182,15.6
600104.XSHG,2449,3011.5803,117.4068,10.558,5.4661,True,上汽集团,7.011,15.8
601117.XSHG,1489,44.7147,16.4123,13.9411,7.3878,True,中国化学,10.4558,16.52
000402.XSHE,2449,138.6524,19.046,13.6493,-46.71,True,金融街,7.8097,16.7
002450.XSHE,1363,126.3615,50.7184,46.7042,25.5069,True,康得退,33.9369,17.31
600015.XSHG,2449,56.4975,14.2751,10.7006,4.1149,True,华夏银行,5.2684,17.35
600048.XSHG,2329,147.2669,23.4224,12.8883,4.361,True,保利发展,7.912,17.86
600827.XSHG,2449,80.4536,28.2865,25.5217,10.0988,True,百联股份,15.5745,18.17
600690.XSHG,2449,91.4718,22.376,15.5526,8.6,True,海尔智家,10.8556,18.46
000069.XSHE,2449,167.8857,31.1695,16.3294,6.4774,True,华侨城A,11.925,18.54
601198.XSHG,247,83.4749,40.8416,36.0446,17.1619,True,东兴证券,23.6197,18.62
600637.XSHG,2449,462.0735,109.5254,77.0816,-4.7157,True,东方明珠,45.2337,19.19
600739.XSHG,2449,253.5844,30.6034,24.066,6.5619,True,辽宁成大,14.7511,19.6
002739.XSHE,267,180.4291,103.059,103.4874,21.4978,True,儒意电影,79.528,19.85
002470.XSHE,1325,91.3881,27.3236,22.7042,15.9767,True,金正大,19.5238,20.15
600867.XSHG,2449,502.9761,100.1308,77.7363,-16.5462,True,通化东宝,58.3907,20.37
600029.XSHG,2449,275.4249,17.7124,13.0378,-135.9893,True,南方航空,11.1214,20.75
002142.XSHE,2094,124.3899,17.4427,10.7029,4.9391,True,宁波银行,7.1203,21.16
000598.XSHE,2449,379.1897,26.1307,20.8852,-272.9341,True,兴蓉环境,19.389,21.45
300133.XSHE,1299,116.2369,56.4946,56.8692,28.4849,True,华策影视,41.1058,21.86
601111.XSHG,2315,104.8903,7.6256,14.4636,-324.3867,True,中国国航,11.6564,22.08
300017.XSHE,1537,120.2144,60.6082,57.4994,29.1588,True,网宿科技,44.1603,22.32
600115.XSHG,2449,474.0261,36.234,12.5542,-116.4413,True,中国东航,10.9174,22.49
601166.XSHG,2202,64.0426,12.3039,7.0847,3.9732,True,兴业银行,5.3756,22.52
000858.XSHE,2449,129.5554,33.2363,27.3761,5.9466,True,五粮液,14.8775,22.66
600705.XSHG,2449,1916.8781,114.2911,28.8335,-2938.7553,True,中航产融,19.6396,23.31
601668.XSHG,1598,64.1626,11.9869,7.7205,3.8871,True,中国建筑,6.2278,23.59
600021.XSHG,2449,677.3407,51.3067,21.4199,-28.8617,True,上海电力,14.3356,23.61
601231.XSHG,978,84.1679,39.1653,36.7795,17.1301,True,环旭电子,26.8478,23.72
600100.XSHG,2449,146.0154,39.0405,43.9716,-349.8631,True,同方股份,26.1974,23.82
600036.XSHG,2449,75.6049,16.6489,9.5127,4.5488,True,招商银行,6.3694,24.25
601288.XSHG,1364,13.8804,6.751,6.2021,4.3976,True,农业银行,5.3882,24.34
601009.XSHG,2094,76.1717,14.9693,9.8134,4.8665,True,南京银行,7.0126,24.45
601328.XSHG,2141,53.7387,11.9196,7.6363,4.2953,True,交通银行,5.785,24.66
600893.XSHG,2449,920.6375,165.2178,91.5731,40.7042,True,航发动力,69.1886,25.56
600795.XSHG,2449,197.9666,26.604,17.3037,5.0758,True,国电电力,11.6767,25.64
601998.XSHG,2148,122.778,18.5836,8.8073,4.614,True,中信银行,6.3966,25.7
600703.XSHG,2449,1187.6423,59.1976,29.5318,-9.5403,True,三安光电,24.746,25.89
600016.XSHG,2449,60.3624,13.6006,8.2815,4.6095,True,民生银行,6.6861,26.5
600350.XSHG,2449,38.5009,14.689,13.4992,6.0291,True,山东高速,9.0949,26.83
002008.XSHE,2449,3176.8436,62.2779,37.2837,8.4893,True,大族激光,25.7903,26.95
600519.XSHG,2449,104.0821,32.6894,28.4722,8.8331,True,贵州茅台,16.788,27.11
600018.XSHG,2271,106.6357,26.5535,21.3953,10.8715,True,上港集团,16.5424,27.21
600863.XSHG,2449,7741.0898,232.2229,26.481,-39.3608,True,华能蒙电,21.2401,28.04
600196.XSHG,2449,78.6706,24.7742,22.0043,7.7012,True,复星医药,17.0989,28.05
000100.XSHE,2449,190.4468,21.5523,17.5519,-44.6611,True,TCL科技,15.0427,28.81
600741.XSHG,2449,266.167,16.8902,10.7907,-520.6608,True,华域汽车,8.6781,29.21
000729.XSHE,2449,70.2374,33.1756,31.0847,11.9987,True,燕京啤酒,27.4414,29.36
002304.XSHE,1532,66.7097,27.0366,21.6213,6.8623,True,洋河股份,16.0718,29.44
600406.XSHG,2449,129.2295,48.9615,46.1048,19.269,True,国电南瑞,33.0672,29.6
600309.XSHG,2449,74.5986,24.9171,21.1002,7.6635,True,万华化学,15.8613,29.6
600221.XSHG,2449,158.87,17.1899,12.5218,-104.034,True,海航控股,11.4835,30.16
000792.XSHE,2449,94.5189,36.6902,32.6778,10.887,True,盐湖股份,25.3569,30.58
600820.XSHG,2449,73.8526,25.0628,22.5283,7.8024,True,隧道股份,16.7328,30.62
600373.XSHG,2449,116000.2274,2566.0412,27.4343,-105.9879,True,中文传媒,23.9676,32.43
000027.XSHE,2449,59.9805,17.5938,15.7015,8.7774,True,深圳能源,14.3333,34.01
601169.XSHG,2050,71.5006,12.227,8.2144,4.733,True,北京银行,7.0939,34.05
600060.XSHG,2449,66.343,20.8115,17.1839,5.8963,True,海信视像,11.9623,34.18
002456.XSHE,1351,430.956,63.3818,50.9448,-393.0469,True,欧菲光,42.4996,35.51
600372.XSHG,2449,274.4596,64.0309,62.6817,-26.8163,True,中航机载,69.0263,36.21
601991.XSHG,2232,334.1461,49.2476,36.7019,8.2891,True,大唐发电,30.0811,36.25
600038.XSHG,2449,151.3283,70.0712,65.8677,25.006,True,中直股份,59.0172,36.87
000039.XSHE,2449,84.6751,20.7275,17.7806,5.5874,True,中集集团,15.4757,37.16
002465.XSHE,1331,109.2685,49.202,44.8682,29.4164,True,海格通信,41.6616,37.34
600066.XSHG,2449,60.3927,18.4609,14.8258,6.2287,True,宇通客车,13.5014,37.44
601818.XSHG,1340,24.865,7.1929,6.3124,4.1446,True,光大银行,5.3917,37.46
002375.XSHE,1441,95.8167,34.5967,27.4969,14.9535,True,亚厦股份,24.2994,37.47
601618.XSHG,1560,52.1015,15.7739,16.849,-7.4431,True,中国中冶,16.117,38.48
600008.XSHG,2449,105.4629,37.1535,29.3063,16.7285,True,首创环保,27.5532,38.95
600648.XSHG,2449,994.128,-72.3131,34.8773,-3386.1406,True,外高桥,35.4355,39.35
601186.XSHG,1939,123.4594,18.0128,13.767,4.5719,True,中国铁建,11.3593,39.4
300015.XSHE,1537,128.3341,69.985,67.677,33.6664,True,爱尔眼科,64.7449,40.66
600873.XSHG,2449,2048.0469,94.0921,53.9835,17.5018,True,梅花生物,46.3796,40.87
600000.XSHG,2449,58.7663,13.6404,8.5408,3.8444,True,浦发银行,6.8018,40.87
002007.XSHE,2449,116.4765,50.3343,43.4838,19.988,True,华兰生物,39.7928,41.2
600170.XSHG,2449,50.0337,21.8526,19.9497,9.1645,True,上海建工,15.6883,41.4
002399.XSHE,1411,127.0111,44.6198,40.9744,22.177,True,海普瑞,34.3097,42.17
600050.XSHG,2449,141.2623,40.2926,31.8351,5.841,True,中国联通,26.8605,42.75
601179.XSHG,1474,183.1313,17.6779,39.4236,-269.8378,True,中国西电,43.8841,44.8
000415.XSHE,2449,7898.6395,265.961,27.2068,-48.8324,True,渤海租赁,35.6143,45.38
002146.XSHE,2080,111.3735,19.9474,12.9972,5.2722,True,荣盛发展,12.5775,46.25
600340.XSHG,2449,16056.8497,171.9315,11.4685,-1570.5575,True,*ST华幸,14.7624,47.24
000917.XSHE,2449,690.4542,44.597,53.7302,-1761.636,True,电广传媒,56.3563,47.51
601919.XSHG,2111,463.9681,51.8178,10.7219,-40.3289,True,中远海控,46.7978,47.55
600900.XSHG,2449,46.0321,20.9212,17.1659,10.0727,True,长江电力,16.4308,48.02
000876.XSHE,2449,71.1417,23.1202,18.3092,8.2192,True,新希望,17.8121,48.43
600157.XSHG,2449,1341.0137,103.4637,69.3895,-892.3026,True,永泰能源,75.3566,48.69
600208.XSHG,2449,1911.789,79.2101,26.4533,7.9641,True,衢州发展,26.1862,49.29
600660.XSHG,2449,868.2641,37.5269,13.2823,7.8968,True,福耀玻璃,13.1971,49.33
600009.XSHG,2449,58.8115,24.9679,20.7431,12.494,True,上海机场,20.6833,49.61
300002.XSHE,1537,110.1529,40.7717,38.8686,11.8264,True,神州泰岳,38.8979,50.62
000725.XSHE,2449,813.6131,21.2149,15.3218,-217.1176,True,京东方A,30.7287,51.31
600111.XSHG,2449,358.4873,45.7242,67.9358,-477.0458,True,北方稀土,73.8308,52.18
600256.XSHG,2449,106.6114,46.959,48.7184,8.9995,True,广汇能源,49.6531,52.39
002230.XSHE,1897,217.3297,82.5319,76.1997,27.023,True,科大讯飞,77.5938,52.45
600085.XSHG,2449,124.2676,46.2186,42.8389,19.2783,True,同仁堂,43.9593,53.61
002195.XSHE,1995,555.5568,82.5705,50.7908,16.4243,True,岩山科技,53.4699,54.04
002065.XSHE,2312,71.2593,35.9617,34.4641,16.4577,True,东华软件,35.5605,54.15
601158.XSHG,1437,62.0509,23.8267,21.5587,11.6351,True,重庆水务,23.1146,54.77
000568.XSHE,2449,586.4522,60.6144,27.3079,5.8636,True,泸州老窖,29.0783,55.9
601390.XSHG,2002,160.3041,25.1277,12.9427,5.2915,True,中国中铁,14.8761,56.04
002129.XSHE,2153,6531.3208,234.8208,60.9877,-786.4612,True,TCL中环,99.7893,56.09
601258.XSHG,1175,529.2687,-4804.9423,21.2561,-67954.9756,True,*ST庞大,166.8701,56.09
600383.XSHG,2449,105.8723,20.3648,13.4043,6.5038,True,金地集团,14.6578,56.1
600276.XSHG,2449,90.9948,46.0914,43.2424,26.8874,True,恒瑞医药,44.6531,56.43
601718.XSHG,1342,65.1594,23.1944,20.7399,9.4048,True,ST际华,22.4682,58.12
600783.XSHG,2449,2508.326,-32.939,50.4349,-2506.2747,True,鲁信创投,81.738,58.6
600663.XSHG,2449,107.2181,39.7272,33.8266,14.9842,True,陆家嘴,41.4034,59.17
300251.XSHE,1108,183.476,68.0039,55.7473,22.4747,True,光线传媒,67.9332,60.2
000156.XSHE,2449,250.7584,39.5239,4.2365,-12.4829,True,华数传媒,43.8386,60.62
600570.XSHG,2449,457.0545,70.4205,49.9211,16.5427,True,恒生电子,55.5703,61.13
000002.XSHE,2449,103.6776,20.9023,13.8605,5.2093,True,万科A,16.7073,61.78
300003.XSHE,1537,99.474,45.5024,47.0279,14.2625,True,乐普医疗,51.3768,62.33
601238.XSHG,950,91.8286,28.8574,21.3012,8.0778,True,广汽集团,33.2311,63.26
600688.XSHG,2449,701.6074,20.8019,24.3235,-297.4866,True,上海石化,38.6682,63.44
600118.XSHG,2449,951.6793,134.6896,69.2155,30.5871,True,中国卫星,90.4688,64.92
300024.XSHE,1537,253.4054,75.011,67.4297,31.6739,True,机器人,79.3229,66.1
601727.XSHG,1755,126.4204,35.7384,31.6783,13.5249,True,上海电气,40.916,66.1
601333.XSHG,2230,112.6003,31.869,20.4265,10.9136,True,广深铁路,28.5697,67.26
002385.XSHE,1429,98.1749,37.9491,34.4252,22.5226,True,大北农,39.9698,67.39
002422.XSHE,1391,67.1698,29.9229,25.5603,16.142,True,科伦药业,30.3748,68.08
600895.XSHG,2449,393.7551,52.1372,35.1415,16.0478,True,张江高科,44.4919,69.13
600362.XSHG,2449,310.8351,-44.2697,17.1788,-1857.8872,True,江西铜业,24.7387,69.59
601800.XSHG,964,27.219,9.4982,6.8916,4.446,True,中国交建,12.0462,70.12
601216.XSHG,1220,93.5577,30.7404,26.1191,12.4391,True,君正集团,32.9988,70.16
000709.XSHE,2449,292.6057,14.1677,20.5509,-200.422,True,河钢股份,45.3833,70.43
000559.XSHE,2449,97.1746,36.1717,33.5864,10.8257,True,万向钱潮,43.3811,70.52
002252.XSHE,1868,244.8848,72.8316,48.2266,27.7738,True,上海莱士,73.5775,70.99
600153.XSHG,2449,43.7512,14.8064,11.313,4.9603,True,建发股份,19.5232,71.42
601969.XSHG,297,394.9317,167.9449,129.9456,51.7418,True,海南矿业,237.6264,73.06
600188.XSHG,2449,276.172,29.5403,17.6418,-31.8727,True,兖矿能源,29.9272,73.29
000338.XSHE,2147,179.2102,27.1133,12.2259,4.1927,True,潍柴动力,17.5602,73.5
002153.XSHE,2077,174.8337,55.0853,49.5224,19.8234,True,石基信息,65.9109,73.71
601088.XSHG,2041,100.8216,17.25,13.0145,5.7079,True,中国神华,16.7913,73.93
600547.XSHG,2449,205.6828,55.4545,50.0069,14.0474,True,山东黄金,69.5575,74.36
601766.XSHG,1828,160.1455,34.5434,28.0365,12.2949,True,中国中车,47.7649,74.56
600166.XSHG,2449,192.3629,23.7817,16.7083,-217.0661,True,福田汽车,42.995,77.14
601669.XSHG,1060,36.4817,12.3838,9.1218,5.6101,True,中国电建,16.5997,77.36
600271.XSHG,2449,78.3039,28.2908,26.9859,10.9597,True,航天信息,34.9793,78.11
601608.XSHG,885,211.9957,41.0856,17.8752,10.0037,True,中信重工,82.7345,78.31
300144.XSHE,1267,131.0424,46.6656,41.6657,24.0752,True,宋城演艺,51.3745,79.01
002410.XSHE,1398,85.6466,43.7308,39.891,21.6825,True,广联达,54.842,79.54
600028.XSHG,2449,38.3939,15.7365,12.8877,6.9796,True,中国石化,23.8211,79.83
601933.XSHG,1263,113.8746,45.205,45.3684,25.3736,True,永辉超市,53.3775,80.52
600875.XSHG,2449,624.0305,48.7086,23.0941,8.6374,True,东方电气,53.7817,81.01
600317.XSHG,2449,94.1415,29.9115,27.3701,12.1224,True,营口港,40.3725,81.46
601808.XSHG,2043,205.8342,24.3228,18.2303,10.1208,True,中海油服,26.4429,81.74
000768.XSHE,2449,533.7752,159.7825,132.6023,38.924,True,中航西飞,244.0258,82.16
601899.XSHG,1906,79.4307,27.3969,24.1477,10.6798,True,紫金矿业,39.9412,82.53
000061.XSHE,2449,867.6625,-29.1533,93.1468,-4252.4751,True,农产品,294.3353,82.91
601018.XSHG,1314,57.5473,18.4338,13.705,9.8342,True,宁波港,27.2627,83.26
000738.XSHE,2449,6720.8878,188.9997,65.3894,-3976.8817,True,航发控制,197.6802,83.91
002292.XSHE,1567,209.1087,77.4962,72.3214,42.5669,True,奥飞娱乐,87.9516,84.24
600718.XSHG,2449,199.3802,55.6125,39.8043,8.2308,True,东软集团,97.7366,85.14
300104.XSHE,1344,408.5006,112.855,93.3675,32.6989,True,乐视退,188.42,85.27
600150.XSHG,2449,1760.4941,-794.0472,18.3803,-29536.4432,True,中国船舶,379.2718,86.7
002024.XSHE,2449,190.793,36.7525,30.0722,-100.5164,True,ST易购,87.0307,88.21
000630.XSHE,2449,437.2401,48.1299,26.328,5.8281,True,铜陵有色,110.3981,88.28
600415.XSHG,2449,248.5888,45.5189,35.7208,19.0543,True,小商品城,75.0299,88.36
603993.XSHG,823,95.4065,38.8647,36.6052,20.3696,True,洛阳钼业,54.3733,89.55
601992.XSHG,1215,39.3152,14.0116,10.6519,7.1394,True,金隅集团,24.954,91.03
000778.XSHE,2449,75.3098,18.844,14.1655,5.9062,True,新兴铸管,38.3735,91.79
601857.XSHG,2022,59.0594,18.6614,16.2906,10.468,True,中国石油,31.9312,92.98
600588.XSHG,2449,237.4705,51.8092,41.9433,17.5016,True,用友网络,112.9043,93.88
000983.XSHE,2449,303.077,38.7548,24.914,6.073,True,山西焦煤,108.1599,94.65
601699.XSHG,2290,65.1308,21.7668,17.538,5.258,True,潞安环能,45.9846,95.85
000060.XSHE,2449,242.9755,28.8463,31.9011,-304.4339,True,中金岭南,157.8834,95.92
601958.XSHG,1912,1378.7304,132.0941,76.6188,6.309,True,金钼股份,622.6932,96.03
600019.XSHG,2449,96.9887,11.6961,11.4798,-87.3469,True,宝钢股份,86.8786,99.41
002353.XSHE,1468,98.0871,47.3784,46.9803,21.9793,True,杰瑞股份,98.0871,100.0
300058.XSHE,1458,225.167,57.6254,55.6378,29.794,True,蓝色光标,225.167,100.0
000157.XSHE,0,,,,,False,中联重科,-33.9103,
000425.XSHE,0,,,,,False,徐工机械,-40.078,
000503.XSHE,0,,,,,False,国新健康,-234.1309,
000629.XSHE,0,,,,,False,钒钛股份,-6.0657,
000800.XSHE,0,,,,,False,一汽解放,-314.8467,
000825.XSHE,0,,,,,False,太钢不锈,-20.6655,
000831.XSHE,0,,,,,False,中国稀土,-124.7923,
000898.XSHE,0,,,,,False,鞍钢股份,-31.6267,
000937.XSHE,0,,,,,False,冀中能源,-1284.061,
600005.XSHG,0,,,,,False,武钢股份,-38.0381,
600010.XSHG,0,,,,,False,包钢股份,-46.5332,
600031.XSHG,0,,,,,False,三一重工,-44.0939,
600489.XSHG,0,,,,,False,中金黄金,-132.5064,
600549.XSHG,0,,,,,False,厦门钨业,-30.1695,
600839.XSHG,0,,,,,False,四川长虹,-132.5042,
601106.XSHG,0,,,,,False,中国一重,-92.141,
601118.XSHG,0,,,,,False,海南橡胶,-40.295,
601225.XSHG,0,,,,,False,陕西煤业,-14.5517,
601600.XSHG,0,,,,,False,中国铝业,-5.7145,
601866.XSHG,0,,,,,False,中远海发,-77.317,
601898.XSHG,0,,,,,False,中煤能源,-41.6772,
601989.XSHG,0,,,,,False,中国重工,-355.2619,
