code,history_count,history_pe_max,history_pe_mean,history_pe_median,history_pe_min,is_positive,name,pe_ttm,percentile
600016.XSHG,2452,60.3624,14.182,9.4783,4.6095,True,民生银行,8.3975,43.43
601628.XSHG,2045,242.7573,43.5942,31.085,13.521,True,中国人寿,29.1949,45.72
601988.XSHG,2171,47.0026,13.5933,9.2498,4.3683,True,中国银行,8.9492,46.2
002304.XSHE,1356,66.7097,28.0212,27.9335,6.8623,True,洋河股份,22.7713,46.24
002202.XSHE,1809,546.0485,65.9931,38.8472,12.7552,True,金风科技,33.6084,46.82
600887.XSHG,2452,378.0587,30.5893,25.8652,-139.0219,True,伊利股份,28.7414,47.25
600011.XSHG,2452,59.8457,12.2506,14.9597,-92.8166,True,华能国际,15.8219,47.35
000069.XSHE,2452,167.8857,32.4841,21.6184,6.4774,True,华侨城A,19.1668,47.84
002500.XSHE,1109,127.4378,76.5513,72.3354,44.1037,True,山西证券,70.6261,48.33
600104.XSHG,2452,3011.5803,117.228,10.5283,4.9353,True,上汽集团,10.3085,48.65
600741.XSHG,2452,266.167,17.3435,12.2309,-520.6608,True,华域汽车,13.0729,49.28
601939.XSHG,1870,46.1507,10.9456,8.0179,4.3661,True,建设银行,8.0443,50.11
600332.XSHG,2452,115.8317,49.8183,46.3764,12.1026,True,白云山,46.4511,50.29
601555.XSHG,845,122.9907,57.5894,49.0987,21.6049,True,东吴证券,49.1893,50.41
601998.XSHG,1972,122.778,19.5218,9.2443,4.614,True,中信银行,9.7088,50.66
000651.XSHE,2452,56.0514,15.9711,12.7504,6.3394,True,格力电器,12.8075,50.86
601607.XSHG,1972,116666.0006,3569.3283,28.1787,13.0098,True,上海医药,29.529,51.27
600633.XSHG,2452,23890.9512,310.1867,30.1724,-213.4144,True,浙数文化,64.2283,51.4
000686.XSHE,2452,1799.0249,-167119.9038,33.2884,-4442737.1968,True,东北证券,36.2699,51.47
600485.XSHG,2452,5723.6007,194.0175,62.7032,-149.6103,True,*ST信威,79.7441,52.14
601009.XSHG,1918,76.1717,15.5375,10.624,4.8665,True,南京银行,11.0346,52.4
601166.XSHG,2026,64.0426,12.8451,7.5242,3.9732,True,兴业银行,8.1129,52.86
601901.XSHG,927,176.015,63.8606,52.6179,26.7276,True,方正证券,54.5435,52.97
600900.XSHG,2452,46.0321,21.0483,17.2396,10.0727,True,长江电力,18.2905,52.98
000883.XSHE,2452,389.0529,59.7331,41.6033,11.0263,True,湖北能源,43.4773,53.14
601006.XSHG,2152,69.5442,18.4525,13.2439,7.2435,True,大秦铁路,14.4594,53.62
600655.XSHG,2452,111.1693,30.5732,27.1165,6.8634,True,豫园股份,30.2685,53.96
600340.XSHG,2452,16056.8497,173.0896,11.4846,-1570.5575,True,*ST华幸,22.2549,54.1
002450.XSHE,1187,126.3615,52.3537,49.5208,25.5069,True,康得退,50.9637,54.76
002142.XSHE,1918,124.3899,18.231,11.8157,4.9391,True,宁波银行,13.2051,55.06
600703.XSHG,2452,1532.4416,146.9518,31.3053,-9.5403,True,三安光电,45.312,55.62
000001.XSHE,2452,115.0695,26.707,10.4915,5.0158,True,平安银行,12.141,55.67
600648.XSHG,2452,994.128,-71.0964,39.2643,-3386.1406,True,外高桥,54.218,55.77
600030.XSHG,2452,323.161,39.1355,24.349,8.3203,True,中信证券,26.6433,55.87
601169.XSHG,1874,71.5006,12.6944,8.6537,4.733,True,北京银行,10.1027,56.51
000963.XSHE,2452,84.188,37.3283,34.4022,15.5654,True,华东医药,35.409,56.97
600398.XSHG,2452,397.9571,34.0956,26.8173,9.2193,True,海澜之家,30.336,57.18
300070.XSHE,1245,225.6014,68.7356,59.9449,31.647,True,碧水源,63.5416,58.31
600705.XSHG,2452,1916.8781,111.3126,21.5319,-2938.7553,True,中航产融,60.4577,59.05
601601.XSHG,1810,384.3125,5.0297,21.928,-891.4821,True,中国太保,25.3702,59.26
000869.XSHE,2452,125.1146,37.65,33.5138,11.683,True,张裕A,36.0601,59.34
002146.XSHE,1904,111.3735,20.6619,13.3313,5.2722,True,荣盛发展,16.7183,59.61
000876.XSHE,2452,71.1417,22.9208,18.1272,8.2192,True,新希望,23.1377,60.11
600690.XSHG,2452,91.4718,22.3573,15.4141,8.6,True,海尔智家,19.1833,60.6
600827.XSHG,2452,80.4536,28.0929,24.9748,10.0988,True,百联股份,29.4755,60.64
600029.XSHG,2452,275.4249,24.9355,13.5917,-135.9893,True,南方航空,29.0188,60.82
002456.XSHE,1175,430.956,65.4717,51.701,-393.0469,True,欧菲光,82.2208,60.94
600867.XSHG,2452,502.9761,94.1631,77.3197,-17.5415,True,通化东宝,102.9419,62.47
601088.XSHG,1865,100.8216,17.6733,13.4046,5.7079,True,中国神华,14.7977,62.52
600873.XSHG,2452,2048.0469,93.826,53.255,17.5018,True,梅花生物,64.4236,63.01
600795.XSHG,2452,197.9666,26.7869,18.1416,5.0758,True,国电电力,22.6352,63.21
002294.XSHE,1391,102.5959,36.59,29.9259,20.1874,True,信立泰,34.3605,63.48
600383.XSHG,2452,105.8723,20.3946,13.5721,6.5038,True,金地集团,16.9212,63.54
601888.XSHG,1372,76.0177,39.1404,32.5881,21.3244,True,中国中免,42.1449,63.92
002475.XSHE,1144,112.0832,54.8652,51.0334,29.9519,True,立讯精密,57.5049,64.42
002008.XSHE,2452,3176.8436,62.6837,38.901,8.4893,True,大族激光,50.5111,64.52
600600.XSHG,2452,96.8327,39.1049,34.5303,22.5292,True,青岛啤酒,39.8685,64.8
600837.XSHG,2452,1659.6403,120.2068,25.9799,7.9773,True,海通证券,30.7451,65.09
601328.XSHG,1965,53.7387,12.325,7.8833,4.2953,True,交通银行,10.0394,65.14
000024.XSHE,2452,107.4789,22.2064,16.0272,5.8479,True,招商地产,19.7836,65.33
002673.XSHE,754,288.7478,114.0748,82.6138,37.6154,True,西部证券,98.7254,65.92
601808.XSHG,1867,205.8342,24.326,17.9894,10.1208,True,中海油服,20.8804,66.15
600115.XSHG,2452,474.0261,36.6112,12.7181,-116.4413,True,中国东航,26.8589,66.22
002038.XSHE,2452,87.087,39.8528,37.8092,18.0025,True,双鹭药业,44.7354,66.27
601336.XSHG,841,46.8327,24.4245,22.4074,11.8412,True,新华保险,25.8035,66.94
600068.XSHG,2452,354.136,37.1603,22.4616,8.1832,True,葛洲坝,28.9909,67.37
000581.XSHE,2452,158.4516,30.364,20.785,8.6169,True,威孚高科,25.9747,67.62
002236.XSHE,1715,68.8494,39.9237,40.3892,18.7216,True,大华股份,46.8595,68.45
002344.XSHE,1300,102.8625,36.4488,26.9693,12.2833,True,海宁皮城,38.0396,68.54
000728.XSHE,2452,71.7654,20.2711,24.9854,-198.3659,True,国元证券,42.1044,68.59
600783.XSHG,2452,2508.326,-30.8863,51.8545,-2506.2747,True,鲁信创投,120.8876,68.62
000100.XSHE,2452,190.4468,21.9422,19.4033,-44.6611,True,TCL科技,26.5212,68.64
600863.XSHG,2452,7741.0898,231.4047,23.796,-39.3608,True,华能蒙电,34.6021,68.65
000783.XSHE,2452,492.3128,42.5127,24.0023,-147.7291,True,长江证券,41.165,68.76
000333.XSHE,417,20.3133,13.2868,13.0067,8.0431,True,美的集团,14.681,68.82
000793.XSHE,2452,298.6404,63.9304,45.3245,23.4919,True,*ST华闻,56.687,69.09
600518.XSHG,2452,69.8757,33.4953,32.3948,11.9011,True,康美药业,40.5549,69.54
000623.XSHE,2452,205.4066,23.3531,18.496,6.0543,True,吉林敖东,23.3301,69.58
000568.XSHE,2452,586.4522,63.676,27.3177,5.8636,True,泸州老窖,44.0155,69.62
000338.XSHE,1971,179.2102,27.9797,11.9885,4.1927,True,潍柴动力,15.5666,69.66
600660.XSHG,2452,868.2641,37.5692,13.2402,7.8968,True,福耀玻璃,19.1044,69.7
600177.XSHG,2452,52.3508,15.0345,11.1164,5.0699,True,雅戈尔,14.5829,69.86
002375.XSHE,1265,95.8167,36.1087,28.149,15.1435,True,亚厦股份,38.3792,69.96
600221.XSHG,2452,158.87,17.5164,12.7166,-104.034,True,海航控股,23.9076,70.04
600535.XSHG,2452,61.9192,36.1117,36.0059,14.0207,True,天士力,42.1586,70.31
600373.XSHG,2452,116000.2274,2562.8609,27.5054,-105.9879,True,中文传媒,51.4584,70.45
600804.XSHG,2452,1280.5567,142.8665,65.5244,12.7699,True,退市鹏博,111.2104,71.0
600547.XSHG,2452,205.6828,53.7466,48.295,14.0474,True,山东黄金,66.7554,71.57
300017.XSHE,1361,120.2144,60.7839,56.5065,29.1588,True,网宿科技,71.4446,71.93
600060.XSHG,2452,66.343,23.249,19.1223,5.8963,True,海信视像,31.6318,72.76
600208.XSHG,2452,1911.789,86.3161,26.6908,7.9641,True,衢州发展,68.5896,72.84
000598.XSHE,2452,379.1897,39.7948,21.1758,-272.9341,True,兴蓉环境,48.4107,72.86
600309.XSHG,2452,74.5986,25.2593,22.4303,7.6635,True,万华化学,29.0924,73.37
000999.XSHE,2452,144.7489,35.2934,27.7171,-5.8941,True,华润三九,35.9649,73.43
002415.XSHE,1219,57.0447,33.5202,33.4296,18.7301,True,海康威视,36.9134,73.83
002422.XSHE,1215,67.1698,29.8752,24.0318,16.142,True,科伦药业,35.3062,73.91
002310.XSHE,1341,153.3835,49.3381,34.5608,17.3598,True,东方新能,60.1871,74.65
600406.XSHG,2452,129.2295,48.2971,43.6222,19.269,True,国电南瑞,61.6584,74.67
600352.XSHG,2452,43.0695,18.4015,15.9218,5.7449,True,浙江龙盛,22.196,74.76
000536.XSHE,2452,2476.1385,25.9433,49.2425,-7946.9385,True,华映科技,105.5913,74.85
600372.XSHG,2452,274.4596,55.6521,56.5477,-27.0725,True,中航机载,136.405,74.87
600999.XSHG,1349,59.6365,29.4885,26.4703,15.1696,True,招商证券,34.1736,75.39
600066.XSHG,2452,60.3927,18.2869,14.2678,6.2287,True,宇通客车,19.4643,75.49
000917.XSHE,2452,690.4542,36.5957,53.1677,-1761.636,True,电广传媒,226.569,75.49
600009.XSHG,2452,58.8115,24.91,20.7257,12.494,True,上海机场,29.565,75.61
600108.XSHG,2452,1376.5223,160.0746,76.2283,25.7453,True,亚盛集团,145.4261,75.65
601111.XSHG,2139,104.8903,6.5572,14.2587,-324.3867,True,中国国航,32.877,76.01
601288.XSHG,1188,13.8804,6.8737,6.4013,4.3976,True,农业银行,7.4281,76.77
601186.XSHG,1763,123.4594,18.1284,12.9613,4.5719,True,中国铁建,26.0722,78.28
601668.XSHG,1422,64.1626,12.4559,7.6961,3.8871,True,中国建筑,13.3142,78.48
002007.XSHE,2452,116.4765,48.901,41.1269,18.5651,True,华兰生物,65.5897,78.59
000063.XSHE,2452,76.6021,20.6027,25.8612,-98.1241,True,中兴通讯,37.5665,78.84
600018.XSHG,2095,106.6357,26.7552,21.0449,10.8715,True,上港集团,34.3242,79.62
603699.XSHG,338,65.1849,34.5013,30.2195,26.1331,True,纽威股份,42.5913,80.18
601117.XSHG,1313,44.7147,16.776,14.1839,7.3878,True,中国化学,21.6408,80.27
600157.XSHG,2452,1341.0137,98.7409,55.539,-892.3026,True,永泰能源,263.4219,80.65
600637.XSHG,2452,462.0735,105.2911,70.7119,-4.7157,True,东方明珠,200.065,80.66
600050.XSHG,2452,141.2623,39.2255,26.9445,5.841,True,中国联通,54.5991,80.79
000826.XSHE,2452,91.1135,42.9616,41.2775,18.9424,True,*ST启环,53.0072,80.87
600089.XSHG,2452,104.481,29.5421,24.8385,13.3848,True,特变电工,36.5496,80.87
300027.XSHE,1361,190.7255,66.9485,51.8386,28.5765,True,ST华谊,78.2538,80.9
600153.XSHG,2452,43.7512,13.8991,10.417,4.9603,True,建发股份,23.459,81.0
600498.XSHG,2452,129.052,46.8272,39.6578,15.9441,True,烽火通信,70.7894,81.08
002252.XSHE,1692,244.8848,70.4957,46.4965,27.7738,True,上海莱士,105.7203,81.26
600893.XSHG,2452,920.6375,165.2695,92.9072,40.7042,True,航发动力,135.4252,81.69
002051.XSHE,2183,85.6914,29.4029,28.6938,12.2432,True,中工国际,36.9087,81.72
600118.XSHG,2452,951.6793,154.3178,69.2192,30.5871,True,中国卫星,225.5109,82.06
000792.XSHE,2452,94.5189,36.5104,32.2754,10.887,True,盐湖股份,49.552,83.56
601818.XSHG,1164,24.865,7.2262,5.7343,4.1446,True,光大银行,10.2433,83.93
600256.XSHG,2452,106.6114,43.6084,45.513,8.9995,True,广汇能源,62.9761,83.97
600188.XSHG,2452,276.172,28.4528,16.0119,-31.8727,True,兖矿能源,38.9571,85.1
600276.XSHG,2452,90.9948,44.6293,41.8599,25.1285,True,恒瑞医药,53.4302,85.24
600196.XSHG,2452,78.6706,24.4015,20.9365,7.7012,True,复星医药,37.4516,85.64
600109.XSHG,2452,1231.3541,90.3177,50.1684,-401.4918,True,国金证券,100.1143,85.7
002594.XSHE,956,743.9935,202.4766,177.589,29.1969,True,比亚迪,342.0728,85.88
601333.XSHG,2054,112.6003,30.9447,19.3431,10.9136,True,广深铁路,73.8227,85.88
601633.XSHG,893,21.5084,14.1525,13.5988,8.4971,True,长城汽车,17.7178,85.89
000039.XSHE,2452,84.6751,19.8341,16.5274,5.5874,True,中集集团,29.2574,85.93
601866.XSHG,1819,415.144,0.9971,-8.0151,-203.8317,True,中远海发,98.8805,86.59
002399.XSHE,1235,127.0111,44.2717,35.288,22.177,True,海普瑞,79.4714,86.96
601390.XSHG,1826,160.3041,25.1858,12.4396,5.2915,True,中国中铁,44.2495,87.08
000725.XSHE,2452,813.6131,20.4836,15.3371,-217.1176,True,京东方A,62.5089,87.7
600875.XSHG,2452,624.0305,45.9643,19.8286,8.6374,True,东方电气,73.0197,87.93
300146.XSHE,1087,106.5127,53.1515,53.9335,30.207,True,汤臣倍健,64.8036,87.95
002001.XSHE,2452,908.6906,39.0736,16.9967,-1025.9351,True,新和成,43.4021,88.23
002410.XSHE,1222,82.466,41.5614,37.1882,21.6825,True,广联达,60.6862,88.3
002429.XSHE,1210,57.707,23.6842,19.7808,13.5462,True,兆驰股份,36.6817,88.35
600739.XSHG,2452,253.5844,31.2881,26.6456,6.5619,True,辽宁成大,51.8134,88.99
002129.XSHE,1977,6531.3208,236.2303,50.6734,-786.4612,True,TCL中环,503.0284,89.05
000738.XSHE,2452,6720.8878,174.4586,56.0644,-3976.8817,True,航发控制,256.384,89.26
000729.XSHE,2452,70.2374,32.5543,30.1465,11.9987,True,燕京啤酒,48.1922,89.93
600549.XSHG,2452,161.9452,52.5058,46.2482,16.9235,True,厦门钨业,87.0951,89.97
600143.XSHG,2452,238.4696,43.9575,26.3627,9.9031,True,金发科技,74.3847,90.21
002603.XSHE,936,116.9132,57.8031,58.3223,27.1714,True,以岭药业,84.3256,90.28
600100.XSHG,2452,146.0154,39.4522,47.0596,-349.8631,True,同方股份,94.7584,90.57
000009.XSHE,2452,192.3965,67.4744,58.6071,11.2213,True,中国宝安,123.4276,90.7
600111.XSHG,2452,358.4873,45.1549,67.7024,-477.0458,True,北方稀土,142.3178,90.81
300124.XSHE,1138,130.2954,45.5587,40.7199,21.0992,True,汇川技术,72.7331,90.95
600642.XSHG,2452,59.5718,17.5238,15.9572,7.5168,True,申能股份,27.277,90.99
600362.XSHG,2452,310.8351,-45.1536,16.0623,-1857.8872,True,江西铜业,37.4207,91.0
600497.XSHG,2452,1446.3011,108.0407,49.3064,6.2292,True,驰宏锌锗,218.7302,91.11
600028.XSHG,2452,38.3939,14.9004,11.6222,6.9796,True,中国石化,27.7555,91.27
600085.XSHG,2452,124.2676,44.5913,41.3749,19.2783,True,同仁堂,73.4188,91.44
601933.XSHG,1087,113.8746,44.4379,43.7627,25.3736,True,永辉超市,66.5299,91.54
002470.XSHE,1149,91.3881,26.9858,22.0533,15.9767,True,金正大,45.1597,91.82
601688.XSHG,1282,50.2795,26.5998,24.7533,17.3073,True,华泰证券,38.4537,91.97
601179.XSHG,1298,183.1313,12.583,36.1129,-269.8378,True,中国西电,92.5039,92.41
601168.XSHG,1923,1138.8639,67.573,37.4872,-341.48,True,西部矿业,181.603,92.44
600663.XSHG,2452,107.2181,37.4005,28.4851,14.3868,True,陆家嘴,74.6032,92.54
600516.XSHG,2452,1125.3209,65.6755,31.2178,-17.5915,True,方大炭素,197.4309,93.18
601699.XSHG,2114,65.1308,20.7289,17.1082,5.258,True,潞安环能,43.5844,93.52
000709.XSHE,2452,292.6057,9.8313,17.3066,-200.422,True,河钢股份,84.8759,93.63
000061.XSHE,2452,867.6625,-42.3301,93.2039,-4252.4751,True,农产品,508.345,93.66
601098.XSHG,1121,42.1882,23.7592,22.2581,15.8696,True,中南传媒,34.3106,93.76
600079.XSHG,2452,128.2393,37.1539,34.1104,13.2039,True,ST人福,67.5622,93.84
603288.XSHG,326,50.446,33.3623,31.5144,27.199,True,海天味业,44.5714,94.17
600809.XSHG,2452,150.5001,42.7838,40.6779,10.6221,True,山西汾酒,99.5547,94.29
600166.XSHG,2452,192.3629,20.0084,13.8738,-217.0661,True,福田汽车,92.6563,94.81
000898.XSHE,2452,249.9778,8.1267,13.1225,-134.1146,True,鞍钢股份,90.0794,94.89
600008.XSHG,2452,105.4629,35.8637,28.1881,16.7285,True,首创环保,73.5807,95.15
000027.XSHE,2452,59.9805,17.0017,15.2321,8.7774,True,深圳能源,33.1503,95.27
601857.XSHG,1846,59.0594,17.5277,15.5589,10.468,True,中国石油,30.853,95.72
002385.XSHE,1253,98.1749,37.1195,31.9463,22.5226,True,大北农,63.9606,95.85
600277.XSHG,2452,269.2273,38.6869,41.0228,-225.073,True,ST亿利,136.0615,95.85
002065.XSHE,2136,71.2593,36.0383,34.2806,16.4577,True,东华软件,57.2575,96.35
600019.XSHG,2452,66.0227,9.9374,10.5773,-87.3469,True,宝钢股份,27.4043,96.35
600664.XSHG,2452,121.4406,27.0459,22.9939,-115.442,True,哈药股份,109.279,96.52
300003.XSHE,1361,99.4393,43.2198,41.1923,14.2625,True,乐普医疗,81.7842,96.62
601158.XSHG,1261,62.0509,22.7774,18.5575,11.6351,True,重庆水务,45.2065,96.67
000060.XSHE,2452,242.9755,22.053,28.7315,-304.4339,True,中金岭南,129.9218,97.01
600348.XSHG,2452,53.5781,20.2322,17.0393,8.4804,True,华阳股份,42.7944,97.06
300015.XSHE,1361,128.3341,68.4534,65.7539,33.6664,True,爱尔眼科,109.8479,97.21
600150.XSHG,2452,1760.4941,-828.8735,18.398,-29536.4432,True,中国船舶,632.554,97.23
600170.XSHG,2452,50.0337,21.0714,17.3905,9.1645,True,上海建工,43.2218,97.31
601800.XSHG,788,27.219,8.0673,6.5417,4.446,True,中国交建,23.4091,97.59
600570.XSHG,2452,457.0545,64.7463,45.2941,16.5427,True,恒生电子,238.7192,97.63
601992.XSHG,1039,39.3152,12.4911,10.2825,7.1394,True,金隅集团,27.9097,97.79
300058.XSHE,1282,117.7148,57.133,55.1714,29.794,True,蓝色光标,93.9672,97.82
002230.XSHE,1721,217.3297,79.9519,74.1417,27.023,True,科大讯飞,154.4162,97.85
601225.XSHG,331,1998.4958,184.8648,34.6203,6.2804,True,陕西煤业,1846.1515,97.89
000503.XSHE,2452,30717.263,184.6602,738.3871,-39664.7276,True,国新健康,12888.7222,97.97
000768.XSHE,2452,533.7752,144.5209,116.2642,38.924,True,中航西飞,375.9685,98.0
600718.XSHG,2452,183.1761,47.585,36.916,5.5633,True,东软集团,156.3456,98.69
002416.XSHE,1219,766.2525,51.4399,31.5335,-163.2719,True,爱施德,653.1844,98.78
000970.XSHE,2452,104.9827,43.5328,41.9246,9.7004,True,中科三环,95.411,98.9
300133.XSHE,1123,105.4312,52.8647,53.6932,28.4849,True,华策影视,91.5198,98.93
000156.XSHE,2452,250.7584,32.8495,3.4293,-12.4829,True,华数传媒,186.015,98.94
601258.XSHG,999,471.6026,-5696.7745,-17.5031,-67954.9756,True,*ST庞大,448.0722,98.98
002400.XSHE,1235,75.8494,46.5503,43.7169,29.916,True,省广集团,69.2748,99.03
600038.XSHG,2452,151.3283,65.8348,62.3522,21.1464,True,中直股份,131.6732,99.1
600998.XSHG,1118,97.7387,50.8118,46.5397,33.7202,True,九州通,90.4279,99.19
601669.XSHG,884,35.8867,10.0472,8.3392,5.6101,True,中国电建,31.98,99.21
603000.XSHG,756,145.9302,78.8221,78.0522,47.8654,True,人民网,135.856,99.21
002024.XSHE,2452,190.793,34.3139,29.8494,-100.5164,True,ST易购,153.3718,99.24
000878.XSHE,2452,780.848,32.7548,23.3262,-103.5625,True,云南铜业,482.7627,99.25
601899.XSHG,1730,79.4307,26.3008,23.177,10.6798,True,紫金矿业,63.9646,99.36
300251.XSHE,932,176.6316,57.0721,50.2983,22.4747,True,光线传媒,155.6934,99.36
002465.XSHE,1155,109.2685,45.9107,43.2522,29.4164,True,海格通信,97.4551,99.39
002653.XSHE,821,88.9934,40.4896,40.3038,20.4945,True,海思科,80.6517,99.51
601618.XSHG,1384,52.1015,13.9636,14.6187,-7.4431,True,中国中冶,47.3389,99.56
600316.XSHG,2452,384.5761,125.7533,123.6521,22.807,True,洪都航空,331.5388,99.59
601216.XSHG,1044,93.5577,27.0262,24.6783,12.4391,True,君正集团,83.573,99.62
300024.XSHE,1361,253.4054,66.7734,64.4174,31.6739,True,机器人,214.2068,99.63
600271.XSHG,2452,78.3039,27.0051,25.5877,10.9597,True,航天信息,67.4577,99.63
601928.XSHG,853,48.4498,27.6124,26.912,16.1081,True,凤凰传媒,47.5626,99.65
600023.XSHG,292,32.5823,13.3,13.577,8.8755,True,浙能电力,30.6418,99.66
601727.XSHG,1579,121.667,33.1207,28.8028,13.5249,True,上海电气,114.992,99.68
002153.XSHE,1901,174.8337,51.6115,47.8117,19.8234,True,石基信息,157.3503,99.74
601929.XSHG,799,73.6917,34.0133,31.4399,22.9357,True,吉视传媒,71.3324,99.75
000839.XSHE,2452,192.4146,65.3425,64.4794,19.9228,True,国安股份,179.596,99.76
600267.XSHG,2452,109.6236,42.0424,41.8706,10.6299,True,海正药业,105.7186,99.8
600436.XSHG,2452,90.1569,41.7435,41.2283,19.3219,True,片仔癀,76.4724,99.8
600588.XSHG,2452,194.9912,44.406,39.9582,17.5016,True,用友网络,172.8638,99.8
603993.XSHG,647,54.0812,33.398,32.9514,20.3696,True,洛阳钼业,52.4582,99.85
601231.XSHG,802,80.9746,37.3816,34.0026,17.1301,True,环旭电子,76.9394,99.88
002570.XSHE,1011,571.0321,52.5699,28.136,15.3049,True,贝因美,565.8028,99.9
601018.XSHG,1138,57.5473,15.3456,12.5727,9.8342,True,宁波港,57.241,99.91
600880.XSHG,2452,103.4859,35.9136,35.2018,15.2933,True,博瑞传播,97.557,99.92
000559.XSHE,2452,85.2315,33.3668,29.5231,10.8257,True,万向钱潮,81.2818,99.92
601958.XSHG,1736,288.5815,82.9031,72.107,6.309,True,金钼股份,281.9061,99.94
600839.XSHG,2452,786.122,-124.3529,28.7771,-4200.8167,True,四川长虹,784.7428,99.95
600058.XSHG,2452,529.5443,36.9882,34.7833,-47.4373,True,五矿发展,524.709,99.95
000825.XSHE,2452,162.3335,11.6292,15.5121,-168.761,True,太钢不锈,161.0044,99.95
600415.XSHG,2452,225.8944,39.0767,34.9637,19.0543,True,小商品城,223.1396,99.96
000630.XSHE,2452,255.7418,33.821,23.8468,5.8281,True,铜陵有色,255.7418,100.0
000778.XSHE,2452,58.5161,15.14,13.3209,5.0668,True,新兴铸管,58.5161,100.0
000800.XSHE,2452,1400.3401,28.757,17.1605,-365.6084,True,一汽解放,1400.3401,100.0
601766.XSHG,1652,160.1455,30.6378,20.7948,12.2949,True,中国中车,160.1455,100.0
000983.XSHE,2452,291.9001,29.0365,23.0845,6.073,True,山西焦煤,291.9001,100.0
601989.XSHG,1328,178.9464,40.8361,36.558,15.0008,True,中国重工,178.9464,100.0
600395.XSHG,2452,116.451,29.8648,22.2394,8.8754,True,盘江股份,116.451,100.0
002292.XSHE,1391,209.1087,71.5449,70.7119,42.5669,True,奥飞娱乐,209.1087,100.0
600010.XSHG,2452,1031.5033,75.5458,29.669,-694.1621,True,包钢股份,1031.5033,100.0
601898.XSHG,1784,556.1173,32.9864,18.0688,7.547,True,中煤能源,556.1173,100.0
000157.XSHE,0,,,,,False,中联重科,-425.4959,
000401.XSHE,0,,,,,False,金隅冀东,-184.7341,
000425.XSHE,0,,,,,False,徐工机械,-91.9142,
000629.XSHE,0,,,,,False,钒钛股份,-10.3582,
000831.XSHE,0,,,,,False,中国稀土,-727.1933,
000937.XSHE,0,,,,,False,冀中能源,-756.642,
